#feat_name	source_int	mapped_int	source_id	mapped_id	source_length	mapped_length	source_start	source_stop	source_strand	source_sub_start	source_sub_stop	mapped_start	mapped_stop	mapped_strand	coverage	recip	asm_unit
Line:571	1	1	NW_022145600	NW_003602060.1	1	1	32069198	32069198	+	32069198	32069198	9747	9747	+	1	First Pass	Primary Assembly
Line:571	1	2	NW_022145600	NW_003578370.1	1	1	32069198	32069198	+	32069198	32069198	31250	31250	-	1	Second Pass	Primary Assembly
Line:572	1	1	NW_022145600	NW_003578357.1	1	1	33226502	33226502	+	33226502	33226502	472325	472325	-	1	First Pass	Primary Assembly
Line:573	1	1	NW_022145600	NW_003578357.1	1	1	33748235	33748235	+	33748235	33748235	126741	126741	-	1	First Pass	Primary Assembly
Line:574	1	1	NW_022145600	NW_003577463.1	1	1	34650880	34650880	+	34650880	34650880	230304	230304	-	1	First Pass	Primary Assembly
Line:575	1	1	NW_022145600	NW_003577463.1	1	1	34697017	34697017	+	34697017	34697017	174606	174606	-	1	First Pass	Primary Assembly
Line:576	1	1	NW_022145600	NW_003578442.1	1	1	34916066	34916066	+	34916066	34916066	17787	17787	+	1	First Pass	Primary Assembly
Line:577	1	1	NW_022145600	NW_003578442.1	1	1	35080962	35080962	+	35080962	35080962	187035	187035	+	1	First Pass	Primary Assembly
Line:578	1	1	NW_022145600	NW_003578119.1	1	1	35670951	35670951	+	35670951	35670951	215155	215155	-	1	First Pass	Primary Assembly
Line:579	1	1	NW_022145600	NW_003577076.1	1	1	36054576	36054576	+	36054576	36054576	300400	300400	+	1	First Pass	Primary Assembly
Line:580	1	1	NW_022145600	NW_003577076.1	1	1	36342869	36342869	+	36342869	36342869	533309	533309	+	1	First Pass	Primary Assembly
Line:581	1	1	NW_022145600	NW_003577076.1	1	1	36343277	36343277	+	36343277	36343277	533717	533717	+	1	First Pass	Primary Assembly
Line:582	1	1	NW_022145600	NW_003577046.1	1	1	36629904	36629904	+	36629904	36629904	110877	110877	+	1	First Pass	Primary Assembly
Line:583	1	1	NW_022145600	NW_003577593.1	1	1	36828696	36828696	+	36828696	36828696	473060	473060	-	1	Second Pass	Primary Assembly
Line:583	1	2	NW_022145600	NW_003577358.1	1	1	36828696	36828696	+	36828696	36828696	138899	138899	-	1	First Pass	Primary Assembly
Line:584	1	1	NW_022145600	NW_003577593.1	1	1	37207941	37207941	+	37207941	37207941	64992	64992	-	1	First Pass	Primary Assembly
Line:585	1	1	NW_022145601	NW_003577487.1	1	1	1037459	1037459	+	1037459	1037459	176113	176113	+	1	First Pass	Primary Assembly
Line:586	1	1	NW_022145601	NW_003577073.1	1	1	1201978	1201978	+	1201978	1201978	540683	540683	-	1	First Pass	Primary Assembly
Line:587	1	1	NW_022145601	NW_003577987.1	1	1	2899492	2899492	+	2899492	2899492	54272	54272	-	1	First Pass	Primary Assembly
Line:588	1	1	NW_022145601	NW_003577157.1	1	1	3140427	3140427	+	3140427	3140427	495881	495881	-	1	First Pass	Primary Assembly
Line:589	1	1	NW_022145601	NW_003577157.1	1	1	3255099	3255099	+	3255099	3255099	375939	375939	-	1	First Pass	Primary Assembly
Line:590	1	1	NW_022145601	NW_003581339.1	1	1	3267937	3267937	+	3267937	3267937	8180	8180	+	1	First Pass	Primary Assembly
Line:591	1	1	NW_022145601	NW_003578326.1	1	1	3466041	3466041	+	3466041	3466041	143646	143646	+	1	Second Pass	Primary Assembly
Line:591	1	2	NW_022145601	NW_003578326.1	1	1	3466041	3466041	+	3466041	3466041	118484	118484	+	1	Second Pass	Primary Assembly
Line:591	1	3	NW_022145601	NW_003577157.1	1	1	3466041	3466041	+	3466041	3466041	65658	65658	-	1	First Pass	Primary Assembly
Line:592	1	1	NW_022145601	NW_003578326.1	1	1	3466370	3466370	+	3466370	3466370	143976	143976	+	1	Second Pass	Primary Assembly
Line:592	1	2	NW_022145601	NW_003578326.1	1	1	3466370	3466370	+	3466370	3466370	118813	118813	+	1	Second Pass	Primary Assembly
Line:592	1	3	NW_022145601	NW_003577157.1	1	1	3466370	3466370	+	3466370	3466370	65329	65329	-	1	First Pass	Primary Assembly
Line:593	1	1	NW_022145601	NW_003577271.1	1	1	3828885	3828885	+	3828885	3828885	346121	346121	-	1	First Pass	Primary Assembly
Line:594	1	1	NW_022145601	NW_003577271.1	1	1	3829765	3829765	+	3829765	3829765	345241	345241	-	1	First Pass	Primary Assembly
Line:595	1	1	NW_022145601	NW_003577271.1	1	1	3829808	3829808	+	3829808	3829808	345198	345198	-	1	First Pass	Primary Assembly
Line:596	1	1	NW_022145601	NW_003577271.1	1	1	3829859	3829859	+	3829859	3829859	345147	345147	-	1	First Pass	Primary Assembly
Line:597	1	1	NW_022145601	NW_003577271.1	1	1	3954091	3954091	+	3954091	3954091	269128	269128	-	1	First Pass	Primary Assembly
Line:598	1	1	NW_022145601	NW_003577271.1	1	1	4011114	4011114	+	4011114	4011114	224046	224046	-	1	First Pass	Primary Assembly
Line:599	1	1	NW_022145601	NW_003577271.1	1	1	4032763	4032763	+	4032763	4032763	207220	207220	-	1	First Pass	Primary Assembly
Line:600	1	1	NW_022145601	NW_003577271.1	1	1	4051252	4051252	+	4051252	4051252	187529	187529	-	1	First Pass	Primary Assembly
Line:601	1	1	NW_022145601	NW_003582113.1	1	1	4423354	4423354	+	4423354	4423354	27352	27352	-	1	First Pass	Primary Assembly
Line:602	1	NULL	NW_022145601	NULL	1	NULL	4455854	4455854	+	NOMAP	ALIGNGAP						
Line:603	1	NULL	NW_022145601	NULL	1	NULL	4455878	4455878	+	NOMAP	ALIGNGAP						
Line:604	1	1	NW_022145601	NW_003579315.1	1	1	5628530	5628530	+	5628530	5628530	110075	110075	-	1	First Pass	Primary Assembly
Line:605	1	1	NW_022145601	NW_003579639.1	1	1	6010201	6010201	+	6010201	6010201	5107	5107	+	1	First Pass	Primary Assembly
Line:606	1	1	NW_022145601	NW_003579639.1	1	1	6010316	6010316	+	6010316	6010316	5222	5222	+	1	First Pass	Primary Assembly
Line:607	1	1	NW_022145601	NW_003579639.1	1	1	6230509	6230509	+	6230509	6230509	162193	162193	+	1	Second Pass	Primary Assembly
Line:607	1	2	NW_022145601	NW_003577904.1	1	1	6230509	6230509	+	6230509	6230509	7575	7575	+	1	First Pass	Primary Assembly
Line:608	1	1	NW_022145601	NW_003577904.1	1	1	6335038	6335038	+	6335038	6335038	120140	120140	+	1	First Pass	Primary Assembly
Line:609	1	1	NW_022145601	NW_003577591.1	1	1	6356614	6356614	+	6356614	6356614	626729	626729	+	1	First Pass	Primary Assembly
Line:610	1	1	NW_022145601	NW_003605015.1	1	1	6758238	6758238	+	6758238	6758238	2058	2058	+	1	First Pass	Primary Assembly
Line:611	1	1	NW_022145601	NW_003577053.1	1	1	7740157	7740157	+	7740157	7740157	480515	480515	+	1	First Pass	Primary Assembly
Line:612	1	1	NW_022145601	NW_003578007.1	1	1	8737489	8737489	+	8737489	8737489	53528	53528	+	1	First Pass	Primary Assembly
Line:613	1	1	NW_022145601	NW_003577372.1	1	1	9072209	9072209	+	9072209	9072209	190276	190276	-	1	First Pass	Primary Assembly
Line:614	1	1	NW_022145601	NW_003577372.1	1	1	9072229	9072229	+	9072229	9072229	190256	190256	-	1	First Pass	Primary Assembly
Line:615	1	1	NW_022145601	NW_003577488.1	1	1	9974806	9974806	+	9974806	9974806	207878	207878	+	1	First Pass	Primary Assembly
Line:616	1	1	NW_022145601	NW_003577488.1	1	1	10017413	10017413	+	10017413	10017413	249776	249776	+	1	First Pass	Primary Assembly
Line:617	1	1	NW_022145601	NW_003578861.1	1	1	13814304	13814304	+	13814304	13814304	17103	17103	+	1	First Pass	Primary Assembly
Line:618	1	1	NW_022145601	NW_003578486.1	1	1	14895661	14895661	+	14895661	14895661	136232	136232	+	1	First Pass	Primary Assembly
Line:619	1	1	NW_022145601	NW_003578486.1	1	1	14896448	14896448	+	14896448	14896448	137020	137020	+	1	First Pass	Primary Assembly
Line:620	1	1	NW_022145601	NW_003577023.1	1	1	16551290	16551290	+	16551290	16551290	118345	118345	-	1	First Pass	Primary Assembly
Line:621	1	1	NW_022145601	NW_003578210.1	1	1	16825879	16825879	+	16825879	16825879	52504	52504	-	1	First Pass	Primary Assembly
Line:622	1	1	NW_022145601	NW_003578210.1	1	1	16826108	16826108	+	16826108	16826108	52275	52275	-	1	First Pass	Primary Assembly
Line:623	1	1	NW_022145601	NW_003577187.1	1	1	16992617	16992617	+	16992617	16992617	383292	383292	+	1	First Pass	Primary Assembly
Line:624	1	1	NW_022145601	NW_003578545.1	1	1	20205078	20205078	+	20205078	20205078	106890	106890	+	1	First Pass	Primary Assembly
Line:625	1	1	NW_022145601	NW_003578545.1	1	1	20205080	20205080	+	20205080	20205080	106892	106892	+	1	First Pass	Primary Assembly
Line:626	1	1	NW_022145601	NW_003577046.1	1	1	20281044	20281044	+	20281044	20281044	537249	537249	-	1	First Pass	Primary Assembly
Line:627	1	1	NW_022145601	NW_003577046.1	1	1	20281070	20281070	+	20281070	20281070	537223	537223	-	1	First Pass	Primary Assembly
Line:628	1	1	NW_022145601	NW_003577909.1	1	1	20467478	20467478	+	20467478	20467478	157557	157557	-	1	First Pass	Primary Assembly
Line:629	1	1	NW_022145601	NW_003576962.1	1	1	22284554	22284554	+	22284554	22284554	83040	83040	-	1	First Pass	Primary Assembly
Line:630	1	1	NW_022145601	NW_003577085.1	1	1	22401592	22401592	+	22401592	22401592	294089	294089	-	1	First Pass	Primary Assembly
Line:631	1	1	NW_022145601	NW_003577085.1	1	1	22401748	22401748	+	22401748	22401748	293933	293933	-	1	First Pass	Primary Assembly
Line:632	1	1	NW_022145601	NW_003577085.1	1	1	22612091	22612091	+	22612091	22612091	578181	578181	+	1	First Pass	Primary Assembly
Line:633	1	1	NW_022145601	NW_003577085.1	1	1	22616168	22616168	+	22616168	22616168	582258	582258	+	1	First Pass	Primary Assembly
Line:634	1	1	NW_022145601	NW_003577085.1	1	1	22616299	22616299	+	22616299	22616299	582389	582389	+	1	First Pass	Primary Assembly
Line:635	1	1	NW_022145601	NW_003577085.1	1	1	22616735	22616735	+	22616735	22616735	582825	582825	+	1	First Pass	Primary Assembly
Line:636	1	1	NW_022145601	NW_003577738.1	1	1	22771030	22771030	+	22771030	22771030	43539	43539	+	1	First Pass	Primary Assembly
Line:637	1	1	NW_022145601	NW_003577909.1	1	1	22937423	22937423	+	22937423	22937423	94356	94356	+	1	First Pass	Primary Assembly
Line:638	1	1	NW_022145601	NW_003577582.1	1	1	23123329	23123329	+	23123329	23123329	139667	139667	+	1	First Pass	Primary Assembly
Line:639	1	1	NW_022145601	NW_003577723.1	1	1	26602330	26602330	+	26602330	26602330	118213	118213	-	1	First Pass	Primary Assembly
Line:640	1	1	NW_022145601	NW_003577902.1	1	1	27934014	27934014	+	27934014	27934014	40062	40062	-	1	First Pass	Primary Assembly
Line:641	1	1	NW_022145601	NW_003577902.1	1	1	27937545	27937545	+	27937545	27937545	36523	36523	-	1	First Pass	Primary Assembly
Line:641	1	2	NW_022145601	NW_003577455.1	1	1	27937545	27937545	+	27937545	27937545	512316	512316	-	1	Second Pass	Primary Assembly
Line:642	1	1	NW_022145601	NW_003577902.1	1	1	27937898	27937898	+	27937898	27937898	36170	36170	-	1	First Pass	Primary Assembly
Line:642	1	2	NW_022145601	NW_003577455.1	1	1	27937898	27937898	+	27937898	27937898	511963	511963	-	1	Second Pass	Primary Assembly
Line:643	1	1	NW_022145601	NW_003577902.1	1	1	27938850	27938850	+	27938850	27938850	35218	35218	-	1	First Pass	Primary Assembly
Line:643	1	2	NW_022145601	NW_003577455.1	1	1	27938850	27938850	+	27938850	27938850	511011	511011	-	1	Second Pass	Primary Assembly
Line:644	1	NULL	NW_022145601	NULL	1	NULL	28104732	28104732	+	NOMAP	ALIGNGAP						
Line:645	1	1	NW_022145601	NW_003577530.1	1	1	28181339	28181339	+	28181339	28181339	162405	162405	-	1	First Pass	Primary Assembly
Line:646	1	1	NW_022145601	NW_003577530.1	1	1	28279406	28279406	+	28279406	28279406	56406	56406	-	1	First Pass	Primary Assembly
Line:647	1	1	NW_022145601	NW_003577613.1	1	1	28546162	28546162	+	28546162	28546162	172536	172536	+	1	First Pass	Primary Assembly
Line:648	1	1	NW_022145601	NW_003577613.1	1	1	28709622	28709622	+	28709622	28709622	332242	332242	+	1	First Pass	Primary Assembly
Line:649	1	1	NW_022145601	NW_003577025.1	1	1	29969494	29969494	+	29969494	29969494	331887	331887	+	1	First Pass	Primary Assembly
Line:650	1	1	NW_022145601	NW_003577025.1	1	1	30181224	30181224	+	30181224	30181224	526139	526139	+	1	First Pass	Primary Assembly
Line:651	1	1	NW_022145601	NW_003577025.1	1	1	30182318	30182318	+	30182318	30182318	527197	527197	+	1	First Pass	Primary Assembly
Line:652	1	1	NW_022145601	NW_003577643.1	1	1	31246387	31246387	+	31246387	31246387	348198	348198	-	1	First Pass	Primary Assembly
Line:653	1	1	NW_022145601	NW_003577643.1	1	1	31301753	31301753	+	31301753	31301753	292771	292771	-	1	First Pass	Primary Assembly
Line:654	1	1	NW_022145601	NW_003577643.1	1	1	31408836	31408836	+	31408836	31408836	187070	187070	-	1	First Pass	Primary Assembly
Line:655	1	1	NW_022145601	NW_003579128.1	1	1	31929264	31929264	+	31929264	31929264	61226	61226	+	1	First Pass	Primary Assembly
Line:656	1	1	NW_022145601	NW_003579128.1	1	1	31956757	31956757	+	31956757	31956757	80749	80749	+	1	First Pass	Primary Assembly
Line:656	1	2	NW_022145601	NW_003579128.1	1	1	31956757	31956757	+	31956757	31956757	84951	84951	-	1	Second Pass	Primary Assembly
Line:657	1	1	NW_022145601	NW_003578879.1	1	1	31963519	31963519	+	31963519	31963519	22747	22747	-	1	First Pass	Primary Assembly
Line:658	1	1	NW_022145601	NW_003579128.1	1	1	31997698	31997698	+	31997698	31997698	106105	106105	+	1	First Pass	Primary Assembly
Line:659	1	1	NW_022145601	NW_003579187.1	1	1	32026641	32026641	+	32026641	32026641	38732	38732	-	1	First Pass	Primary Assembly
Line:660	1	1	NW_022145601	NW_003579187.1	1	1	32026858	32026858	+	32026858	32026858	38511	38511	-	1	First Pass	Primary Assembly
Line:661	1	1	NW_022145601	NW_003577727.1	1	1	32325415	32325415	+	32325415	32325415	183190	183190	+	1	First Pass	Primary Assembly
Line:662	1	1	NW_022145601	NW_003577178.1	1	1	32544902	32544902	+	32544902	32544902	637881	637881	-	1	First Pass	Primary Assembly
Line:663	1	1	NW_022145601	NW_003577178.1	1	1	32544921	32544921	+	32544921	32544921	637862	637862	-	1	First Pass	Primary Assembly
Line:664	1	1	NW_022145601	NW_003577178.1	1	1	32545186	32545186	+	32545186	32545186	637597	637597	-	1	First Pass	Primary Assembly
Line:665	1	1	NW_022145601	NW_003577677.1	1	1	32545933	32545933	+	32545933	32545933	11546	11546	-	1	Second Pass	Primary Assembly
Line:665	1	2	NW_022145601	NW_003577178.1	1	1	32545933	32545933	+	32545933	32545933	636850	636850	-	1	First Pass	Primary Assembly
Line:666	1	1	NW_022145601	NW_003577606.1	1	1	33203612	33203612	+	33203612	33203612	366688	366688	+	1	First Pass	Primary Assembly
Line:667	1	1	NW_022145601	NW_003581980.1	1	1	33805526	33805526	+	33805526	33805526	12159	12159	+	1	First Pass	Primary Assembly
Line:667	1	2	NW_022145601	NW_003577216.1	1	1	33805526	33805526	+	33805526	33805526	88233	88233	-	1	Second Pass	Primary Assembly
Line:668	1	1	NW_022145601	NW_003578038.1	1	1	34082785	34082785	+	34082785	34082785	76359	76359	+	1	First Pass	Primary Assembly
Line:669	1	1	NW_022145601	NW_003578038.1	1	1	34177535	34177535	+	34177535	34177535	177918	177918	+	1	First Pass	Primary Assembly
Line:670	1	1	NW_022145601	NW_003578038.1	1	1	34177977	34177977	+	34177977	34177977	178360	178360	+	1	First Pass	Primary Assembly
Line:671	1	1	NW_022145601	NW_003578590.1	1	1	34773060	34773060	+	34773060	34773060	115504	115504	-	1	First Pass	Primary Assembly
Line:672	1	1	NW_022145601	NW_003578590.1	1	1	34781657	34781657	+	34781657	34781657	111901	111901	-	1	First Pass	Primary Assembly
Line:673	1	1	NW_022145601	NW_003578590.1	1	1	34806784	34806784	+	34806784	34806784	84350	84350	-	1	First Pass	Primary Assembly
Line:674	1	1	NW_022145602	NW_003577297.1	1	1	160360	160360	+	160360	160360	109674	109674	+	1	First Pass	Primary Assembly
Line:675	1	1	NW_022145602	NW_003577297.1	1	1	437530	437530	+	437530	437530	425406	425406	+	1	First Pass	Primary Assembly
Line:676	1	1	NW_022145602	NW_003579670.1	1	1	729179	729179	+	729179	729179	12088	12088	-	1	First Pass	Primary Assembly
Line:677	1	1	NW_022145602	NW_003578228.1	1	1	4814000	4814000	+	4814000	4814000	6719	6719	-	1	First Pass	Primary Assembly
Line:678	1	1	NW_022145602	NW_003578200.1	1	1	4971369	4971369	+	4971369	4971369	77710	77710	-	1	First Pass	Primary Assembly
Line:679	1	1	NW_022145602	NW_003578200.1	1	1	5005725	5005725	+	5005725	5005725	27557	27557	-	1	First Pass	Primary Assembly
Line:680	1	1	NW_022145602	NW_003577720.1	1	1	5215280	5215280	+	5215280	5215280	272486	272486	+	1	First Pass	Primary Assembly
Line:680	1	2	NW_022145602	NW_003577232.1	1	1	5215280	5215280	+	5215280	5215280	373114	373114	-	1	Second Pass	Primary Assembly
Line:681	1	1	NW_022145602	NW_003577720.1	1	1	5228727	5228727	+	5228727	5228727	297406	297406	+	1	First Pass	Primary Assembly
Line:681	1	2	NW_022145602	NW_003577232.1	1	1	5228727	5228727	+	5228727	5228727	356740	356740	-	1	Second Pass	Primary Assembly
Line:682	1	1	NW_022145602	NW_003577542.1	1	1	5240431	5240431	+	5240431	5240431	68513	68513	+	1	First Pass	Primary Assembly
Line:683	1	1	NW_022145602	NW_003577542.1	1	1	5249207	5249207	+	5249207	5249207	77622	77622	+	1	First Pass	Primary Assembly
Line:684	1	1	NW_022145602	NW_003579691.1	1	1	5813702	5813702	+	5813702	5813702	20879	20879	-	1	First Pass	Primary Assembly
Line:685	1	1	NW_022145602	NW_003577470.1	1	1	6021572	6021572	+	6021572	6021572	46670	46670	+	1	First Pass	Primary Assembly
Line:686	1	1	NW_022145602	NW_003577278.1	1	1	7494252	7494252	+	7494252	7494252	630212	630212	-	1	First Pass	Primary Assembly
Line:687	1	1	NW_022145602	NW_003577278.1	1	1	7546527	7546527	+	7546527	7546527	571808	571808	-	1	First Pass	Primary Assembly
Line:688	1	1	NW_022145602	NW_003580159.1	1	1	8484032	8484032	+	8484032	8484032	51586	51586	+	1	First Pass	Primary Assembly
Line:689	1	1	NW_022145602	NW_003580159.1	1	1	8486828	8486828	+	8486828	8486828	54383	54383	+	1	First Pass	Primary Assembly
Line:689	1	2	NW_022145602	NW_003577736.1	1	1	8486828	8486828	+	8486828	8486828	241290	241290	-	1	Second Pass	Primary Assembly
Line:690	1	1	NW_022145602	NW_003579964.1	1	1	8708071	8708071	+	8708071	8708071	54139	54139	-	1	Second Pass	Primary Assembly
Line:690	1	2	NW_022145602	NW_003577671.1	1	1	8708071	8708071	+	8708071	8708071	209489	209489	-	1	First Pass	Primary Assembly
Line:691	1	1	NW_022145602	NW_003577928.1	1	1	9134506	9134506	+	9134506	9134506	129020	129020	-	1	First Pass	Primary Assembly
Line:692	1	1	NW_022145602	NW_003577928.1	1	1	9172403	9172403	+	9172403	9172403	87066	87066	-	1	First Pass	Primary Assembly
Line:693	1	1	NW_022145602	NW_003577190.1	1	1	10273816	10273816	+	10273816	10273816	242848	242848	+	1	First Pass	Primary Assembly
Line:694	1	1	NW_022145602	NW_003577190.1	1	1	10488669	10488669	+	10488669	10488669	456019	456019	+	1	First Pass	Primary Assembly
Line:695	1	1	NW_022145602	NW_003577190.1	1	1	10615691	10615691	+	10615691	10615691	594931	594931	+	1	Second Pass	Primary Assembly
Line:695	1	2	NW_022145602	NW_003577190.1	1	1	10615691	10615691	+	10615691	10615691	584033	584033	+	1	First Pass	Primary Assembly
Line:696	1	1	NW_022145602	NW_003584410.1	1	1	11059460	11059460	+	11059460	11059460	28384	28384	+	1	Second Pass	Primary Assembly
Line:696	1	2	NW_022145602	NW_003584410.1	1	1	11059460	11059460	+	11059460	11059460	9496	9496	+	1	First Pass	Primary Assembly
Line:696	1	3	NW_022145602	NW_003579193.1	1	1	11059460	11059460	+	11059460	11059460	169035	169035	+	1	Second Pass	Primary Assembly
Line:697	1	1	NW_022145602	NW_003577674.1	1	1	17630131	17630131	+	17630131	17630131	73993	73993	-	1	First Pass	Primary Assembly
Line:698	1	1	NW_022145602	NW_003577674.1	1	1	17829595	17829595	+	17829595	17829595	301578	301578	+	1	First Pass	Primary Assembly
Line:699	1	1	NW_022145602	NW_003577674.1	1	1	17838534	17838534	+	17838534	17838534	309963	309963	+	1	First Pass	Primary Assembly
Line:700	1	1	NW_022145602	NW_003580199.1	1	1	18352734	18352734	+	18352734	18352734	74481	74481	+	1	Second Pass	Primary Assembly
Line:700	1	2	NW_022145602	NW_003578288.1	1	1	18352734	18352734	+	18352734	18352734	298051	298051	-	1	First Pass	Primary Assembly
Line:701	1	1	NW_022145602	NW_003577183.1	1	1	18609983	18609983	+	18609983	18609983	544956	544956	+	1	First Pass	Primary Assembly
Line:702	1	1	NW_022145602	NW_003577183.1	1	1	18635166	18635166	+	18635166	18635166	570361	570361	+	1	First Pass	Primary Assembly
Line:703	1	1	NW_022145602	NW_003576963.1	1	1	20845570	20845570	+	20845570	20845570	1483674	1483674	-	1	First Pass	Primary Assembly
Line:704	1	1	NW_022145602	NW_003579110.1	1	1	26289114	26289114	+	26289114	26289114	170085	170085	-	1	First Pass	Primary Assembly
Line:705	1	1	NW_022145602	NW_003579110.1	1	1	26289120	26289120	+	26289120	26289120	170079	170079	-	1	First Pass	Primary Assembly
Line:706	1	1	NW_022145602	NW_003580020.1	1	1	26360393	26360393	+	26360393	26360393	33797	33797	-	1	First Pass	Primary Assembly
Line:707	1	1	NW_022145602	NW_003577065.1	1	1	26423480	26423480	+	26423480	26423480	34495	34495	+	1	First Pass	Primary Assembly
Line:708	1	1	NW_022145602	NW_003579060.1	1	1	26922163	26922163	+	26922163	26922163	123971	123971	-	1	First Pass	Primary Assembly
Line:709	1	1	NW_022145602	NW_003577472.1	1	1	29287354	29287354	+	29287354	29287354	736486	736486	-	1	First Pass	Primary Assembly
Line:710	1	1	NW_022145602	NW_003577472.1	1	1	29444278	29444278	+	29444278	29444278	834102	834102	+	1	First Pass	Primary Assembly
Line:711	1	1	NW_022145602	NW_003577230.1	1	1	29803543	29803543	+	29803543	29803543	393700	393700	-	1	First Pass	Primary Assembly
Line:712	1	1	NW_022145602	NW_003577230.1	1	1	29962230	29962230	+	29962230	29962230	166743	166743	+	1	First Pass	Primary Assembly
Line:713	1	1	NW_022145602	NW_003577230.1	1	1	29991935	29991935	+	29991935	29991935	194212	194212	+	1	First Pass	Primary Assembly
Line:714	1	1	NW_022145603	NW_003577072.1	1	1	2360019	2360019	+	2360019	2360019	299311	299311	-	1	First Pass	Primary Assembly
Line:715	1	1	NW_022145603	NW_003577994.1	1	1	2566996	2566996	+	2566996	2566996	136539	136539	+	1	First Pass	Primary Assembly
Line:716	1	1	NW_022145603	NW_003577232.1	1	1	2655174	2655174	+	2655174	2655174	239264	239264	+	1	First Pass	Primary Assembly
Line:717	1	1	NW_022145603	NW_003577645.1	1	1	2799756	2799756	+	2799756	2799756	205071	205071	-	1	First Pass	Primary Assembly
Line:718	1	1	NW_022145603	NW_003577645.1	1	1	2822539	2822539	+	2822539	2822539	182282	182282	-	1	First Pass	Primary Assembly
Line:719	1	1	NW_022145603	NW_003577645.1	1	1	2822579	2822579	+	2822579	2822579	182242	182242	-	1	First Pass	Primary Assembly
Line:720	1	1	NW_022145603	NW_003577645.1	1	1	2861501	2861501	+	2861501	2861501	144285	144285	-	1	Second Pass	Primary Assembly
Line:720	1	2	NW_022145603	NW_003577645.1	1	1	2861501	2861501	+	2861501	2861501	140914	140914	-	1	First Pass	Primary Assembly
Line:721	1	1	NW_022145603	NW_003577645.1	1	1	2861811	2861811	+	2861811	2861811	143975	143975	-	1	Second Pass	Primary Assembly
Line:721	1	2	NW_022145603	NW_003577645.1	1	1	2861811	2861811	+	2861811	2861811	140604	140604	-	1	First Pass	Primary Assembly
Line:722	1	1	NW_022145603	NW_003577901.1	1	1	3919348	3919348	+	3919348	3919348	160887	160887	+	1	First Pass	Primary Assembly
Line:723	1	1	NW_022145603	NW_003577901.1	1	1	3920089	3920089	+	3920089	3920089	161628	161628	+	1	First Pass	Primary Assembly
Line:724	1	1	NW_022145603	NW_003576985.1	1	1	5075830	5075830	+	5075830	5075830	648232	648232	+	1	First Pass	Primary Assembly
Line:725	1	1	NW_022145603	NW_003576985.1	1	1	5250664	5250664	+	5250664	5250664	803556	803556	+	1	First Pass	Primary Assembly
Line:726	1	1	NW_022145603	NW_003579318.1	1	1	6066648	6066648	+	6066648	6066648	99675	99675	-	1	First Pass	Primary Assembly
Line:726	1	2	NW_022145603	NW_003577119.1	1	1	6066648	6066648	+	6066648	6066648	181567	181567	-	1	Second Pass	Primary Assembly
Line:727	1	1	NW_022145603	NW_003579318.1	1	1	6068830	6068830	+	6068830	6068830	97493	97493	-	1	First Pass	Primary Assembly
Line:728	1	1	NW_022145603	NW_003577209.1	1	1	8272060	8272060	+	8272060	8272060	335103	335103	-	1	First Pass	Primary Assembly
Line:729	1	1	NW_022145603	NW_003577209.1	1	1	8472277	8472277	+	8472277	8472277	156436	156436	-	1	First Pass	Primary Assembly
Line:730	1	1	NW_022145603	NW_003577209.1	1	1	8473166	8473166	+	8473166	8473166	155547	155547	-	1	First Pass	Primary Assembly
Line:731	1	1	NW_022145603	NW_003577209.1	1	1	8473266	8473266	+	8473266	8473266	155447	155447	-	1	First Pass	Primary Assembly
Line:732	1	1	NW_022145603	NW_003577764.1	1	1	8726726	8726726	+	8726726	8726726	186832	186832	-	1	First Pass	Primary Assembly
Line:733	1	1	NW_022145603	NW_003577420.1	1	1	9051753	9051753	+	9051753	9051753	127803	127803	+	1	First Pass	Primary Assembly
Line:734	1	1	NW_022145603	NW_003579853.1	1	1	9205925	9205925	+	9205925	9205925	40580	40580	-	1	First Pass	Primary Assembly
Line:735	1	1	NW_022145603	NW_003577523.1	1	1	9254717	9254717	+	9254717	9254717	358755	358755	-	1	First Pass	Primary Assembly
Line:736	1	1	NW_022145603	NW_003577523.1	1	1	9257853	9257853	+	9257853	9257853	355615	355615	-	1	First Pass	Primary Assembly
Line:737	1	1	NW_022145603	NW_003577523.1	1	1	9275033	9275033	+	9275033	9275033	340066	340066	-	1	First Pass	Primary Assembly
Line:738	1	1	NW_022145603	NW_003577035.1	1	1	12006363	12006363	+	12006363	12006363	530746	530746	-	1	First Pass	Primary Assembly
Line:739	1	1	NW_022145603	NW_003577346.1	1	1	12110120	12110120	+	12110120	12110120	281127	281127	-	1	First Pass	Primary Assembly
Line:740	1	1	NW_022145603	NW_003577346.1	1	1	12110141	12110141	+	12110141	12110141	281106	281106	-	1	First Pass	Primary Assembly
Line:741	1	1	NW_022145603	NW_003577346.1	1	1	12110522	12110522	+	12110522	12110522	280725	280725	-	1	First Pass	Primary Assembly
Line:742	1	1	NW_022145603	NW_003577346.1	1	1	12111326	12111326	+	12111326	12111326	279921	279921	-	1	First Pass	Primary Assembly
Line:743	1	1	NW_022145603	NW_003577346.1	1	1	12111677	12111677	+	12111677	12111677	279570	279570	-	1	First Pass	Primary Assembly
Line:744	1	1	NW_022145603	NW_003577346.1	1	1	12130161	12130161	+	12130161	12130161	261769	261769	-	1	First Pass	Primary Assembly
Line:745	1	1	NW_022145603	NW_003577346.1	1	1	12131210	12131210	+	12131210	12131210	260762	260762	-	1	First Pass	Primary Assembly
