,chr,start,stop
3108,Scaffold1438,29063.0,29444.0
3109,Scaffold1438,31409.0,31693.0
3110,Scaffold1438,66060.0,66421.0
3111,Scaffold1438,67026.0,67587.0
3112,Scaffold1438,72036.0,72675.0
3113,Scaffold1438,72732.0,73183.0
3114,Scaffold1438,96881.0,97058.0
3115,Scaffold1438,98668.0,98993.0
3116,Scaffold1439,26853.0,26987.0
3117,Scaffold144,46456.0,46929.0
3118,Scaffold144,339083.0,339260.0
3119,Scaffold144,341433.0,341723.0
3120,Scaffold144,345775.0,346418.0
3121,Scaffold144,361851.0,362248.0
3122,Scaffold144,439883.0,440205.0
3123,Scaffold144,637718.0,638004.0
3124,Scaffold144,647179.0,647403.0
3125,Scaffold1440,37078.0,37323.0
3126,Scaffold1440,77643.0,77756.0
3127,Scaffold1440,89568.0,89958.0
3128,Scaffold1440,92515.0,93137.0
3129,Scaffold1440,108698.0,109056.0
3130,Scaffold1440,117999.0,118165.0
3131,Scaffold1440,124353.0,124756.0
3132,Scaffold1440,125463.0,125887.0
3133,Scaffold1440,132002.0,132407.0
3134,Scaffold1440,155215.0,155254.0
3135,Scaffold1440,220653.0,220896.0
3136,Scaffold1440,224445.0,224748.0
3137,Scaffold1440,241758.0,242214.0
3138,Scaffold1441,9657.0,9948.0
3139,Scaffold1441,11206.0,11591.0
3140,Scaffold1441,44875.0,44974.0
3141,Scaffold1441,50923.0,51299.0
3142,Scaffold1441,53904.0,54247.0
3143,Scaffold1441,55150.0,55323.0
3144,Scaffold1441,68185.0,68666.0
3145,Scaffold1441,81244.0,81359.0
3146,Scaffold1441,82733.0,82940.0
3147,Scaffold1441,95807.0,96049.0
3148,Scaffold14419,599.0,626.0
3149,Scaffold1442,14657.0,14894.0
3150,Scaffold1442,36299.0,36598.0
3151,Scaffold1442,83028.0,83482.0
3152,Scaffold1443,106189.0,106628.0
3153,Scaffold1444,140780.0,141138.0
3154,Scaffold1444,154701.0,154906.0
3155,Scaffold1444,155301.0,155809.0
3156,Scaffold1445,63299.0,63516.0
3157,Scaffold1445,127984.0,128359.0
3158,Scaffold1445,185685.0,186098.0
3159,Scaffold1446,7244.0,7510.0
3160,Scaffold1446,140900.0,141169.0
3161,Scaffold1446,141809.0,142206.0
3162,Scaffold1446,305494.0,305667.0
3163,Scaffold1447,33504.0,33584.0
3164,Scaffold1447,33851.0,34285.0
3165,Scaffold1447,63519.0,63816.0
3166,Scaffold1448,146996.0,147182.0
3167,Scaffold1449,123914.0,124183.0
3168,Scaffold145,43668.0,44083.0
3169,Scaffold145,73292.0,73508.0
3170,Scaffold145,83605.0,83653.0
3171,Scaffold145,133240.0,133474.0
3172,Scaffold145,141895.0,142281.0
3173,Scaffold145,203130.0,203445.0
3174,Scaffold145,230367.0,230652.0
3175,Scaffold145,277329.0,277608.0
3176,Scaffold145,283615.0,283889.0
3177,Scaffold145,284864.0,285290.0
3178,Scaffold145,289231.0,289533.0
3179,Scaffold145,297124.0,297395.0
3180,Scaffold145,297663.0,297937.0
3181,Scaffold145,299342.0,299687.0
3182,Scaffold145,388775.0,388910.0
3183,Scaffold145,640262.0,640652.0
3184,Scaffold145,703934.0,704616.0
3185,Scaffold145,716251.0,716506.0
3186,Scaffold145,739878.0,740222.0
3187,Scaffold145,746520.0,747089.0
3188,Scaffold145,769281.0,769690.0
3189,Scaffold145,787226.0,787407.0
3190,Scaffold145,798572.0,798847.0
3191,Scaffold145,820296.0,820484.0
3192,Scaffold1450,23820.0,24158.0
3193,Scaffold1452,92245.0,92957.0
3194,Scaffold1452,101676.0,102107.0
3195,Scaffold1452,104001.0,104536.0
3196,Scaffold1452,132956.0,133401.0
3197,Scaffold1452,142137.0,142371.0
3198,Scaffold1452,188074.0,188454.0
3199,Scaffold1453,88632.0,88845.0
3200,Scaffold1453,115059.0,116279.0
3201,Scaffold1453,127563.0,127794.0
3202,Scaffold1453,130432.0,130900.0
3203,Scaffold14579,99.0,430.0
3204,Scaffold14589,376.0,691.0
3205,Scaffold1459,7846.0,7918.0
3206,Scaffold1459,9756.0,10084.0
3207,Scaffold1459,12975.0,13393.0
3208,Scaffold1459,28382.0,28734.0
3209,Scaffold1459,30379.0,30654.0
3210,Scaffold1459,31763.0,32146.0
3211,Scaffold1459,93419.0,93786.0
3212,Scaffold14590,6349.0,6620.0
3213,Scaffold146,169026.0,169265.0
3214,Scaffold146,235923.0,236202.0
3215,Scaffold146,255334.0,255540.0
3216,Scaffold146,299073.0,299317.0
3217,Scaffold146,554172.0,554596.0
3218,Scaffold146,556291.0,556550.0
3219,Scaffold146,560256.0,560599.0
3220,Scaffold146,625365.0,625898.0
3221,Scaffold1460,36818.0,37182.0
3222,Scaffold1461,92841.0,93240.0
3223,Scaffold1461,236775.0,237250.0
3224,Scaffold1463,95346.0,95777.0
3225,Scaffold1464,60536.0,60913.0
3226,Scaffold14643,174.0,545.0
3227,Scaffold1465,27244.0,27606.0
3228,Scaffold1465,82132.0,82181.0
3229,Scaffold1466,23021.0,23291.0
3230,Scaffold1466,43435.0,43769.0
3231,Scaffold14668,7616.0,7978.0
3232,Scaffold1467,232563.0,232822.0
3233,Scaffold1468,76972.0,77347.0
3234,Scaffold1468,124571.0,124574.0
3235,Scaffold1469,50518.0,50774.0
3236,Scaffold147,3646.0,3940.0
3237,Scaffold147,19087.0,19169.0
3238,Scaffold147,99492.0,99627.0
3239,Scaffold147,102582.0,102787.0
3240,Scaffold147,114822.0,115026.0
3241,Scaffold147,116830.0,117093.0
3242,Scaffold147,121255.0,121461.0
3243,Scaffold147,123512.0,123535.0
3244,Scaffold147,157414.0,157650.0
3245,Scaffold147,165715.0,165923.0
3246,Scaffold147,178623.0,178871.0
3247,Scaffold147,209386.0,209490.0
3248,Scaffold147,220659.0,220811.0
3249,Scaffold147,230502.0,231033.0
3250,Scaffold147,243049.0,243281.0
3251,Scaffold147,356620.0,356858.0
3252,Scaffold14706,327.0,574.0
3253,Scaffold1472,3247.0,3407.0
3254,Scaffold1472,9045.0,9289.0
3255,Scaffold1472,12780.0,13188.0
3256,Scaffold1472,82131.0,82534.0
3257,Scaffold1472,83481.0,83997.0
3258,Scaffold1473,4886.0,5405.0
3259,Scaffold1473,31058.0,31368.0
3260,Scaffold1473,37629.0,37910.0
3261,Scaffold1473,68933.0,69290.0
3262,Scaffold1473,69372.0,69614.0
3263,Scaffold1473,72710.0,73053.0
3264,Scaffold1474,117367.0,117729.0
3265,Scaffold1476,105564.0,106026.0
3266,Scaffold1477,71620.0,72085.0
3267,Scaffold1477,90991.0,91127.0
3268,Scaffold1478,50336.0,50729.0
3269,Scaffold1478,57382.0,57838.0
3270,Scaffold1478,259070.0,259434.0
3271,Scaffold1479,4261.0,4617.0
3272,Scaffold1479,67955.0,68398.0
3273,Scaffold1479,70810.0,70892.0
3274,Scaffold1479,76620.0,76817.0
3275,Scaffold1479,135634.0,135830.0
3276,Scaffold148,27626.0,27932.0
3277,Scaffold148,61563.0,61760.0
3278,Scaffold148,120763.0,121106.0
3279,Scaffold148,244308.0,244325.0
3280,Scaffold148,306465.0,306960.0
3281,Scaffold148,310635.0,311017.0
3282,Scaffold148,312278.0,312639.0
3283,Scaffold148,318379.0,318524.0
3284,Scaffold148,320230.0,320298.0
3285,Scaffold148,400541.0,400979.0
3286,Scaffold148,432362.0,432757.0
3287,Scaffold1480,7419.0,7618.0
3288,Scaffold1480,63353.0,63498.0
3289,Scaffold1480,67146.0,67364.0
3290,Scaffold1481,132465.0,132557.0
3291,Scaffold1482,20256.0,20627.0
3292,Scaffold1482,43043.0,43313.0
3293,Scaffold1482,43655.0,43979.0
3294,Scaffold1482,174218.0,174535.0
3295,Scaffold1483,8897.0,9103.0
3296,Scaffold1483,9863.0,10140.0
3297,Scaffold1483,10739.0,11345.0
3298,Scaffold1483,17099.0,17818.0
3299,Scaffold1483,20618.0,20981.0
3300,Scaffold1483,32963.0,33216.0
3301,Scaffold1483,156560.0,156872.0
3302,Scaffold1485,5636.0,5984.0
3303,Scaffold1485,92375.0,92769.0
3304,Scaffold1485,114732.0,114875.0
3305,Scaffold1485,223950.0,224172.0
3306,Scaffold1486,93453.0,93666.0
3307,Scaffold1487,61719.0,61810.0
3308,Scaffold1488,75114.0,75269.0
3309,Scaffold1488,98506.0,98945.0
3310,Scaffold1488,107033.0,107395.0
3311,Scaffold1488,174733.0,174978.0
3312,Scaffold1488,175847.0,176510.0
3313,Scaffold1489,8054.0,8366.0
3314,Scaffold1489,28407.0,28565.0
3315,Scaffold1489,60618.0,61062.0
3316,Scaffold1489,126718.0,126907.0
3317,Scaffold149,57543.0,57643.0
3318,Scaffold149,76144.0,76344.0
3319,Scaffold149,196866.0,197274.0
3320,Scaffold149,198250.0,198530.0
3321,Scaffold149,200068.0,200736.0
3322,Scaffold149,211736.0,211776.0
3323,Scaffold149,257821.0,258218.0
3324,Scaffold149,303581.0,304693.0
3325,Scaffold149,307595.0,307952.0
3326,Scaffold149,321610.0,321843.0
3327,Scaffold149,376503.0,376855.0
3328,Scaffold149,377790.0,378080.0
3329,Scaffold149,463335.0,463521.0
3330,Scaffold149,593516.0,593893.0
3331,Scaffold149,596633.0,596884.0
3332,Scaffold149,680140.0,680507.0
3333,Scaffold1490,21994.0,22414.0
3334,Scaffold1492,147280.0,147667.0
3335,Scaffold1492,184981.0,185299.0
3336,Scaffold1492,223279.0,223676.0
3337,Scaffold1492,225628.0,226074.0
3338,Scaffold1495,125562.0,125956.0
3339,Scaffold14954,301.0,313.0
3340,Scaffold1496,35343.0,35471.0
3341,Scaffold1496,38384.0,38678.0
3342,Scaffold1496,44543.0,44736.0
3343,Scaffold1496,65276.0,65642.0
3344,Scaffold1496,79738.0,80084.0
3345,Scaffold1496,80272.0,80691.0
3346,Scaffold1496,81938.0,82298.0
3347,Scaffold1496,106234.0,106480.0
3348,Scaffold1496,144681.0,144840.0
3349,Scaffold1496,220306.0,220726.0
3350,Scaffold1496,221989.0,222230.0
3351,Scaffold1496,239347.0,239739.0
3352,Scaffold1496,239982.0,240167.0
3353,Scaffold1496,302724.0,303080.0
3354,Scaffold1496,311790.0,311880.0
3355,Scaffold1496,312605.0,312884.0
3356,Scaffold1496,355767.0,356062.0
3357,Scaffold1496,382055.0,382371.0
3358,Scaffold1496,474707.0,475087.0
3359,Scaffold1498,55723.0,56190.0
3360,Scaffold1498,87194.0,87419.0
3361,Scaffold1498,92780.0,93342.0
3362,Scaffold1498,97512.0,98042.0
3363,Scaffold15,42339.0,42688.0
3364,Scaffold15,43680.0,44050.0
3365,Scaffold15,125711.0,126052.0
3366,Scaffold15,140137.0,140444.0
3367,Scaffold15,151727.0,151796.0
3368,Scaffold15,206617.0,207103.0
3369,Scaffold15,212470.0,212745.0
3370,Scaffold15,243294.0,243576.0
3371,Scaffold15,253720.0,253932.0
3372,Scaffold15,255648.0,255971.0
3373,Scaffold15,467013.0,467205.0
3374,Scaffold15,549632.0,549930.0
3375,Scaffold15,572018.0,572395.0
3376,Scaffold15,576239.0,576464.0
3377,Scaffold15,577326.0,577528.0
3378,Scaffold15,646451.0,646852.0
3379,Scaffold15,722324.0,722577.0
3380,Scaffold15,780434.0,780878.0
3381,Scaffold15,782569.0,782669.0
3382,Scaffold15,784075.0,784359.0
3383,Scaffold15,785368.0,785880.0
3384,Scaffold15,786497.0,787026.0
3385,Scaffold15,905816.0,905934.0
3386,Scaffold15,991027.0,991468.0
3387,Scaffold15,991983.0,992524.0
3388,Scaffold15,992991.0,993326.0
3389,Scaffold15,1001597.0,1001867.0
3390,Scaffold15,1003445.0,1003752.0
3391,Scaffold15,1013477.0,1014089.0
3392,Scaffold15,1030669.0,1030861.0
3393,Scaffold150,61575.0,61976.0
3394,Scaffold1500,31928.0,32226.0
3395,Scaffold1501,99016.0,99394.0
3396,Scaffold1501,143707.0,144108.0
3397,Scaffold1502,16994.0,17438.0
3398,Scaffold1502,44057.0,44237.0
3399,Scaffold1502,136861.0,136921.0
3400,Scaffold1502,137742.0,137856.0
3401,Scaffold1503,105602.0,105864.0
3402,Scaffold1503,131218.0,131841.0
3403,Scaffold1504,26580.0,26985.0
3404,Scaffold1504,27842.0,28226.0
3405,Scaffold1504,83173.0,83476.0
3406,Scaffold1504,99346.0,99399.0
3407,Scaffold1506,100043.0,100449.0
3408,Scaffold1506,131459.0,131762.0
3409,Scaffold1506,163559.0,163589.0
3410,Scaffold1507,77581.0,77968.0
3411,Scaffold1508,65379.0,65607.0
3412,Scaffold1509,80385.0,80721.0
3413,Scaffold1509,81719.0,82308.0
3414,Scaffold1509,88266.0,88523.0
3415,Scaffold151,119795.0,120042.0
3416,Scaffold151,203326.0,203607.0
3417,Scaffold151,238480.0,238940.0
3418,Scaffold151,286530.0,286804.0
3419,Scaffold151,350680.0,351071.0
3420,Scaffold151,510094.0,510237.0
3421,Scaffold151,555698.0,555856.0
3422,Scaffold151,621067.0,621405.0
3423,Scaffold151,673048.0,673271.0
3424,Scaffold151,694072.0,694313.0
3425,Scaffold151,699815.0,700143.0
3426,Scaffold151,702330.0,702453.0
3427,Scaffold151,710068.0,710324.0
3428,Scaffold1510,60699.0,60895.0
3429,Scaffold1510,77273.0,77538.0
3430,Scaffold1510,116033.0,116313.0
3431,Scaffold15107,587.0,773.0
3432,Scaffold1511,37491.0,37733.0
3433,Scaffold1512,27466.0,27834.0
3434,Scaffold1512,87447.0,87493.0
3435,Scaffold1512,130562.0,130941.0
3436,Scaffold1512,131931.0,132071.0
3437,Scaffold1512,178547.0,178822.0
3438,Scaffold1512,198190.0,198237.0
3439,Scaffold1512,215067.0,215561.0
3440,Scaffold1512,224968.0,225411.0
3441,Scaffold1513,109241.0,109750.0
3442,Scaffold1513,115806.0,116155.0
3443,Scaffold1513,119714.0,119876.0
3444,Scaffold1513,135536.0,135870.0
3445,Scaffold1514,16339.0,16615.0
3446,Scaffold1514,19625.0,19740.0
3447,Scaffold1514,56925.0,57431.0
3448,Scaffold1514,57541.0,57947.0
3449,Scaffold1514,100621.0,101086.0
3450,Scaffold1515,50621.0,50971.0
3451,Scaffold1515,110614.0,110850.0
3452,Scaffold1516,42696.0,42885.0
3453,Scaffold1516,79714.0,79966.0
3454,Scaffold1516,102593.0,102808.0
3455,Scaffold1516,147389.0,147685.0
3456,Scaffold1516,165524.0,166006.0
3457,Scaffold1517,126751.0,126952.0
3458,Scaffold1517,175372.0,175446.0
3459,Scaffold152,19936.0,20272.0
3460,Scaffold152,29325.0,29786.0
3461,Scaffold152,72945.0,73045.0
3462,Scaffold152,121342.0,121490.0
3463,Scaffold152,133063.0,133528.0
3464,Scaffold152,149933.0,150314.0
3465,Scaffold152,225875.0,226181.0
3466,Scaffold152,228532.0,228946.0
3467,Scaffold152,229683.0,229939.0
3468,Scaffold152,234050.0,234182.0
3469,Scaffold152,326417.0,326583.0
3470,Scaffold152,370141.0,370478.0
3471,Scaffold152,452872.0,453095.0
3472,Scaffold152,476280.0,476811.0
3473,Scaffold152,478298.0,479078.0
3474,Scaffold152,480337.0,480641.0
3475,Scaffold152,482540.0,482815.0
3476,Scaffold152,483551.0,483987.0
3477,Scaffold152,492731.0,492897.0
3478,Scaffold152,618722.0,619013.0
3479,Scaffold152,670180.0,670386.0
3480,Scaffold152,695275.0,695719.0
3481,Scaffold152,696539.0,696813.0
3482,Scaffold152,706877.0,706992.0
3483,Scaffold1520,5286.0,5327.0
3484,Scaffold1521,67922.0,68575.0
3485,Scaffold1522,85955.0,85978.0
3486,Scaffold1522,146528.0,147037.0
3487,Scaffold1523,247440.0,248139.0
3488,Scaffold1523,249830.0,250199.0
3489,Scaffold1523,250457.0,251023.0
3490,Scaffold1523,253102.0,253702.0
3491,Scaffold1525,37420.0,37630.0
3492,Scaffold1525,80533.0,80834.0
3493,Scaffold1525,101726.0,102040.0
3494,Scaffold1526,59423.0,59548.0
3495,Scaffold1527,11675.0,12253.0
3496,Scaffold1527,45541.0,46132.0
3497,Scaffold1527,48507.0,48897.0
3498,Scaffold1527,49692.0,50015.0
3499,Scaffold1527,52666.0,52949.0
3500,Scaffold1527,57277.0,57640.0
3501,Scaffold1528,106594.0,106667.0
3502,Scaffold15285,23211.0,23457.0
3503,Scaffold15285,25440.0,25815.0
3504,Scaffold1529,12095.0,12504.0
3505,Scaffold1529,44109.0,44327.0
3506,Scaffold1529,51694.0,51980.0
3507,Scaffold1529,134704.0,134853.0
3508,Scaffold1529,151968.0,152559.0
3509,Scaffold153,37558.0,37748.0
3510,Scaffold153,39187.0,39529.0
3511,Scaffold153,40512.0,40995.0
3512,Scaffold153,42082.0,42139.0
3513,Scaffold153,42981.0,43140.0
3514,Scaffold153,63766.0,64059.0
3515,Scaffold153,64885.0,65204.0
3516,Scaffold153,108185.0,108578.0
3517,Scaffold153,112828.0,113210.0
3518,Scaffold153,120392.0,120493.0
3519,Scaffold153,154545.0,155099.0
3520,Scaffold153,157534.0,158031.0
3521,Scaffold153,158471.0,158993.0
3522,Scaffold153,261567.0,261866.0
3523,Scaffold153,267659.0,268034.0
3524,Scaffold153,331579.0,332043.0
3525,Scaffold153,332447.0,333363.0
3526,Scaffold153,333932.0,334326.0
3527,Scaffold153,335216.0,335617.0
3528,Scaffold153,336442.0,337304.0
3529,Scaffold153,354136.0,354502.0
3530,Scaffold153,371799.0,372105.0
3531,Scaffold153,427993.0,428391.0
3532,Scaffold153,509856.0,510253.0
3533,Scaffold153,572605.0,572793.0
3534,Scaffold153,582411.0,582608.0
3535,Scaffold153,585508.0,585822.0
3536,Scaffold153,617479.0,617610.0
3537,Scaffold153,620090.0,620436.0
3538,Scaffold153,622918.0,623559.0
3539,Scaffold153,628052.0,628371.0
3540,Scaffold153,653201.0,653485.0
3541,Scaffold153,654716.0,655043.0
3542,Scaffold153,684739.0,684791.0
3543,Scaffold153,696093.0,696344.0
3544,Scaffold153,821287.0,821502.0
3545,Scaffold153,840860.0,841235.0
3546,Scaffold153,859526.0,859842.0
3547,Scaffold153,921540.0,921873.0
3548,Scaffold153,923398.0,923876.0
3549,Scaffold153,979901.0,980224.0
3550,Scaffold153,990378.0,990782.0
3551,Scaffold153,1130604.0,1130766.0
3552,Scaffold1530,116309.0,116443.0
3553,Scaffold1530,117149.0,117459.0
3554,Scaffold1530,117732.0,118027.0
3555,Scaffold1530,135038.0,135382.0
3556,Scaffold1530,169379.0,169476.0
3557,Scaffold1531,125806.0,125942.0
3558,Scaffold1532,32483.0,32736.0
3559,Scaffold1532,38905.0,39251.0
3560,Scaffold1532,75365.0,75724.0
3561,Scaffold1532,76830.0,77267.0
3562,Scaffold1534,50359.0,50570.0
3563,Scaffold1534,52061.0,52205.0
3564,Scaffold1534,57784.0,58104.0
3565,Scaffold1534,103291.0,103510.0
3566,Scaffold1534,111480.0,111889.0
3567,Scaffold1534,112678.0,113267.0
3568,Scaffold1534,114830.0,115202.0
3569,Scaffold1534,116696.0,116903.0
3570,Scaffold1534,128787.0,129121.0
3571,Scaffold1535,21518.0,21870.0
3572,Scaffold15358,405.0,794.0
3573,Scaffold1538,8487.0,8885.0
3574,Scaffold1538,21356.0,21771.0
3575,Scaffold1538,28728.0,29089.0
3576,Scaffold1538,65510.0,66784.0
3577,Scaffold1538,69493.0,69863.0
3578,Scaffold1539,4505.0,4753.0
3579,Scaffold1539,104496.0,104920.0
3580,Scaffold1539,119511.0,119670.0
3581,Scaffold1539,165509.0,165913.0
3582,Scaffold1539,182536.0,182816.0
3583,Scaffold1539,189469.0,189893.0
3584,Scaffold1539,230674.0,230682.0
3585,Scaffold1539,243645.0,243995.0
3586,Scaffold1539,248297.0,248509.0
3587,Scaffold1539,249363.0,249525.0
3588,Scaffold1539,274211.0,274603.0
3589,Scaffold1539,274695.0,274847.0
3590,Scaffold154,31518.0,31842.0
3591,Scaffold154,49760.0,50084.0
3592,Scaffold154,53208.0,53756.0
3593,Scaffold154,174301.0,174770.0
3594,Scaffold154,360738.0,361107.0
3595,Scaffold154,434213.0,434330.0
3596,Scaffold154,446557.0,447163.0
3597,Scaffold154,448846.0,449186.0
3598,Scaffold154,462640.0,463086.0
3599,Scaffold154,464398.0,464799.0
3600,Scaffold154,464825.0,465187.0
3601,Scaffold154,465508.0,465867.0
3602,Scaffold154,466248.0,466692.0
3603,Scaffold154,479978.0,480371.0
3604,Scaffold154,484445.0,484729.0
3605,Scaffold154,536085.0,536363.0
3606,Scaffold154,585592.0,585794.0
3607,Scaffold154,674179.0,674611.0
3608,Scaffold154,697147.0,697668.0
3609,Scaffold154,726361.0,726498.0
3610,Scaffold154,785042.0,785460.0
3611,Scaffold154,800161.0,800520.0
3612,Scaffold1540,23608.0,23826.0
3613,Scaffold1542,19499.0,19860.0
3614,Scaffold1543,82628.0,83150.0
3615,Scaffold1543,156133.0,156657.0
3616,Scaffold1544,47221.0,47275.0
3617,Scaffold1544,161250.0,161744.0
3618,Scaffold1545,11580.0,11860.0
3619,Scaffold1545,46907.0,47095.0
3620,Scaffold1545,89509.0,89900.0
3621,Scaffold1545,97517.0,97968.0
3622,Scaffold1545,107657.0,108024.0
3623,Scaffold1545,143346.0,143766.0
3624,Scaffold1545,281692.0,282012.0
3625,Scaffold1545,288340.0,288443.0
3626,Scaffold1545,294122.0,294378.0
3627,Scaffold1545,294579.0,294841.0
3628,Scaffold1545,296101.0,296169.0
3629,Scaffold1545,301589.0,302014.0
3630,Scaffold1545,304369.0,305213.0
3631,Scaffold1545,309530.0,309941.0
3632,Scaffold1545,315294.0,315761.0
3633,Scaffold1545,359151.0,359375.0
3634,Scaffold1545,370656.0,370991.0
3635,Scaffold1545,375292.0,375491.0
3636,Scaffold1545,434696.0,435429.0
3637,Scaffold1545,439973.0,440029.0
3638,Scaffold1545,478574.0,478898.0
3639,Scaffold1545,548441.0,548734.0
3640,Scaffold1546,38713.0,38734.0
3641,Scaffold1546,39252.0,40095.0
3642,Scaffold1546,214622.0,215027.0
3643,Scaffold1546,216752.0,217325.0
3644,Scaffold1546,221639.0,222009.0
3645,Scaffold1546,278931.0,279198.0
3646,Scaffold1546,280478.0,280996.0
3647,Scaffold1546,308162.0,308876.0
3648,Scaffold1547,59126.0,59241.0
3649,Scaffold1547,92582.0,92828.0
3650,Scaffold1548,256496.0,256769.0
3651,Scaffold1548,315437.0,315664.0
3652,Scaffold1549,15155.0,15746.0
3653,Scaffold1549,142190.0,142415.0
3654,Scaffold1549,143440.0,143754.0
3655,Scaffold1549,164292.0,164632.0
3656,Scaffold155,51348.0,51439.0
3657,Scaffold155,53907.0,54320.0
3658,Scaffold155,70930.0,71324.0
3659,Scaffold155,110045.0,110108.0
3660,Scaffold155,127724.0,127939.0
3661,Scaffold155,414561.0,414611.0
3662,Scaffold155,527012.0,527637.0
3663,Scaffold155,528883.0,529162.0
3664,Scaffold155,539847.0,540634.0
3665,Scaffold155,542595.0,543024.0
3666,Scaffold155,546607.0,546822.0
3667,Scaffold155,551271.0,551484.0
3668,Scaffold1550,128866.0,129162.0
3669,Scaffold15507,344.0,532.0
3670,Scaffold1551,84357.0,84592.0
3671,Scaffold1551,85173.0,85623.0
3672,Scaffold1551,132964.0,133305.0
3673,Scaffold1552,47157.0,47242.0
3674,Scaffold1553,33146.0,33470.0
3675,Scaffold1553,84561.0,84632.0
3676,Scaffold15538,119.0,485.0
3677,Scaffold1554,16183.0,16458.0
3678,Scaffold1554,87990.0,88118.0
3679,Scaffold1554,90919.0,91086.0
3680,Scaffold1554,106707.0,106853.0
3681,Scaffold1554,127426.0,127699.0
3682,Scaffold1554,146867.0,147245.0
3683,Scaffold1554,269617.0,269944.0
3684,Scaffold1555,11180.0,11476.0
3685,Scaffold1555,20456.0,20721.0
3686,Scaffold1555,33111.0,33426.0
3687,Scaffold1555,78386.0,78453.0
3688,Scaffold1556,7042.0,7350.0
3689,Scaffold1557,59459.0,59494.0
3690,Scaffold1557,131792.0,132132.0
3691,Scaffold1557,197599.0,198285.0
3692,Scaffold1557,199107.0,199233.0
3693,Scaffold1558,42362.0,42454.0
3694,Scaffold1558,53264.0,53659.0
3695,Scaffold1558,195391.0,195622.0
3696,Scaffold1558,208033.0,208458.0
3697,Scaffold1559,5379.0,5733.0
3698,Scaffold1559,93916.0,94141.0
3699,Scaffold1559,98832.0,99083.0
3700,Scaffold1559,103219.0,103564.0
3701,Scaffold156,19381.0,19759.0
3702,Scaffold156,76312.0,76318.0
3703,Scaffold156,96795.0,97247.0
3704,Scaffold156,121506.0,121754.0
3705,Scaffold156,125506.0,125890.0
3706,Scaffold156,126469.0,126818.0
3707,Scaffold156,152329.0,152397.0
3708,Scaffold156,175234.0,175684.0
3709,Scaffold156,181005.0,181269.0
3710,Scaffold156,352187.0,352829.0
3711,Scaffold156,473423.0,473608.0
3712,Scaffold156,520458.0,520685.0
3713,Scaffold156,542370.0,542739.0
3714,Scaffold156,615399.0,615588.0
3715,Scaffold156,718762.0,719133.0
3716,Scaffold156,797424.0,797793.0
3717,Scaffold1560,191068.0,191313.0
3718,Scaffold1560,192415.0,192741.0
3719,Scaffold1560,194427.0,194829.0
3720,Scaffold1564,103770.0,104220.0
3721,Scaffold1564,109540.0,109923.0
3722,Scaffold1564,113865.0,114159.0
3723,Scaffold1564,145518.0,145961.0
3724,Scaffold1564,175210.0,175522.0
3725,Scaffold1564,205221.0,205514.0
3726,Scaffold1564,218329.0,218577.0
3727,Scaffold1564,270038.0,270114.0
3728,Scaffold1564,278841.0,279691.0
3729,Scaffold1564,282650.0,283154.0
3730,Scaffold1564,286794.0,287191.0
3731,Scaffold1564,290267.0,291235.0
3732,Scaffold1564,294562.0,294826.0
3733,Scaffold1566,26993.0,27195.0
3734,Scaffold1566,28127.0,28326.0
3735,Scaffold1568,133025.0,133355.0
3736,Scaffold1568,154011.0,154125.0
3737,Scaffold1568,191371.0,191810.0
3738,Scaffold1569,32984.0,33108.0
3739,Scaffold157,85226.0,85479.0
3740,Scaffold157,86579.0,86736.0
3741,Scaffold157,87118.0,87748.0
3742,Scaffold157,90907.0,91204.0
3743,Scaffold157,99976.0,100216.0
3744,Scaffold157,125547.0,125847.0
3745,Scaffold157,141576.0,141715.0
3746,Scaffold157,229516.0,229889.0
3747,Scaffold157,519329.0,519589.0
3748,Scaffold157,568679.0,569041.0
3749,Scaffold157,689923.0,690084.0
3750,Scaffold1571,1128.0,1422.0
3751,Scaffold1571,42482.0,42761.0
3752,Scaffold1571,51051.0,51220.0
3753,Scaffold1572,118485.0,118875.0
3754,Scaffold1572,124153.0,124281.0
3755,Scaffold1572,149889.0,150240.0
3756,Scaffold1572,152863.0,153091.0
3757,Scaffold1572,156781.0,157182.0
3758,Scaffold1572,158577.0,158973.0
3759,Scaffold1572,166019.0,166525.0
3760,Scaffold1572,175255.0,175554.0
3761,Scaffold1572,178629.0,178962.0
3762,Scaffold1572,200346.0,200604.0
3763,Scaffold1572,201897.0,201981.0
3764,Scaffold1572,204142.0,204387.0
3765,Scaffold1572,236656.0,236858.0
3766,Scaffold1572,266183.0,266549.0
3767,Scaffold1572,268387.0,268979.0
3768,Scaffold1572,279044.0,279274.0
3769,Scaffold1572,284920.0,285163.0
3770,Scaffold1572,287706.0,287947.0
3771,Scaffold1572,288284.0,288498.0
3772,Scaffold1572,289145.0,289253.0
3773,Scaffold1572,293051.0,293283.0
3774,Scaffold1572,300411.0,300671.0
3775,Scaffold1572,302190.0,302492.0
3776,Scaffold1572,302692.0,303160.0
3777,Scaffold1573,12678.0,13069.0
3778,Scaffold1573,99449.0,99762.0
3779,Scaffold1573,160816.0,160980.0
3780,Scaffold1574,35369.0,35660.0
3781,Scaffold1574,37873.0,38195.0
3782,Scaffold1574,100805.0,100909.0
3783,Scaffold1575,33867.0,34239.0
3784,Scaffold1576,57830.0,58157.0
3785,Scaffold1576,63865.0,64116.0
