chr,start,stop
NW_003577076.1,193970.0,215139.0
NW_003577076.1,260773.0,285198.0
NW_003577076.1,318070.0,330701.0
NW_003577076.1,339302.0,378624.0
NW_003577076.1,385197.0,450150.0
NW_003577076.1,573522.0,655237.0
NW_003577077.1,21721.0,33581.0
NW_003577077.1,45064.0,50895.0
NW_003577077.1,55944.0,60018.0
NW_003577077.1,73118.0,105758.0
NW_003577077.1,112475.0,135335.0
NW_003577077.1,282558.0,286024.0
NW_003577077.1,340212.0,347872.0
NW_003577077.1,350200.0,475185.0
NW_003577077.1,475688.0,488329.0
NW_003577077.1,497360.0,546881.0
NW_003577077.1,568733.0,583884.0
NW_003577077.1,589127.0,599189.0
NW_003577077.1,623582.0,628472.0
NW_003577077.1,629619.0,633222.0
NW_003577077.1,660172.0,686152.0
NW_003577077.1,694832.0,741790.0
NW_003577077.1,749228.0,777150.0
NW_003577078.1,205891.0,239305.0
NW_003577078.1,240997.0,266785.0
NW_003577078.1,268790.0,288262.0
NW_003577078.1,298749.0,308320.0
NW_003577078.1,310050.0,318360.0
NW_003577078.1,321688.0,334762.0
NW_003577078.1,351470.0,377007.0
NW_003577078.1,388429.0,403998.0
NW_003577078.1,409084.0,433182.0
NW_003577078.1,442834.0,468675.0
NW_003577078.1,472944.0,520041.0
NW_003577078.1,522884.0,536197.0
NW_003577078.1,537403.0,555284.0
NW_003577078.1,555499.0,579927.0
NW_003577078.1,584099.0,602819.0
NW_003577078.1,617409.0,628815.0
NW_003577078.1,629110.0,641903.0
NW_003577078.1,643197.0,687586.0
NW_003577078.1,688254.0,714567.0
NW_003577078.1,716242.0,744040.0
NW_003577078.1,750024.0,879793.0
NW_003577078.1,885863.0,985791.0
NW_003577078.1,988973.0,991072.0
NW_003577078.1,1004087.0,1008857.0
NW_003577078.1,1032067.0,1041423.0
NW_003577078.1,1047613.0,1058452.0
NW_003577078.1,1059412.0,1083564.0
NW_003577078.1,1084897.0,1096236.0
NW_003577078.1,1097038.0,1152510.0
NW_003577079.1,760.0,28320.0
NW_003577079.1,35955.0,54242.0
NW_003577079.1,54303.0,72686.0
NW_003577079.1,84053.0,90241.0
NW_003577079.1,102085.0,111955.0
NW_003577079.1,116763.0,126294.0
NW_003577079.1,172792.0,182703.0
NW_003577079.1,188648.0,190720.0
NW_003577079.1,190895.0,240332.0
NW_003577079.1,306778.0,331082.0
NW_003577079.1,413342.0,423150.0
NW_003577079.1,423451.0,439903.0
NW_003577079.1,466677.0,488951.0
NW_003577079.1,549989.0,552907.0
NW_003577079.1,565235.0,568269.0
NW_003577079.1,569010.0,618758.0
NW_003577079.1,706193.0,744684.0
NW_003577080.1,1637.0,8799.0
NW_003577080.1,12563.0,45607.0
NW_003577080.1,100199.0,102273.0
NW_003577080.1,104315.0,107451.0
NW_003577080.1,110286.0,120767.0
NW_003577080.1,145805.0,166889.0
NW_003577080.1,168408.0,179708.0
NW_003577080.1,179887.0,188420.0
NW_003577080.1,189273.0,199908.0
NW_003577080.1,231566.0,304052.0
NW_003577080.1,305644.0,314851.0
NW_003577080.1,315811.0,325435.0
NW_003577080.1,328775.0,339372.0
NW_003577080.1,342688.0,351156.0
NW_003577080.1,353626.0,367115.0
NW_003577080.1,369446.0,439106.0
NW_003577080.1,443959.0,455339.0
NW_003577080.1,480512.0,506211.0
NW_003577080.1,537164.0,540354.0
NW_003577080.1,541828.0,558259.0
NW_003577080.1,599011.0,645633.0
NW_003577080.1,646021.0,685291.0
NW_003577080.1,687723.0,728063.0
NW_003577080.1,752839.0,771500.0
NW_003577080.1,774116.0,803428.0
NW_003577080.1,834027.0,866922.0
NW_003577080.1,877951.0,897109.0
NW_003577080.1,897176.0,969007.0
NW_003577080.1,971053.0,1041103.0
NW_003577080.1,1043539.0,1056852.0
NW_003577080.1,1060068.0,1076253.0
NW_003577081.1,70552.0,91604.0
NW_003577081.1,91876.0,99600.0
NW_003577081.1,99831.0,105123.0
NW_003577081.1,108026.0,119261.0
NW_003577081.1,146288.0,163240.0
NW_003577081.1,168645.0,200276.0
NW_003577081.1,202515.0,258816.0
NW_003577081.1,274628.0,303306.0
NW_003577081.1,321032.0,353713.0
NW_003577081.1,423941.0,430536.0
NW_003577081.1,525116.0,595167.0
NW_003577081.1,606330.0,626281.0
NW_003577081.1,661111.0,664505.0
NW_003577082.1,167534.0,199381.0
NW_003577082.1,214124.0,232786.0
NW_003577082.1,254810.0,273760.0
NW_003577082.1,274900.0,294114.0
NW_003577082.1,295941.0,303579.0
NW_003577082.1,307108.0,340217.0
NW_003577082.1,363223.0,381687.0
NW_003577082.1,381697.0,389168.0
NW_003577082.1,390386.0,424022.0
NW_003577082.1,435753.0,448678.0
NW_003577082.1,450702.0,481743.0
NW_003577082.1,496264.0,511380.0
NW_003577082.1,535824.0,571889.0
NW_003577082.1,572440.0,596138.0
NW_003577082.1,614596.0,646475.0
NW_003577083.1,31548.0,60879.0
NW_003577083.1,61984.0,104588.0
NW_003577083.1,133119.0,283761.0
NW_003577083.1,285874.0,343749.0
NW_003577083.1,404575.0,435925.0
NW_003577083.1,488116.0,512177.0
NW_003577083.1,514509.0,530336.0
NW_003577083.1,534457.0,567986.0
NW_003577083.1,572328.0,610228.0
NW_003577083.1,611143.0,629298.0
NW_003577083.1,631444.0,731213.0
NW_003577083.1,738921.0,777918.0
NW_003577083.1,787022.0,807352.0
NW_003577083.1,810385.0,819615.0
NW_003577083.1,824373.0,839940.0
NW_003577083.1,849958.0,857427.0
NW_003577083.1,864603.0,902415.0
NW_003577083.1,902712.0,914710.0
NW_003577083.1,916949.0,939203.0
NW_003577083.1,940786.0,1033235.0
NW_003577083.1,1038501.0,1075645.0
NW_003577083.1,1089852.0,1127200.0
NW_003577083.1,1130456.0,1210284.0
NW_003577083.1,1210607.0,1222599.0
NW_003577084.1,13007.0,18583.0
NW_003577084.1,20702.0,25415.0
NW_003577084.1,89367.0,138190.0
NW_003577084.1,149701.0,162457.0
NW_003577084.1,163044.0,173330.0
NW_003577084.1,255828.0,293207.0
NW_003577084.1,297475.0,343741.0
NW_003577084.1,347715.0,425636.0
NW_003577084.1,443540.0,447385.0
NW_003577084.1,482879.0,485856.0
NW_003577084.1,487098.0,489169.0
NW_003577084.1,489294.0,491365.0
NW_003577084.1,491687.0,493758.0
NW_003577084.1,499101.0,511365.0
NW_003577084.1,536262.0,557205.0
NW_003577084.1,579234.0,602249.0
NW_003577084.1,610228.0,615307.0
NW_003577084.1,624270.0,634151.0
NW_003577084.1,638948.0,683787.0
NW_003577084.1,691335.0,709107.0
NW_003577084.1,709371.0,715517.0
NW_003577084.1,763372.0,767295.0
NW_003577084.1,797439.0,824133.0
NW_003577084.1,866783.0,897455.0
NW_003577084.1,1011851.0,1026078.0
NW_003577084.1,1027765.0,1037381.0
NW_003577084.1,1037964.0,1082223.0
NW_003577085.1,17245.0,30163.0
NW_003577085.1,35936.0,67821.0
NW_003577085.1,68147.0,151008.0
NW_003577085.1,158608.0,166927.0
NW_003577085.1,172905.0,184210.0
NW_003577085.1,185806.0,206840.0
NW_003577085.1,213396.0,220197.0
NW_003577085.1,312107.0,317392.0
NW_003577085.1,394279.0,400997.0
NW_003577085.1,420756.0,448600.0
NW_003577085.1,547638.0,593417.0
NW_003577085.1,639424.0,647554.0
NW_003577085.1,687992.0,715125.0
NW_003577085.1,716656.0,735435.0
NW_003577085.1,784603.0,787868.0
NW_003577085.1,838604.0,856632.0
NW_003577085.1,859587.0,870553.0
NW_003577085.1,872940.0,880922.0
NW_003577085.1,883945.0,956228.0
NW_003577086.1,441.0,9192.0
NW_003577086.1,11338.0,42341.0
NW_003577086.1,46741.0,53823.0
NW_003577086.1,54349.0,57335.0
NW_003577086.1,57683.0,79912.0
NW_003577086.1,82494.0,145957.0
NW_003577086.1,147728.0,190470.0
NW_003577086.1,191153.0,226070.0
NW_003577086.1,234789.0,371255.0
NW_003577086.1,371479.0,403611.0
NW_003577086.1,403860.0,418236.0
NW_003577086.1,436571.0,442654.0
NW_003577086.1,446600.0,470706.0
NW_003577086.1,475032.0,480959.0
NW_003577086.1,492797.0,501824.0
NW_003577086.1,502805.0,509262.0
NW_003577086.1,684733.0,694576.0
NW_003577086.1,706506.0,714734.0
NW_003577086.1,714773.0,723385.0
NW_003577086.1,730206.0,760057.0
NW_003577087.1,387.0,27439.0
NW_003577087.1,33963.0,71485.0
NW_003577087.1,99565.0,245443.0
NW_003577087.1,248413.0,263327.0
NW_003577087.1,281237.0,283307.0
NW_003577087.1,291366.0,301369.0
NW_003577087.1,309337.0,317627.0
NW_003577087.1,318158.0,334663.0
NW_003577087.1,335751.0,360931.0
NW_003577087.1,377507.0,389536.0
NW_003577087.1,418637.0,474440.0
NW_003577087.1,480236.0,521429.0
NW_003577087.1,554290.0,579041.0
NW_003577087.1,595510.0,607635.0
NW_003577087.1,643892.0,665267.0
NW_003577088.1,3781.0,5853.0
NW_003577088.1,10057.0,24383.0
NW_003577088.1,52317.0,56733.0
NW_003577088.1,57207.0,82642.0
NW_003577088.1,124007.0,175619.0
NW_003577088.1,175872.0,184616.0
NW_003577088.1,186466.0,248841.0
NW_003577088.1,249683.0,266365.0
NW_003577088.1,268312.0,281298.0
NW_003577088.1,284005.0,304105.0
NW_003577088.1,312128.0,363509.0
NW_003577088.1,370532.0,399356.0
NW_003577088.1,400050.0,411624.0
NW_003577088.1,418655.0,450701.0
NW_003577088.1,464502.0,514273.0
NW_003577088.1,517866.0,562593.0
NW_003577088.1,578671.0,613826.0
NW_003577088.1,650177.0,670781.0
NW_003577088.1,676296.0,714857.0
NW_003577088.1,731402.0,735169.0
NW_003577088.1,737267.0,763217.0
NW_003577088.1,781154.0,787937.0
NW_003577088.1,789108.0,797457.0
NW_003577088.1,806519.0,815333.0
NW_003577088.1,819891.0,833344.0
NW_003577088.1,852700.0,913320.0
NW_003577088.1,916626.0,931859.0
NW_003577088.1,938715.0,954593.0
NW_003577088.1,978342.0,1214199.0
NW_003577088.1,1214200.0,1234523.0
NW_003577089.1,86457.0,111864.0
NW_003577089.1,115979.0,152676.0
NW_003577089.1,250302.0,256933.0
NW_003577089.1,374341.0,388468.0
NW_003577089.1,410443.0,422620.0
NW_003577089.1,445859.0,468454.0
NW_003577089.1,471923.0,499875.0
NW_003577089.1,554572.0,607227.0
NW_003577089.1,624546.0,646747.0
NW_003577089.1,787544.0,792341.0
NW_003577090.1,8114.0,22078.0
NW_003577090.1,229384.0,250863.0
NW_003577090.1,257423.0,262775.0
NW_003577090.1,289476.0,295617.0
NW_003577090.1,315488.0,335402.0
NW_003577090.1,338760.0,375989.0
NW_003577090.1,406552.0,425048.0
NW_003577090.1,461514.0,495342.0
NW_003577090.1,500529.0,520147.0
NW_003577090.1,523022.0,622682.0
NW_003577090.1,637959.0,640873.0
NW_003577090.1,669772.0,688893.0
NW_003577090.1,713459.0,806175.0
NW_003577090.1,822852.0,824924.0
NW_003577090.1,826565.0,846560.0
NW_003577090.1,850880.0,893036.0
NW_003577091.1,60168.0,67310.0
NW_003577091.1,75560.0,91664.0
NW_003577091.1,100465.0,102536.0
NW_003577091.1,105033.0,219557.0
NW_003577091.1,227758.0,548131.0
NW_003577091.1,551822.0,583292.0
NW_003577091.1,588749.0,601047.0
NW_003577091.1,602466.0,642559.0
NW_003577091.1,649392.0,668961.0
NW_003577091.1,673294.0,712926.0
NW_003577091.1,726710.0,750334.0
NW_003577091.1,752742.0,851721.0
NW_003577091.1,853157.0,869677.0
NW_003577091.1,872477.0,891974.0
NW_003577091.1,896933.0,905250.0
NW_003577091.1,925789.0,951192.0
NW_003577091.1,961542.0,985262.0
NW_003577092.1,1006.0,44337.0
NW_003577092.1,51201.0,119777.0
NW_003577092.1,130804.0,145069.0
NW_003577092.1,269031.0,272233.0
NW_003577092.1,293339.0,316694.0
NW_003577092.1,386139.0,431124.0
NW_003577092.1,433747.0,471791.0
NW_003577092.1,473531.0,501163.0
NW_003577092.1,503860.0,585128.0
NW_003577092.1,622987.0,625059.0
NW_003577092.1,676007.0,712010.0
NW_003577092.1,726820.0,754966.0
NW_003577092.1,758167.0,765495.0
NW_003577092.1,769565.0,935027.0
NW_003577092.1,952475.0,956830.0
NW_003577092.1,971902.0,980046.0
NW_003577092.1,1076740.0,1082020.0
NW_003577093.1,-97.0,20996.0
NW_003577093.1,24908.0,51410.0
NW_003577093.1,59081.0,70625.0
NW_003577093.1,74034.0,94946.0
NW_003577093.1,100724.0,103957.0
NW_003577093.1,138256.0,174255.0
NW_003577093.1,178760.0,197247.0
NW_003577093.1,235501.0,242637.0
NW_003577093.1,246454.0,302775.0
NW_003577093.1,322365.0,363536.0
NW_003577093.1,367022.0,385965.0
NW_003577093.1,388157.0,391133.0
NW_003577093.1,397413.0,400390.0
NW_003577093.1,401214.0,667377.0
NW_003577093.1,772352.0,774424.0
NW_003577093.1,789510.0,864253.0
NW_003577093.1,866284.0,888053.0
NW_003577093.1,901450.0,950339.0
NW_003577093.1,978646.0,1013775.0
NW_003577093.1,1030722.0,1059721.0
NW_003577093.1,1089670.0,1174772.0
NW_003577094.1,130034.0,134952.0
NW_003577094.1,148299.0,157507.0
NW_003577094.1,169484.0,178171.0
NW_003577094.1,200984.0,203056.0
NW_003577094.1,231962.0,275147.0
NW_003577094.1,306448.0,336414.0
NW_003577094.1,339858.0,354264.0
NW_003577094.1,358547.0,395864.0
NW_003577094.1,417864.0,420646.0
NW_003577094.1,482839.0,490982.0
NW_003577094.1,497727.0,544210.0
NW_003577094.1,576593.0,587977.0
NW_003577094.1,597307.0,616485.0
NW_003577094.1,641868.0,662942.0
NW_003577094.1,669589.0,683653.0
NW_003577095.1,24574.0,126700.0
NW_003577095.1,134902.0,153731.0
NW_003577095.1,155982.0,166987.0
NW_003577095.1,169657.0,216919.0
NW_003577095.1,229925.0,248501.0
NW_003577095.1,250683.0,264147.0
NW_003577095.1,268335.0,283382.0
NW_003577095.1,285450.0,294146.0
NW_003577095.1,298760.0,396952.0
NW_003577095.1,442930.0,448217.0
NW_003577095.1,455163.0,509268.0
NW_003577095.1,641759.0,686839.0
NW_003577095.1,761370.0,773073.0
NW_003577095.1,823002.0,826990.0
NW_003577095.1,842751.0,847206.0
NW_003577096.1,91.0,9237.0
NW_003577096.1,28954.0,51646.0
NW_003577096.1,52913.0,59686.0
NW_003577096.1,60419.0,70283.0
NW_003577096.1,70503.0,74198.0
NW_003577096.1,82132.0,189844.0
NW_003577096.1,228708.0,259638.0
NW_003577096.1,273329.0,287085.0
NW_003577096.1,289015.0,292926.0
NW_003577096.1,294756.0,303875.0
NW_003577096.1,310444.0,326353.0
NW_003577096.1,357863.0,401731.0
NW_003577096.1,407322.0,418100.0
NW_003577096.1,425200.0,467275.0
NW_003577096.1,472919.0,547271.0
NW_003577096.1,563786.0,589373.0
NW_003577096.1,589599.0,605336.0
NW_003577096.1,610738.0,717913.0
NW_003577096.1,718015.0,732292.0
NW_003577096.1,735361.0,761111.0
NW_003577096.1,767235.0,778393.0
NW_003577097.1,3359.0,49712.0
NW_003577097.1,55138.0,63290.0
NW_003577097.1,95334.0,103500.0
NW_003577097.1,116027.0,123647.0
NW_003577097.1,459242.0,461314.0
NW_003577097.1,595038.0,610394.0
NW_003577097.1,620871.0,622943.0
NW_003577097.1,646884.0,672614.0
NW_003577097.1,673620.0,713635.0
NW_003577097.1,715269.0,799336.0
NW_003577097.1,818522.0,830612.0
NW_003577097.1,899282.0,909073.0
NW_003577098.1,11891.0,18419.0
NW_003577098.1,48840.0,182907.0
NW_003577098.1,193554.0,242142.0
NW_003577098.1,242743.0,260929.0
NW_003577098.1,270256.0,306640.0
NW_003577098.1,319732.0,338960.0
NW_003577098.1,343519.0,356272.0
NW_003577098.1,376154.0,411906.0
NW_003577098.1,418272.0,432439.0
NW_003577098.1,434189.0,529713.0
NW_003577098.1,531071.0,553117.0
NW_003577098.1,563509.0,586702.0
NW_003577098.1,657932.0,665472.0
NW_003577099.1,6210.0,8539.0
NW_003577099.1,9097.0,11546.0
NW_003577099.1,47481.0,49553.0
NW_003577099.1,68022.0,76184.0
NW_003577099.1,78646.0,83449.0
NW_003577099.1,100765.0,107219.0
NW_003577099.1,117391.0,136383.0
NW_003577099.1,141844.0,166116.0
NW_003577099.1,233710.0,239467.0
NW_003577099.1,240066.0,260368.0
NW_003577099.1,261536.0,280455.0
NW_003577099.1,286101.0,321885.0
NW_003577099.1,330852.0,344002.0
NW_003577099.1,346958.0,354913.0
NW_003577099.1,392083.0,537408.0
NW_003577099.1,540363.0,548240.0
NW_003577099.1,551503.0,558817.0
NW_003577099.1,560698.0,573298.0
NW_003577099.1,577086.0,591475.0
NW_003577099.1,650202.0,656086.0
NW_003577099.1,656811.0,739056.0
NW_003577100.1,4785.0,36807.0
NW_003577100.1,50788.0,145445.0
NW_003577100.1,159035.0,195301.0
NW_003577100.1,221599.0,263082.0
NW_003577100.1,287989.0,291191.0
NW_003577100.1,295746.0,304519.0
NW_003577100.1,341217.0,347068.0
NW_003577100.1,365930.0,379602.0
NW_003577100.1,572436.0,595169.0
NW_003577100.1,598952.0,610752.0
NW_003577100.1,613195.0,624448.0
NW_003577100.1,626650.0,630342.0
NW_003577100.1,633132.0,667106.0
NW_003577100.1,676692.0,682319.0
NW_003577100.1,685966.0,691222.0
NW_003577100.1,731209.0,761891.0
NW_003577100.1,765813.0,782751.0
NW_003577100.1,782795.0,799423.0
NW_003577100.1,799554.0,809135.0
NW_003577100.1,819904.0,827996.0
NW_003577100.1,847823.0,885904.0
NW_003577100.1,887092.0,895587.0
NW_003577101.1,27790.0,43067.0
NW_003577101.1,63663.0,90345.0
NW_003577101.1,111084.0,114319.0
NW_003577101.1,137916.0,169584.0
NW_003577101.1,170690.0,199539.0
NW_003577101.1,201638.0,216787.0
NW_003577101.1,224539.0,235756.0
NW_003577101.1,242975.0,338454.0
NW_003577101.1,431865.0,474367.0
NW_003577101.1,486829.0,510213.0
NW_003577101.1,511736.0,519104.0
NW_003577101.1,619765.0,624157.0
NW_003577101.1,773218.0,786229.0
NW_003577102.1,1.0,36380.0
NW_003577102.1,48000.0,53543.0
NW_003577102.1,63493.0,89869.0
NW_003577102.1,124513.0,221631.0
NW_003577102.1,229391.0,257442.0
NW_003577102.1,265607.0,288054.0
NW_003577102.1,293415.0,322215.0
NW_003577102.1,417780.0,422269.0
NW_003577102.1,423136.0,431278.0
NW_003577102.1,444169.0,454043.0
NW_003577102.1,456145.0,460952.0
NW_003577102.1,471654.0,477436.0
NW_003577102.1,499966.0,511052.0
NW_003577102.1,511962.0,518647.0
NW_003577102.1,542956.0,574495.0
NW_003577103.1,28810.0,51855.0
NW_003577103.1,60340.0,65831.0
NW_003577103.1,73468.0,86769.0
NW_003577103.1,88636.0,98471.0
NW_003577103.1,106153.0,114839.0
NW_003577103.1,123404.0,140999.0
NW_003577103.1,156346.0,159885.0
NW_003577103.1,161507.0,165046.0
NW_003577103.1,184644.0,211437.0
NW_003577103.1,215395.0,247762.0
NW_003577103.1,250557.0,261310.0
NW_003577103.1,294346.0,304789.0
NW_003577103.1,315501.0,341018.0
NW_003577103.1,346030.0,389740.0
NW_003577103.1,392674.0,405684.0
NW_003577103.1,408050.0,439258.0
NW_003577103.1,440895.0,493251.0
NW_003577103.1,502909.0,601791.0
NW_003577103.1,605954.0,622615.0
NW_003577103.1,645244.0,692765.0
NW_003577103.1,697217.0,709258.0
NW_003577103.1,736348.0,832101.0
NW_003577103.1,839065.0,934904.0
NW_003577103.1,939282.0,947908.0
NW_003577103.1,954028.0,987822.0
NW_003577103.1,991380.0,997192.0
NW_003577103.1,999249.0,1027642.0
NW_003577103.1,1027689.0,1099768.0
NW_003577103.1,1104848.0,1167881.0
NW_003577103.1,1168105.0,1186559.0
NW_003577104.1,46.0,10542.0
NW_003577104.1,14098.0,25914.0
NW_003577104.1,30919.0,106869.0
NW_003577104.1,106991.0,195014.0
NW_003577104.1,203855.0,228419.0
NW_003577104.1,249153.0,268831.0
NW_003577104.1,276147.0,285443.0
NW_003577104.1,358189.0,376798.0
NW_003577104.1,390248.0,393432.0
NW_003577104.1,417879.0,422955.0
NW_003577104.1,424880.0,442507.0
NW_003577104.1,480138.0,553213.0
NW_003577104.1,570233.0,620257.0
NW_003577104.1,621690.0,638566.0
NW_003577104.1,643365.0,663778.0
NW_003577104.1,667369.0,695327.0
NW_003577104.1,719076.0,786194.0
NW_003577104.1,1004850.0,1024659.0
NW_003577104.1,1132247.0,1242354.0
NW_003577104.1,1249237.0,1284127.0
NW_003577104.1,1284730.0,1291523.0
NW_003577104.1,1308764.0,1321434.0
NW_003577105.1,56509.0,83885.0
NW_003577105.1,131811.0,145323.0
NW_003577105.1,147314.0,156222.0
NW_003577105.1,164501.0,203155.0
NW_003577105.1,212711.0,243285.0
NW_003577105.1,272642.0,307037.0
NW_003577105.1,344635.0,398233.0
NW_003577105.1,400210.0,431262.0
NW_003577105.1,434513.0,453967.0
NW_003577105.1,461050.0,508485.0
NW_003577105.1,516191.0,535310.0
NW_003577105.1,568153.0,572603.0
NW_003577105.1,575655.0,599862.0
NW_003577105.1,602812.0,633070.0
NW_003577105.1,634483.0,678376.0
NW_003577105.1,685507.0,689450.0
NW_003577106.1,31092.0,36581.0
NW_003577106.1,41090.0,71047.0
NW_003577106.1,72787.0,83012.0
NW_003577106.1,89082.0,106039.0
NW_003577106.1,107518.0,146035.0
NW_003577106.1,152987.0,175488.0
NW_003577106.1,179222.0,188592.0
NW_003577106.1,189365.0,204279.0
NW_003577106.1,212835.0,238079.0
NW_003577106.1,246354.0,426239.0
NW_003577106.1,429513.0,450693.0
NW_003577106.1,460926.0,487066.0
NW_003577106.1,539445.0,550650.0
NW_003577106.1,573606.0,646208.0
NW_003577106.1,701809.0,707774.0
NW_003577106.1,708981.0,715580.0
NW_003577106.1,725830.0,734220.0
NW_003577106.1,743218.0,749123.0
NW_003577106.1,756622.0,773851.0
NW_003577106.1,774364.0,780565.0
NW_003577106.1,782683.0,805722.0
NW_003577106.1,827775.0,830308.0
NW_003577106.1,833796.0,836329.0
NW_003577106.1,842818.0,850503.0
NW_003577106.1,854017.0,865631.0
NW_003577107.1,144492.0,155828.0
NW_003577107.1,161076.0,256241.0
NW_003577107.1,266647.0,294688.0
NW_003577107.1,309038.0,379475.0
NW_003577107.1,387957.0,419233.0
NW_003577107.1,420488.0,442378.0
NW_003577107.1,455240.0,467582.0
NW_003577107.1,470854.0,524012.0
NW_003577107.1,524486.0,556285.0
NW_003577107.1,577816.0,598738.0
NW_003577107.1,614907.0,623090.0
NW_003577108.1,1916.0,14129.0
NW_003577108.1,17027.0,34203.0
NW_003577108.1,40740.0,92317.0
NW_003577108.1,107122.0,170060.0
NW_003577108.1,174715.0,191798.0
NW_003577108.1,203462.0,247618.0
NW_003577108.1,250325.0,282724.0
NW_003577108.1,309102.0,396244.0
NW_003577108.1,476000.0,482599.0
NW_003577108.1,484234.0,488364.0
NW_003577108.1,498521.0,514969.0
NW_003577109.1,57919.0,95575.0
NW_003577109.1,97525.0,122495.0
NW_003577109.1,125930.0,151893.0
NW_003577109.1,154102.0,175095.0
NW_003577109.1,219563.0,222294.0
NW_003577109.1,227522.0,230559.0
NW_003577109.1,297814.0,316584.0
NW_003577109.1,344089.0,360394.0
NW_003577109.1,365466.0,369990.0
NW_003577109.1,412482.0,421916.0
NW_003577109.1,442237.0,445571.0
NW_003577110.1,56168.0,104294.0
NW_003577110.1,118394.0,130585.0
NW_003577110.1,168250.0,186973.0
NW_003577110.1,194340.0,218404.0
NW_003577110.1,219230.0,225099.0
NW_003577110.1,228043.0,256359.0
NW_003577110.1,288783.0,291868.0
NW_003577110.1,299936.0,303084.0
NW_003577110.1,320540.0,323457.0
NW_003577110.1,337049.0,358630.0
NW_003577110.1,360926.0,413109.0
NW_003577110.1,433154.0,455750.0
NW_003577110.1,459104.0,478107.0
NW_003577110.1,550691.0,552763.0
NW_003577110.1,587512.0,601839.0
NW_003577110.1,709316.0,713631.0
NW_003577110.1,728699.0,734585.0
NW_003577111.1,196311.0,237156.0
NW_003577111.1,246721.0,320711.0
NW_003577111.1,322225.0,338665.0
NW_003577111.1,346513.0,350612.0
NW_003577111.1,393806.0,398996.0
NW_003577111.1,418154.0,424723.0
NW_003577111.1,451396.0,459147.0
NW_003577111.1,460794.0,475912.0
NW_003577111.1,481584.0,493695.0
NW_003577112.1,8213.0,36019.0
NW_003577112.1,114725.0,212365.0
NW_003577112.1,216480.0,224652.0
NW_003577112.1,231997.0,244812.0
NW_003577112.1,316208.0,512070.0
NW_003577112.1,573721.0,593418.0
NW_003577112.1,606613.0,715530.0
NW_003577112.1,782665.0,815987.0
NW_003577113.1,4058.0,44836.0
NW_003577113.1,59306.0,83542.0
NW_003577113.1,95317.0,103539.0
NW_003577113.1,109940.0,118110.0
NW_003577113.1,118958.0,124884.0
NW_003577113.1,127648.0,153975.0
NW_003577113.1,162138.0,166468.0
NW_003577113.1,177336.0,193094.0
NW_003577113.1,197210.0,212445.0
NW_003577113.1,218523.0,282967.0
NW_003577113.1,311927.0,337523.0
NW_003577113.1,338021.0,372119.0
NW_003577113.1,397693.0,401696.0
NW_003577113.1,589191.0,601968.0
NW_003577113.1,603802.0,638990.0
NW_003577113.1,665473.0,684981.0
NW_003577113.1,689086.0,749006.0
NW_003577114.1,34145.0,57596.0
NW_003577114.1,62835.0,85950.0
NW_003577114.1,97867.0,104663.0
NW_003577114.1,109163.0,116756.0
NW_003577114.1,125196.0,158595.0
NW_003577114.1,158798.0,212950.0
NW_003577114.1,220350.0,236921.0
NW_003577114.1,250989.0,310167.0
NW_003577114.1,314809.0,323223.0
NW_003577114.1,326949.0,341997.0
NW_003577114.1,342858.0,378653.0
NW_003577114.1,390434.0,423728.0
NW_003577114.1,426290.0,440935.0
NW_003577114.1,441998.0,451725.0
NW_003577114.1,456155.0,465177.0
NW_003577114.1,475075.0,482161.0
NW_003577114.1,484118.0,550275.0
NW_003577114.1,628947.0,692707.0
NW_003577114.1,760303.0,829375.0
NW_003577114.1,832540.0,864842.0
NW_003577114.1,874824.0,887754.0
NW_003577114.1,922759.0,939293.0
NW_003577114.1,940253.0,943689.0
NW_003577114.1,944690.0,957780.0
NW_003577114.1,970891.0,977103.0
NW_003577114.1,984368.0,992372.0
NW_003577114.1,1000379.0,1004851.0
NW_003577114.1,1010841.0,1021254.0
NW_003577114.1,1024068.0,1030184.0
NW_003577114.1,1031399.0,1035969.0
NW_003577114.1,1039600.0,1043000.0
NW_003577114.1,1059630.0,1065170.0
NW_003577114.1,1081908.0,1086027.0
NW_003577114.1,1122123.0,1125725.0
NW_003577114.1,1135122.0,1161882.0
NW_003577114.1,1164572.0,1169236.0
NW_003577114.1,1172163.0,1181820.0
NW_003577114.1,1187181.0,1197465.0
NW_003577115.1,44015.0,72367.0
NW_003577115.1,75224.0,84388.0
NW_003577115.1,90991.0,107001.0
NW_003577115.1,112349.0,117132.0
NW_003577115.1,117569.0,197878.0
NW_003577115.1,213395.0,248096.0
NW_003577115.1,253135.0,265705.0
NW_003577115.1,272538.0,291683.0
NW_003577115.1,331750.0,337603.0
NW_003577115.1,339807.0,347256.0
NW_003577115.1,358809.0,368996.0
NW_003577115.1,377470.0,399536.0
NW_003577115.1,413258.0,480788.0
NW_003577115.1,513983.0,516063.0
NW_003577115.1,610635.0,640003.0
NW_003577115.1,644493.0,655946.0
NW_003577115.1,656462.0,681405.0
NW_003577115.1,682747.0,699263.0
NW_003577115.1,758230.0,810065.0
NW_003577116.1,21809.0,61483.0
NW_003577116.1,64682.0,74249.0
NW_003577116.1,166611.0,172521.0
NW_003577116.1,184353.0,191388.0
NW_003577116.1,209115.0,327222.0
NW_003577116.1,331703.0,339540.0
NW_003577116.1,384278.0,405385.0
