#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:680,1,NULL,Scaffold1321,NULL,7995,NULL,27106,35100,+,NOMAP,EXPANDED,,,,,,
Line:681,1,NULL,Scaffold1321,NULL,1706,NULL,41286,42991,+,NOMAP,EXPANDED,,,,,,
Line:682,1,1,Scaffold1321,spur5_scaffold_17,26988,26943,142411,169398,+,142411,168807,11649197,11676139,+,0.99833,First Pass,Primary Assembly
Line:683,1,NULL,Scaffold1322,NULL,3525,NULL,206352,209876,+,NOMAP,LOWCOV,,,,,,
Line:684,1,NULL,Scaffold1322,NULL,12054,NULL,215863,227916,+,NOMAP,LOWCOV,,,,,,
Line:685,1,NULL,Scaffold1322,NULL,1635,NULL,235888,237522,+,NOMAP,LOWCOV,,,,,,
Line:686,1,NULL,Scaffold1323,NULL,7314,NULL,40698,48011,+,NOMAP,LOWCOV,,,,,,
Line:687,1,NULL,Scaffold1323,NULL,9797,NULL,102765,112561,+,NOMAP,LOWCOV,,,,,,
Line:688,1,1,Scaffold1325,spur5_scaffold_13,21092,20560,81137,102228,+,82533,102228,26923448,26944007,-,0.97478,First Pass,Primary Assembly
Line:689,1,1,Scaffold1326,spur5_scaffold_6,25785,16646,3503,29287,+,9567,29287,3766244,3782889,-,0.64557,First Pass,Primary Assembly
Line:690,1,1,Scaffold1326,spur5_scaffold_6,51331,51494,96339,147669,+,96339,147669,5682894,5734387,-,1.00318,First Pass,Primary Assembly
Line:691,1,1,Scaffold1326,spur5_scaffold_6,5763,5856,322155,327917,+,322155,327917,5426997,5432852,-,1.01614,First Pass,Primary Assembly
Line:692,1,NULL,Scaffold1328,NULL,1890,NULL,2497,4386,+,NOMAP,LOWCOV,,,,,,
Line:693,1,1,Scaffold1328,spur5_scaffold_21,979,979,17025,18003,+,17025,18003,12204474,12205452,+,1,First Pass,Primary Assembly
Line:694,1,1,Scaffold1328,spur5_scaffold_20,3217,2053,48059,51275,+,49207,51275,46335585,46337637,+,0.63817,Second Pass,Primary Assembly
Line:695,1,1,Scaffold1329,spur5_scaffold_7,3197,2303,28587,31783,+,28587,31783,11168235,11170537,+,0.72036,First Pass,Primary Assembly
Line:696,1,1,Scaffold1329,spur5_scaffold_7,3872,3900,217525,221396,+,217525,221396,11376942,11380841,+,1.00723,First Pass,Primary Assembly
Line:697,1,NULL,Scaffold1329,NULL,6659,NULL,223209,229867,+,NOMAP,LOWCOV,,,,,,
Line:698,1,1,Scaffold133,spur5_scaffold_21,3486,3490,123309,126794,+,123309,126794,26229513,26233002,-,1.00115,First Pass,Primary Assembly
Line:698,1,2,Scaffold133,spur5_scaffold_21,3486,2633,123309,126794,+,123617,126253,26209970,26212602,-,0.75531,Second Pass,Primary Assembly
Line:698,1,3,Scaffold133,spur5_contig_863,3486,3161,123309,126794,+,123617,126794,1261722,1264882,+,0.90677,Second Pass,Primary Assembly
Line:699,1,1,Scaffold133,spur5_scaffold_11,3657,2044,487252,490908,+,488864,490908,26502080,26504123,+,0.55893,First Pass,Primary Assembly
Line:700,1,1,Scaffold133,spur5_scaffold_21,5118,5113,596314,601431,+,596314,601431,28623233,28628345,-,0.99902,First Pass,Primary Assembly
Line:701,1,1,Scaffold1330,spur5_scaffold_4,2904,2554,53392,56295,+,53392,55945,14003720,14006273,-,0.87948,First Pass,Primary Assembly
Line:702,1,1,Scaffold1330,spur5_scaffold_4,2376,1951,80852,83227,+,80852,83227,13976133,13978083,-,0.82113,First Pass,Primary Assembly
Line:703,1,1,Scaffold13302,spur5_scaffold_7,977,977,454,1430,+,454,1430,10195258,10196234,-,1,First Pass,Primary Assembly
Line:704,1,1,Scaffold1331,spur5_scaffold_1,5389,4737,14745,20133,+,15397,20133,32562431,32567167,-,0.87901,First Pass,Primary Assembly
Line:705,1,1,Scaffold1331,spur5_scaffold_1,4208,3528,50474,54681,+,50474,54681,32524942,32528469,-,0.8384,First Pass,Primary Assembly
Line:705,1,2,Scaffold1331,spur5_scaffold_1,4208,2826,50474,54681,+,51482,54145,32525476,32528301,-,0.67158,Second Pass,Primary Assembly
Line:706,1,1,Scaffold1332,spur5_scaffold_17,12961,8799,81065,94025,+,81065,94025,11550854,11559652,-,0.67888,First Pass,Primary Assembly
Line:707,1,1,Scaffold1332,spur5_scaffold_17,6610,7009,100584,107193,+,100584,107193,11537414,11544422,-,1.06036,First Pass,Primary Assembly
Line:708,1,1,Scaffold13324,spur5_scaffold_21,894,894,1469,2362,+,1469,2362,11698213,11699106,-,1,First Pass,Primary Assembly
Line:709,1,1,Scaffold1333,spur5_scaffold_17,31486,35903,16919,48404,+,44451,48404,9533008,9568910,-,1.14028,Second Pass,Primary Assembly
Line:710,1,1,Scaffold1333,spur5_scaffold_17,11033,11138,95279,106311,+,95279,106311,9619853,9630990,+,1.00952,First Pass,Primary Assembly
Line:711,1,1,Scaffold1333,spur5_scaffold_17,2832,2966,128789,131620,+,128789,131620,9650703,9653668,+,1.04732,First Pass,Primary Assembly
Line:712,1,1,Scaffold1335,spur5_scaffold_1,2892,1454,6677,9568,+,6678,9568,4086469,4087922,-,0.50277,First Pass,Primary Assembly
Line:713,1,1,Scaffold1335,spur5_scaffold_1,6190,6798,13504,19693,+,13507,19417,4076862,4083659,-,1.09822,First Pass,Primary Assembly
Line:714,1,1,Scaffold1335,spur5_scaffold_1,4145,3642,22595,26739,+,23098,26739,4072724,4076365,-,0.87865,First Pass,Primary Assembly
Line:715,1,1,Scaffold1336,spur5_scaffold_12,5945,5154,75049,80993,+,75049,80993,1255443,1260596,-,0.86695,First Pass,Primary Assembly
Line:716,1,1,Scaffold1337,spur5_scaffold_20,40805,34449,4785,45589,+,4785,32872,13208286,13242734,+,0.84423,First Pass,Primary Assembly
Line:717,1,1,Scaffold1337,spur5_scaffold_20,5740,6562,110781,116520,+,110781,116520,13321419,13327980,+,1.14321,First Pass,Primary Assembly
Line:717,1,2,Scaffold1337,spur5_contig_821,5740,3326,110781,116520,+,110781,115690,358347,361672,+,0.57944,Second Pass,Primary Assembly
Line:718,1,1,Scaffold1338,spur5_scaffold_20,17174,15897,70319,87492,+,71206,87492,33696302,33712198,+,0.92564,First Pass,Primary Assembly
Line:719,1,1,Scaffold1338,spur5_scaffold_20,4259,4258,89097,93355,+,89097,93355,33713802,33718059,+,0.99977,First Pass,Primary Assembly
Line:720,1,1,Scaffold1338,spur5_scaffold_20,8181,8198,111006,119186,+,111006,119186,33599241,33607438,+,1.00208,First Pass,Primary Assembly
Line:721,1,1,Scaffold1339,spur5_scaffold_10,2464,2133,223239,225702,+,223512,225702,27270768,27272900,-,0.86567,Second Pass,Primary Assembly
Line:721,1,2,Scaffold1339,spur5_contig_832,2464,2464,223239,225702,+,223239,225702,324212,326675,-,1,First Pass,Primary Assembly
Line:722,1,1,Scaffold134,spur5_scaffold_14,3205,3313,18344,21548,+,18345,21548,337237,340549,-,1.0337,First Pass,Primary Assembly
Line:723,1,1,Scaffold134,spur5_scaffold_16,2642,2642,149910,152551,+,149910,152551,19472239,19474880,-,1,First Pass,Primary Assembly
Line:724,1,1,Scaffold134,spur5_scaffold_16,4004,3775,263325,267328,+,263325,267328,19373151,19376925,-,0.94281,First Pass,Primary Assembly
Line:724,1,2,Scaffold134,spur5_contig_816,4004,4344,263325,267328,+,263325,267328,2371870,2376213,-,1.08492,Second Pass,Primary Assembly
Line:725,1,1,Scaffold134,spur5_scaffold_16,10378,8034,559478,569855,+,562288,569855,19097284,19105317,-,0.77414,First Pass,Primary Assembly
Line:726,1,1,Scaffold1340,spur5_scaffold_21,4450,2994,15406,19855,+,15406,18398,25685404,25688397,+,0.67281,Second Pass,Primary Assembly
Line:727,1,1,Scaffold1341,spur5_scaffold_14,4195,3305,113153,117347,+,113153,116484,34290977,34294281,+,0.78784,First Pass,Primary Assembly
Line:727,1,2,Scaffold1341,spur5_contig_861,4195,2757,113153,117347,+,113154,115931,3176808,3179564,+,0.65721,Second Pass,Primary Assembly
Line:728,1,NULL,Scaffold1342,NULL,5715,NULL,125382,131096,+,NOMAP,LOWCOV,,,,,,
Line:729,1,1,Scaffold13424,spur5_scaffold_12,766,526,35,800,+,275,800,17407218,17407743,-,0.68668,First Pass,Primary Assembly
Line:730,1,1,Scaffold1343,spur5_contig_865,11975,10119,153626,165600,+,155482,165600,1136673,1146791,-,0.84501,First Pass,Primary Assembly
Line:731,1,1,Scaffold1343,spur5_scaffold_6,3816,3802,223546,227361,+,223546,227361,36774113,36777914,+,0.99633,First Pass,Primary Assembly
Line:732,1,NULL,Scaffold1344,NULL,36097,NULL,53988,90084,+,NOMAP,LOWCOV,,,,,,
Line:733,1,1,Scaffold1345,spur5_scaffold_7,3120,4573,7589,10708,+,7589,10708,21066095,21070667,-,1.46571,First Pass,Primary Assembly
Line:734,1,1,Scaffold1345,spur5_scaffold_19,3169,3051,194865,198033,+,194865,196291,23483277,23486327,-,0.96276,First Pass,Primary Assembly
Line:735,1,1,Scaffold1345,spur5_scaffold_19,3447,3299,199368,202814,+,199431,202814,23478082,23481380,-,0.95706,First Pass,Primary Assembly
Line:736,1,1,Scaffold13453,spur5_scaffold_4,16425,14009,3502,19926,+,5785,19926,9374657,9388665,-,0.85291,First Pass,Primary Assembly
Line:737,1,NULL,Scaffold1346,NULL,3485,NULL,224891,228375,+,NOMAP,EXPANDED,,,,,,
Line:738,1,1,Scaffold1347,spur5_scaffold_1,9980,6507,40243,50222,+,43253,49759,2797210,2803716,+,0.652,First Pass,Primary Assembly
Line:739,1,1,Scaffold135,spur5_scaffold_16,1970,1970,52191,54160,+,52191,54160,13334689,13336658,-,1,First Pass,Primary Assembly
Line:740,1,1,Scaffold135,spur5_scaffold_16,3057,3055,75652,78708,+,75652,78708,13310744,13313798,-,0.99935,First Pass,Primary Assembly
Line:740,1,2,Scaffold135,spur5_scaffold_16,3057,2323,75652,78708,+,76365,78657,12794963,12797285,-,0.7599,Second Pass,Primary Assembly
Line:741,1,1,Scaffold135,spur5_scaffold_16,3556,3555,78940,82495,+,78940,82495,13306959,13310513,-,0.99972,First Pass,Primary Assembly
Line:742,1,1,Scaffold135,spur5_scaffold_16,1543,1541,84181,85723,+,84181,85723,13303733,13305273,-,0.9987,First Pass,Primary Assembly
Line:743,1,NULL,Scaffold135,NULL,12679,NULL,181569,194247,+,NOMAP,EXPANDED,,,,,,
Line:744,1,NULL,Scaffold135,NULL,4196,NULL,204185,208380,+,NOMAP,EXPANDED,,,,,,
Line:745,1,NULL,Scaffold135,NULL,2284,NULL,212271,214554,+,NOMAP,EXPANDED,,,,,,
Line:746,1,NULL,Scaffold135,NULL,4315,NULL,306071,310385,+,NOMAP,LOWCOV,,,,,,
Line:747,1,1,Scaffold135,spur5_scaffold_18,2493,2482,557891,560383,+,557891,560383,20361811,20364292,-,0.99559,First Pass,Primary Assembly
Line:748,1,1,Scaffold135,spur5_scaffold_18,2574,2574,561071,563644,+,561071,563644,20358099,20360672,-,1,First Pass,Primary Assembly
Line:749,1,1,Scaffold135,spur5_scaffold_18,3314,3231,744473,747786,+,744473,747786,20179786,20183016,-,0.97495,First Pass,Primary Assembly
Line:750,1,NULL,Scaffold1352,NULL,6142,NULL,58272,64413,+,NOMAP,LOWCOV,,,,,,
Line:751,1,NULL,Scaffold1353,NULL,3925,NULL,0,3924,+,NOMAP,ALIGNGAP,,,,,,
Line:752,1,1,Scaffold1353,spur5_scaffold_2,1206,1057,86055,87260,+,86055,87260,27494950,27496006,+,0.87645,First Pass,Primary Assembly
Line:753,1,1,Scaffold1354,spur5_scaffold_3,2064,2064,181480,183543,+,181480,183543,20229319,20231382,+,1,First Pass,Primary Assembly
Line:754,1,1,Scaffold1356,spur5_contig_842,7321,5020,46658,53978,+,46658,51502,689336,694355,+,0.6857,First Pass,Primary Assembly
Line:755,1,1,Scaffold1357,spur5_scaffold_13,12213,12196,50792,63004,+,50792,63004,2030826,2043021,-,0.99861,First Pass,Primary Assembly
Line:756,1,1,Scaffold1357,spur5_scaffold_13,3199,3174,65072,68270,+,65072,68270,2025151,2028324,-,0.99219,First Pass,Primary Assembly
Line:757,1,1,Scaffold1358,spur5_scaffold_12,70612,72649,15585,86196,+,15585,86196,21950634,22023282,+,1.02885,First Pass,Primary Assembly
Line:758,1,1,Scaffold1358,spur5_scaffold_12,12618,12183,283707,296324,+,283707,296324,22249103,22261285,+,0.96553,First Pass,Primary Assembly
Line:759,1,1,Scaffold1359,spur5_scaffold_3,2648,2647,516,3163,+,516,3163,22028804,22031450,-,0.99962,First Pass,Primary Assembly
Line:760,1,1,Scaffold1359,spur5_scaffold_13,10546,5535,181707,192252,+,186006,192252,34909085,34914619,+,0.52484,Second Pass,Primary Assembly
Line:761,1,1,Scaffold136,spur5_scaffold_9,3292,2099,20901,24192,+,22074,24187,15905165,15907263,-,0.63761,Second Pass,Primary Assembly
Line:761,1,2,Scaffold136,spur5_scaffold_4,3292,2401,20901,24192,+,21811,24192,12776824,12779224,-,0.72934,First Pass,Primary Assembly
Line:761,1,3,Scaffold136,spur5_scaffold_19,3292,2324,20901,24192,+,21795,24172,12307922,12310245,-,0.70595,Second Pass,Primary Assembly
Line:761,1,4,Scaffold136,spur5_contig_816,3292,2746,20901,24192,+,21141,23901,2389364,2392109,+,0.83414,First Pass,Primary Assembly
Line:762,1,1,Scaffold136,spur5_scaffold_20,679,679,124395,125073,+,124395,125073,234890,235568,-,1,First Pass,Primary Assembly
Line:763,1,1,Scaffold136,spur5_scaffold_20,3851,3851,266397,270247,+,266397,270247,1953693,1957543,-,1,First Pass,Primary Assembly
Line:764,1,1,Scaffold136,spur5_scaffold_14,2668,2219,615249,617916,+,615249,617916,35634160,35636378,-,0.83171,Second Pass,Primary Assembly
Line:765,1,1,Scaffold136,spur5_scaffold_10,2082,2084,910057,912138,+,910057,912138,29391898,29393981,+,1.00096,First Pass,Primary Assembly
Line:766,1,1,Scaffold1361,spur5_scaffold_2,1723,1788,71789,73511,+,71789,73511,11513308,11515095,+,1.03772,First Pass,Primary Assembly
Line:767,1,1,Scaffold1362,spur5_scaffold_8,2848,1778,102759,105606,+,103625,105606,28461886,28463663,-,0.6243,First Pass,Primary Assembly
Line:768,1,1,Scaffold1362,spur5_scaffold_8,3547,3273,121649,125195,+,121649,125195,28436618,28439890,-,0.92275,First Pass,Primary Assembly
Line:769,1,1,Scaffold1362,spur5_scaffold_8,4720,4709,135235,139954,+,135235,139954,28421684,28426392,-,0.99767,First Pass,Primary Assembly
Line:770,1,1,Scaffold1363,spur5_scaffold_11,3441,3441,119996,123436,+,119996,123436,12029251,12032691,-,1,First Pass,Primary Assembly
Line:771,1,1,Scaffold1364,spur5_scaffold_6,3887,3883,31360,35246,+,31360,35246,41065040,41068922,+,0.99897,First Pass,Primary Assembly
Line:772,1,1,Scaffold1364,spur5_scaffold_17,7527,7359,340998,348524,+,341728,348524,13484867,13492225,+,0.97768,Second Pass,Primary Assembly
Line:772,1,2,Scaffold1364,spur5_scaffold_17,7527,6801,340998,348524,+,341728,348524,12361991,12368791,+,0.90355,First Pass,Primary Assembly
Line:773,1,NULL,Scaffold1364,NULL,14544,NULL,365005,379548,+,NOMAP,LOWCOV,,,,,,
Line:774,1,1,Scaffold1365,spur5_scaffold_16,47087,63651,125205,172291,+,126235,171637,3408463,3472113,+,1.35177,Second Pass,Primary Assembly
Line:775,1,1,Scaffold1366,spur5_scaffold_10,6402,3956,60214,66615,+,60215,66615,2300266,2304221,-,0.61793,Second Pass,Primary Assembly
Line:776,1,1,Scaffold1368,spur5_scaffold_4,3912,3905,49569,53480,+,49569,53480,24123588,24127492,-,0.99821,First Pass,Primary Assembly
Line:777,1,1,Scaffold1368,spur5_scaffold_4,6203,9572,55745,61947,+,55745,59688,24113081,24122652,-,1.54312,First Pass,Primary Assembly
Line:778,1,1,Scaffold1368,spur5_scaffold_4,2025,2144,135534,137558,+,135534,137558,24055330,24057473,-,1.05877,First Pass,Primary Assembly
Line:779,1,1,Scaffold137,spur5_scaffold_10,2028,1472,316521,318548,+,317079,318548,16696717,16698188,+,0.72584,First Pass,Primary Assembly
Line:780,1,1,Scaffold137,spur5_scaffold_10,15214,13540,356063,371276,+,356063,371276,16748092,16761631,+,0.88997,First Pass,Primary Assembly
Line:781,1,1,Scaffold137,spur5_scaffold_17,43690,46833,626870,670559,+,626872,670559,7996732,8043564,+,1.07194,First Pass,Primary Assembly
Line:782,1,NULL,Scaffold1370,NULL,27684,NULL,41843,69526,+,NOMAP,EXPANDED,,,,,,
Line:783,1,1,Scaffold1371,spur5_scaffold_18,2841,3161,15223,18063,+,15223,18063,30883835,30886995,+,1.11264,First Pass,Primary Assembly
Line:784,1,NULL,Scaffold1371,NULL,60878,NULL,116581,177458,+,NOMAP,EXPANDED,,,,,,
Line:785,1,1,Scaffold1372,spur5_scaffold_21,6933,6720,5008,11940,+,5180,11940,33065115,33071834,-,0.96928,Second Pass,Primary Assembly
Line:785,1,2,Scaffold1372,spur5_scaffold_20,6933,6396,5008,11940,+,5542,11940,29737980,29744375,+,0.92254,First Pass,Primary Assembly
Line:785,1,3,Scaffold1372,spur5_scaffold_2,6933,5558,5008,11940,+,5542,11117,23357080,23362637,-,0.80167,Second Pass,Primary Assembly
Line:785,1,4,Scaffold1372,spur5_scaffold_19,6933,4672,5008,11940,+,5184,9860,31935566,31940237,-,0.67388,First Pass,Primary Assembly
Line:786,1,NULL,Scaffold1372,NULL,808,NULL,76103,76910,+,NOMAP,EXPANDED,,,,,,
Line:787,1,NULL,Scaffold1372,NULL,6403,NULL,91540,97942,+,NOMAP,LOWCOV,,,,,,
Line:788,1,1,Scaffold1373,spur5_scaffold_5,2693,2681,133262,135954,+,133262,135954,44351301,44353981,+,0.99554,First Pass,Primary Assembly
Line:789,1,1,Scaffold1374,spur5_scaffold_3,7871,6647,81950,89820,+,81950,89820,12129765,12136411,-,0.84449,First Pass,Primary Assembly
Line:790,1,1,Scaffold1374,spur5_scaffold_3,1802,1574,91724,93525,+,91951,93525,12121236,12122809,+,0.87347,First Pass,Primary Assembly
Line:791,1,1,Scaffold1374,spur5_contig_843,2261,2242,146585,148845,+,146585,148845,138412,140653,+,0.9916,First Pass,Primary Assembly
Line:792,1,1,Scaffold1375,spur5_contig_858,2596,2595,1549,4144,+,1549,4144,709386,711980,-,0.99961,Second Pass,Primary Assembly
Line:793,1,1,Scaffold1376,spur5_contig_835,3230,3229,53868,57097,+,53868,57097,760574,763802,+,0.99969,First Pass,Primary Assembly
Line:794,1,1,Scaffold1376,spur5_scaffold_8,3354,1729,217539,220892,+,219106,220836,33036951,33038679,-,0.5155,First Pass,Primary Assembly
Line:794,1,2,Scaffold1376,spur5_contig_835,3354,2320,217539,220892,+,217539,219566,815506,817825,-,0.69171,First Pass,Primary Assembly
Line:795,1,1,Scaffold1377,spur5_scaffold_2,1980,1195,88666,90645,+,89293,90522,41771072,41772266,+,0.60354,Second Pass,Primary Assembly
Line:795,1,2,Scaffold1377,spur5_contig_862,1980,3010,88666,90645,+,88666,90645,826561,829570,-,1.5202,First Pass,Primary Assembly
Line:796,1,1,Scaffold1378,spur5_scaffold_9,9589,9536,92803,102391,+,92803,102391,15304322,15313857,+,0.99447,First Pass,Primary Assembly
Line:797,1,1,Scaffold1378,spur5_scaffold_9,2901,3430,167249,170149,+,167249,170149,15365227,15368656,+,1.18235,Second Pass,Primary Assembly
Line:797,1,2,Scaffold1378,spur5_scaffold_9,2901,3439,167249,170149,+,167249,170149,15405643,15409081,+,1.18545,First Pass,Primary Assembly
Line:798,1,1,Scaffold138,spur5_scaffold_15,7368,7361,562691,570058,+,562691,570058,10131191,10138551,-,0.99905,First Pass,Primary Assembly
Line:799,1,1,Scaffold1380,spur5_scaffold_20,5965,5847,73047,79011,+,73047,79011,34648505,34654351,-,0.98022,First Pass,Primary Assembly
Line:800,1,1,Scaffold1381,spur5_scaffold_16,810,810,36343,37152,+,36343,37152,21854346,21855155,+,1,First Pass,Primary Assembly
Line:801,1,1,Scaffold1382,spur5_scaffold_13,1945,2582,14689,16633,+,14689,16633,13702972,13705553,-,1.32751,First Pass,Primary Assembly
Line:802,1,1,Scaffold1382,spur5_scaffold_15,931,931,45115,46045,+,45115,46045,27950410,27951340,-,1,First Pass,Primary Assembly
Line:803,1,1,Scaffold1383,spur5_scaffold_2,5350,5263,27023,32372,+,27023,32372,29116929,29122191,-,0.98374,First Pass,Primary Assembly
Line:804,1,1,Scaffold1384,spur5_scaffold_12,1167,951,94569,95735,+,94569,95570,224959,225909,+,0.81491,First Pass,Primary Assembly
Line:805,1,1,Scaffold1385,spur5_scaffold_19,2722,2243,19894,22615,+,20373,22615,6328063,6330305,-,0.82403,First Pass,Primary Assembly
Line:806,1,1,Scaffold1386,spur5_scaffold_2,5521,5852,201404,206924,+,201404,206924,28763638,28769489,-,1.05995,Second Pass,Primary Assembly
Line:806,1,2,Scaffold1386,spur5_contig_867,5521,5521,201404,206924,+,201404,206924,1879119,1884639,-,1,First Pass,Primary Assembly
Line:807,1,1,Scaffold1386,spur5_scaffold_2,3614,2895,207028,210641,+,207028,210641,28760646,28763540,-,0.80105,Second Pass,Primary Assembly
Line:807,1,2,Scaffold1386,spur5_contig_867,3614,3613,207028,210641,+,207028,210641,1875403,1879015,-,0.99972,First Pass,Primary Assembly
Line:808,1,1,Scaffold139,spur5_scaffold_21,15992,17199,597301,613292,+,597301,613292,26782516,26799714,-,1.07548,Second Pass,Primary Assembly
Line:808,1,2,Scaffold139,spur5_contig_863,15992,15527,597301,613292,+,597301,613292,528895,544421,+,0.97092,First Pass,Primary Assembly
Line:809,1,1,Scaffold139,spur5_contig_863,6954,3607,624767,631720,+,624767,628373,554561,558167,+,0.51869,First Pass,Primary Assembly
Line:810,1,1,Scaffold139,spur5_scaffold_21,2983,2069,680845,683827,+,680845,683827,26669616,26671684,-,0.6936,First Pass,Primary Assembly
Line:811,1,1,Scaffold139,spur5_scaffold_21,2356,2391,710126,712481,+,710126,712481,26640136,26642526,-,1.01486,First Pass,Primary Assembly
Line:812,1,1,Scaffold139,spur5_scaffold_21,912,912,726963,727874,+,726963,727874,26624511,26625422,-,1,First Pass,Primary Assembly
Line:813,1,1,Scaffold139,spur5_contig_863,18007,17361,829651,847657,+,832074,847657,953396,970756,+,0.96413,First Pass,Primary Assembly
Line:814,1,NULL,Scaffold1391,NULL,2138,NULL,54240,56377,+,NOMAP,ALIGNGAP,,,,,,
Line:815,1,1,Scaffold1392,spur5_scaffold_18,2134,2134,104080,106213,+,104080,106213,24403603,24405736,+,1,First Pass,Primary Assembly
Line:816,1,1,Scaffold1393,spur5_scaffold_5,12084,10189,212682,224765,+,212682,224529,5681945,5692133,-,0.84318,First Pass,Primary Assembly
Line:817,1,1,Scaffold1394,spur5_scaffold_18,6833,5859,103057,109889,+,103057,108915,21868265,21874123,+,0.85746,Second Pass,Primary Assembly
Line:817,1,2,Scaffold1394,spur5_scaffold_16,6833,6834,103057,109889,+,103057,109889,14014433,14021266,-,1.00015,First Pass,Primary Assembly
Line:818,1,1,Scaffold1395,spur5_scaffold_11,2430,2430,8283,10712,+,8283,10712,8827379,8829808,-,1,First Pass,Primary Assembly
Line:819,1,1,Scaffold1395,spur5_scaffold_11,3654,3618,86333,89986,+,86333,89986,8762105,8765722,-,0.99015,First Pass,Primary Assembly
Line:820,1,1,Scaffold1396,spur5_scaffold_15,25555,25545,131226,156780,+,131226,156780,33718207,33743751,-,0.99961,First Pass,Primary Assembly
Line:821,1,1,Scaffold1397,spur5_scaffold_13,1532,1533,53817,55348,+,53817,55348,28953480,28955012,+,1.00065,Second Pass,Primary Assembly
Line:822,1,1,Scaffold14,spur5_scaffold_19,11768,11881,139723,151490,+,139723,151490,4007619,4019499,-,1.0096,First Pass,Primary Assembly
Line:823,1,1,Scaffold14,spur5_scaffold_17,47541,81118,604084,651624,+,610312,651624,3587533,3668650,+,1.70627,First Pass,Primary Assembly
Line:823,1,2,Scaffold14,spur5_scaffold_17,47541,52975,604084,651624,+,614587,629551,3591280,3644254,+,1.1143,Second Pass,Primary Assembly
Line:823,1,3,Scaffold14,spur5_contig_844,47541,89893,604084,651624,+,604084,649379,951471,1041363,-,1.89085,First Pass,Primary Assembly
Line:823,1,4,Scaffold14,spur5_contig_844,47541,92112,604084,651624,+,610312,651624,949215,1041326,-,1.93753,Second Pass,Primary Assembly
Line:824,1,1,Scaffold14,spur5_scaffold_3,2031,2045,782774,784804,+,782774,784804,30049003,30051047,+,1.00689,First Pass,Primary Assembly
Line:825,1,1,Scaffold14,spur5_scaffold_3,4503,4026,880050,884552,+,880050,884075,30128499,30132524,+,0.89407,First Pass,Primary Assembly
Line:826,1,1,Scaffold14,spur5_scaffold_3,2169,2353,1003358,1005526,+,1003358,1005526,30242706,30245058,+,1.08483,First Pass,Primary Assembly
Line:827,1,1,Scaffold14,spur5_scaffold_3,6142,6135,1021670,1027811,+,1021670,1027811,30263110,30269244,+,0.99886,First Pass,Primary Assembly
Line:828,1,1,Scaffold14,spur5_scaffold_3,3738,3727,1154242,1157979,+,1154242,1157979,30379984,30383710,+,0.99706,First Pass,Primary Assembly
Line:829,1,1,Scaffold140,spur5_scaffold_12,1738,1738,142609,144346,+,142609,144346,16225757,16227494,+,1,First Pass,Primary Assembly
Line:830,1,1,Scaffold140,spur5_scaffold_12,3024,3024,151784,154807,+,151784,154807,16234436,16237459,+,1,First Pass,Primary Assembly
Line:831,1,1,Scaffold140,spur5_scaffold_12,3723,4125,201544,205266,+,201643,205266,16278429,16282553,+,1.10798,First Pass,Primary Assembly
Line:832,1,1,Scaffold140,spur5_scaffold_12,15464,12558,224048,239511,+,224048,238803,16296664,16309221,+,0.81208,First Pass,Primary Assembly
Line:833,1,1,Scaffold140,spur5_scaffold_12,43868,31460,387236,431103,+,387236,419748,16478523,16509982,+,0.71715,Second Pass,Primary Assembly
Line:833,1,2,Scaffold140,spur5_scaffold_12,43868,42537,387236,431103,+,387854,431103,16479141,16521677,+,0.96966,First Pass,Primary Assembly
Line:834,1,1,Scaffold140,spur5_scaffold_12,5497,5507,623259,628755,+,623259,628755,16752090,16757596,+,1.00182,First Pass,Primary Assembly
Line:835,1,NULL,Scaffold1400,NULL,5496,NULL,91591,97086,+,NOMAP,LOWCOV,,,,,,
Line:836,1,1,Scaffold1400,spur5_scaffold_4,4486,4486,105458,109943,+,105458,109943,24657299,24661784,+,1,First Pass,Primary Assembly
Line:836,1,2,Scaffold1400,spur5_scaffold_4,4486,3699,105458,109943,+,106226,109943,25250915,25254613,+,0.82457,Second Pass,Primary Assembly
Line:837,1,NULL,Scaffold1402,NULL,10807,NULL,56756,67562,+,NOMAP,EXPANDED,,,,,,
Line:838,1,1,Scaffold1402,spur5_scaffold_13,2031,2030,134208,136238,+,134208,136238,4752454,4754483,-,0.99951,First Pass,Primary Assembly
Line:839,1,1,Scaffold1403,spur5_scaffold_5,3189,3186,37398,40586,+,37398,40586,2813570,2816755,+,0.99906,First Pass,Primary Assembly
Line:840,1,1,Scaffold1403,spur5_scaffold_5,3038,3038,110194,113231,+,110194,113231,2880704,2883741,+,1,First Pass,Primary Assembly
Line:841,1,1,Scaffold1404,spur5_scaffold_10,13779,13354,27777,41555,+,27777,41555,13294088,13307441,+,0.96916,First Pass,Primary Assembly
Line:842,1,1,Scaffold1404,spur5_scaffold_10,12802,6432,80628,93429,+,80628,87059,13348701,13355132,+,0.50242,First Pass,Primary Assembly
Line:843,1,1,Scaffold1404,spur5_scaffold_10,3567,2474,103977,107543,+,105098,107543,13377993,13380466,+,0.69358,First Pass,Primary Assembly
