,chr,start,stop
1407,Scaffold1741,184091.0,192319.0
1408,Scaffold1741,195465.0,200764.0
1409,Scaffold1741,216063.0,225975.0
1410,Scaffold1741,329496.0,332341.0
1411,Scaffold1741,332433.0,342039.0
1412,Scaffold1741,389320.0,397379.0
1413,Scaffold1744,91854.0,94520.0
1414,Scaffold1744,101898.0,105923.0
1415,Scaffold1744,107043.0,111279.0
1416,Scaffold1744,112570.0,116082.0
1417,Scaffold1745,108789.0,115677.0
1418,Scaffold1748,57588.0,59593.0
1419,Scaffold17485,35.0,1058.0
1420,Scaffold1749,50296.0,59524.0
1421,Scaffold175,241269.0,245297.0
1422,Scaffold175,245819.0,249973.0
1423,Scaffold175,393078.0,396104.0
1424,Scaffold175,541592.0,546663.0
1425,Scaffold175,679343.0,684105.0
1426,Scaffold1750,40382.0,49748.0
1427,Scaffold1750,125844.0,129293.0
1428,Scaffold1751,5451.0,52367.0
1429,Scaffold1751,53500.0,56984.0
1430,Scaffold1751,57113.0,59474.0
1431,Scaffold1754,101958.0,103974.0
1432,Scaffold1755,81449.0,82647.0
1433,Scaffold1756,33398.0,44041.0
1434,Scaffold1757,215857.0,218365.0
1435,Scaffold1757,246050.0,260067.0
1436,Scaffold1757,293455.0,295561.0
1437,Scaffold1758,75331.0,79007.0
1438,Scaffold176,124427.0,131010.0
1439,Scaffold176,160623.0,161846.0
1440,Scaffold176,191502.0,195566.0
1441,Scaffold176,394283.0,396313.0
1442,Scaffold1760,9387.0,16637.0
1443,Scaffold1760,68129.0,70271.0
1444,Scaffold1761,49355.0,56399.0
1445,Scaffold1762,43187.0,45556.0
1446,Scaffold1762,83735.0,85178.0
1447,Scaffold1769,9942.0,19808.0
1448,Scaffold1769,24815.0,31989.0
1449,Scaffold177,203452.0,204659.0
1450,Scaffold177,831089.0,842005.0
1451,Scaffold177,990308.0,996534.0
1452,Scaffold177,1001929.0,1004118.0
1453,Scaffold177,1010167.0,1018834.0
1454,Scaffold1771,149345.0,162736.0
1455,Scaffold1773,39431.0,63946.0
1456,Scaffold1773,93002.0,99367.0
1457,Scaffold1773,100108.0,103171.0
1458,Scaffold1773,141729.0,151367.0
1459,Scaffold1774,9563.0,23167.0
1460,Scaffold1775,8318.0,12048.0
1461,Scaffold1776,102319.0,110511.0
1462,Scaffold1777,70308.0,71516.0
1463,Scaffold1777,79909.0,87717.0
1464,Scaffold178,15278.0,16387.0
1465,Scaffold178,29383.0,53203.0
1466,Scaffold178,512795.0,515342.0
1467,Scaffold178,618962.0,642723.0
1468,Scaffold1780,11209.0,16997.0
1469,Scaffold1780,19288.0,27567.0
1470,Scaffold1781,3554.0,7865.0
1471,Scaffold1782,52490.0,61063.0
1472,Scaffold1786,96542.0,137994.0
1473,Scaffold1788,60373.0,62669.0
1474,Scaffold1789,68381.0,69135.0
1475,Scaffold179,36378.0,43464.0
1476,Scaffold179,288591.0,293372.0
1477,Scaffold1791,27436.0,32567.0
1478,Scaffold1792,36423.0,38095.0
1479,Scaffold1795,28503.0,29250.0
1480,Scaffold1795,73733.0,76471.0
1481,Scaffold1795,150445.0,154020.0
1482,Scaffold1796,99590.0,115052.0
1483,Scaffold1797,45411.0,48111.0
1484,Scaffold1799,88688.0,96820.0
1485,Scaffold18,200868.0,202463.0
1486,Scaffold18,382057.0,385153.0
1487,Scaffold18,538939.0,540578.0
1488,Scaffold18,699140.0,701053.0
1489,Scaffold18,715096.0,716370.0
1490,Scaffold18,898922.0,901289.0
1491,Scaffold18,974125.0,981261.0
1492,Scaffold18,1071189.0,1077027.0
1493,Scaffold18,1247252.0,1257717.0
1494,Scaffold18,1303627.0,1304926.0
1495,Scaffold180,277261.0,288061.0
1496,Scaffold180,603398.0,604164.0
1497,Scaffold180,728488.0,738718.0
1498,Scaffold180,740166.0,753545.0
1499,Scaffold1801,15354.0,62434.0
1500,Scaffold1802,27901.0,28948.0
1501,Scaffold1802,33649.0,36628.0
1502,Scaffold1802,84880.0,87141.0
1503,Scaffold1804,60289.0,66546.0
1504,Scaffold1805,35772.0,41306.0
1505,Scaffold1805,157352.0,161415.0
1506,Scaffold1805,172351.0,183970.0
1507,Scaffold18068,24407.0,27441.0
1508,Scaffold1808,64727.0,67568.0
1509,Scaffold1808,67707.0,77724.0
1510,Scaffold1809,107811.0,109980.0
1511,Scaffold181,221708.0,237771.0
1512,Scaffold181,263787.0,267535.0
1513,Scaffold181,489466.0,491969.0
1514,Scaffold181,494338.0,497678.0
1515,Scaffold181,782413.0,786381.0
1516,Scaffold181,895477.0,901592.0
1517,Scaffold1811,104734.0,126120.0
1518,Scaffold1811,178009.0,184697.0
1519,Scaffold1812,12200.0,15202.0
1520,Scaffold1813,49174.0,54159.0
1521,Scaffold1813,59612.0,63786.0
1522,Scaffold1813,69601.0,92576.0
1523,Scaffold1813,218211.0,241724.0
1524,Scaffold1813,242118.0,245569.0
1525,Scaffold1815,12111.0,12703.0
1526,Scaffold1815,12879.0,15220.0
1527,Scaffold1817,112925.0,114758.0
1528,Scaffold1818,28013.0,30049.0
1529,Scaffold1819,1587.0,11381.0
1530,Scaffold182,12411.0,14594.0
1531,Scaffold182,32451.0,39543.0
1532,Scaffold182,79250.0,83147.0
1533,Scaffold182,203960.0,208514.0
1534,Scaffold182,389058.0,460569.0
1535,Scaffold1821,200606.0,203512.0
1536,Scaffold1822,14982.0,25847.0
1537,Scaffold1822,34054.0,42134.0
1538,Scaffold1822,42218.0,44487.0
1539,Scaffold1822,55115.0,72759.0
1540,Scaffold1823,99820.0,129416.0
1541,Scaffold1824,68241.0,73639.0
1542,Scaffold1828,6338.0,10250.0
1543,Scaffold1828,46548.0,49415.0
1544,Scaffold183,209789.0,211370.0
1545,Scaffold183,425774.0,436339.0
1546,Scaffold1830,94138.0,106131.0
1547,Scaffold1831,27381.0,30481.0
1548,Scaffold1831,53247.0,96539.0
1549,Scaffold1832,68248.0,69976.0
1550,Scaffold1832,88512.0,90649.0
1551,Scaffold1833,45146.0,64053.0
1552,Scaffold1833,190751.0,196211.0
1553,Scaffold1834,26308.0,34105.0
1554,Scaffold1834,34205.0,38824.0
1555,Scaffold18354,40.0,1006.0
1556,Scaffold1837,32422.0,43287.0
1557,Scaffold1837,55419.0,58382.0
1558,Scaffold1838,56358.0,65297.0
1559,Scaffold1839,15344.0,16815.0
1560,Scaffold184,584180.0,588509.0
1561,Scaffold184,709527.0,714111.0
1562,Scaffold1841,130730.0,133808.0
1563,Scaffold1842,459.0,5914.0
1564,Scaffold1844,24126.0,102180.0
1565,Scaffold1846,89872.0,95408.0
1566,Scaffold1847,19254.0,48376.0
1567,Scaffold1849,103862.0,110865.0
1568,Scaffold1849,122143.0,133944.0
1569,Scaffold185,191427.0,196683.0
1570,Scaffold1851,10732.0,12271.0
1571,Scaffold1854,11589.0,14166.0
1572,Scaffold1854,66994.0,81226.0
1573,Scaffold1859,46752.0,49100.0
1574,Scaffold186,17140.0,19098.0
1575,Scaffold186,224420.0,225072.0
1576,Scaffold186,687983.0,691516.0
1577,Scaffold186,825034.0,833922.0
1578,Scaffold1861,4371.0,6860.0
1579,Scaffold1862,116111.0,122366.0
1580,Scaffold1865,149060.0,151720.0
1581,Scaffold1865,154629.0,156829.0
1582,Scaffold1866,6592.0,9996.0
1583,Scaffold1866,10173.0,11935.0
1584,Scaffold1868,28491.0,30236.0
1585,Scaffold187,730379.0,738067.0
1586,Scaffold1870,42148.0,44546.0
1587,Scaffold1870,103606.0,104595.0
1588,Scaffold1870,220905.0,229616.0
1589,Scaffold1871,265016.0,266107.0
1590,Scaffold1873,67712.0,97325.0
1591,Scaffold1873,115264.0,118055.0
1592,Scaffold1873,123549.0,139186.0
1593,Scaffold1873,144819.0,151337.0
1594,Scaffold1873,155407.0,157223.0
1595,Scaffold1873,160241.0,161740.0
1596,Scaffold1877,3045.0,29125.0
1597,Scaffold1877,48057.0,60100.0
1598,Scaffold1878,5543.0,11343.0
1599,Scaffold188,248776.0,259550.0
1600,Scaffold188,506914.0,509040.0
1601,Scaffold188,560732.0,566651.0
1602,Scaffold188,869571.0,875881.0
1603,Scaffold1880,10140.0,22182.0
1604,Scaffold1882,10.0,2570.0
1605,Scaffold1882,32229.0,33449.0
1606,Scaffold1883,47078.0,58862.0
1607,Scaffold1886,17484.0,19394.0
1608,Scaffold1886,20901.0,24999.0
1609,Scaffold1886,37801.0,44202.0
1610,Scaffold1886,56810.0,60124.0
1611,Scaffold1887,137260.0,143021.0
1612,Scaffold1889,256970.0,258526.0
1613,Scaffold189,274770.0,276326.0
1614,Scaffold189,276441.0,279076.0
1615,Scaffold189,459370.0,463456.0
1616,Scaffold1890,33342.0,49120.0
1617,Scaffold1891,30372.0,32765.0
1618,Scaffold1892,27469.0,28443.0
1619,Scaffold1892,110497.0,119790.0
1620,Scaffold1893,52122.0,55581.0
1621,Scaffold1893,105342.0,107654.0
1622,Scaffold1893,152769.0,162064.0
1623,Scaffold1894,76254.0,80096.0
1624,Scaffold1895,30820.0,35467.0
1625,Scaffold1895,54451.0,56833.0
1626,Scaffold1896,162555.0,166277.0
1627,Scaffold1896,536838.0,541175.0
1628,Scaffold1896,616141.0,621020.0
1629,Scaffold1896,625143.0,632074.0
1630,Scaffold18970,88.0,886.0
1631,Scaffold19,177038.0,180125.0
1632,Scaffold19,197466.0,209750.0
1633,Scaffold19,249486.0,252690.0
1634,Scaffold19,1061147.0,1074695.0
1635,Scaffold19,1241366.0,1269602.0
1636,Scaffold19,1324375.0,1328237.0
1637,Scaffold190,26787.0,28947.0
1638,Scaffold190,32738.0,33441.0
1639,Scaffold190,417856.0,419472.0
1640,Scaffold190,518673.0,527529.0
1641,Scaffold190,556419.0,557818.0
1642,Scaffold190,699278.0,701986.0
1643,Scaffold190,861743.0,888142.0
1644,Scaffold190,896447.0,905704.0
1645,Scaffold1903,85365.0,92877.0
1646,Scaffold1903,164879.0,169888.0
1647,Scaffold1904,34549.0,35759.0
1648,Scaffold1904,36052.0,38339.0
1649,Scaffold1905,73208.0,77128.0
1650,Scaffold1906,13117.0,46141.0
1651,Scaffold1907,13352.0,27224.0
1652,Scaffold1907,62038.0,65945.0
1653,Scaffold1908,27390.0,35780.0
1654,Scaffold1908,64720.0,67708.0
1655,Scaffold1908,72461.0,74473.0
1656,Scaffold1908,78194.0,96054.0
1657,Scaffold1909,88491.0,92017.0
1658,Scaffold191,306464.0,309235.0
1659,Scaffold191,323414.0,326266.0
1660,Scaffold1912,11212.0,17873.0
1661,Scaffold1912,23312.0,27678.0
1662,Scaffold1912,45649.0,95626.0
1663,Scaffold19128,6837.0,20174.0
1664,Scaffold1915,70818.0,75933.0
1665,Scaffold192,59310.0,60663.0
1666,Scaffold192,482339.0,489068.0
1667,Scaffold192,511642.0,527036.0
1668,Scaffold192,678605.0,680810.0
1669,Scaffold1920,56845.0,82529.0
1670,Scaffold1920,101842.0,104606.0
1671,Scaffold1920,106592.0,107074.0
1672,Scaffold1920,107799.0,113158.0
1673,Scaffold1922,5030.0,7930.0
1674,Scaffold1922,21489.0,23107.0
1675,Scaffold1922,111297.0,112837.0
1676,Scaffold1922,116861.0,139960.0
1677,Scaffold1922,140593.0,143291.0
1678,Scaffold1923,68560.0,69315.0
1679,Scaffold1923,76940.0,83884.0
1680,Scaffold1925,44969.0,47062.0
1681,Scaffold1927,49555.0,55398.0
1682,Scaffold1929,10494.0,11957.0
1683,Scaffold193,10354.0,15151.0
1684,Scaffold193,40068.0,61592.0
1685,Scaffold193,92835.0,97711.0
1686,Scaffold193,155626.0,159973.0
1687,Scaffold193,245019.0,247312.0
1688,Scaffold193,283062.0,288901.0
1689,Scaffold1932,96326.0,114641.0
1690,Scaffold1933,1701.0,17499.0
1691,Scaffold1935,996.0,5353.0
1692,Scaffold1935,13855.0,44371.0
1693,Scaffold194,1545.0,12989.0
1694,Scaffold194,159927.0,162154.0
1695,Scaffold194,284404.0,286021.0
1696,Scaffold194,580224.0,582502.0
1697,Scaffold194,641434.0,645047.0
1698,Scaffold194,818251.0,820309.0
1699,Scaffold194,832315.0,834796.0
1700,Scaffold1940,70241.0,74521.0
1701,Scaffold1940,89140.0,91662.0
1702,Scaffold1940,114547.0,115837.0
1703,Scaffold1941,28050.0,75850.0
1704,Scaffold1942,112063.0,115337.0
1705,Scaffold1943,100039.0,104350.0
1706,Scaffold1943,111954.0,116407.0
1707,Scaffold1943,136341.0,186028.0
1708,Scaffold1945,106346.0,109667.0
1709,Scaffold1946,20048.0,34784.0
1710,Scaffold1948,5915.0,10218.0
1711,Scaffold1948,41806.0,51757.0
1712,Scaffold1948,84706.0,89551.0
1713,Scaffold19488,7250.0,8583.0
1714,Scaffold1949,62660.0,63545.0
1715,Scaffold195,58374.0,230865.0
1716,Scaffold195,354487.0,357651.0
1717,Scaffold195,456982.0,463132.0
1718,Scaffold195,481839.0,482786.0
1719,Scaffold1952,5650.0,11270.0
1720,Scaffold1954,42884.0,43764.0
1721,Scaffold1954,48900.0,72661.0
1722,Scaffold1955,54580.0,66532.0
1723,Scaffold1956,72038.0,73420.0
1724,Scaffold1957,21602.0,28657.0
1725,Scaffold19577,1098.0,2417.0
1726,Scaffold1959,110391.0,145320.0
1727,Scaffold196,18181.0,19065.0
1728,Scaffold196,247065.0,247757.0
1729,Scaffold196,279321.0,290590.0
1730,Scaffold196,292508.0,294590.0
1731,Scaffold196,295158.0,296260.0
1732,Scaffold196,345519.0,347571.0
1733,Scaffold196,352780.0,354746.0
1734,Scaffold196,409876.0,412273.0
1735,Scaffold196,505037.0,548842.0
1736,Scaffold196,549096.0,553468.0
1737,Scaffold196,571608.0,577371.0
1738,Scaffold196,579652.0,580621.0
1739,Scaffold196,656259.0,659033.0
1740,Scaffold196,660234.0,665785.0
1741,Scaffold1960,31867.0,82094.0
1742,Scaffold1962,52210.0,100363.0
1743,Scaffold1962,140211.0,141372.0
1744,Scaffold1963,93373.0,99735.0
1745,Scaffold1964,73325.0,78416.0
1746,Scaffold1965,71663.0,82744.0
1747,Scaffold1965,82804.0,83389.0
1748,Scaffold1966,64674.0,85147.0
1749,Scaffold1967,27199.0,77270.0
1750,Scaffold1969,38468.0,53166.0
1751,Scaffold197,247289.0,258820.0
1752,Scaffold197,286900.0,349544.0
1753,Scaffold197,381950.0,386117.0
1754,Scaffold197,427449.0,434334.0
1755,Scaffold197,626674.0,627997.0
1756,Scaffold197,671573.0,772461.0
1757,Scaffold1971,300.0,1907.0
1758,Scaffold1971,7795.0,8769.0
1759,Scaffold1971,12812.0,21746.0
1760,Scaffold1971,40945.0,48906.0
1761,Scaffold1975,25107.0,26555.0
1762,Scaffold1977,30814.0,38828.0
1763,Scaffold1977,48916.0,51578.0
1764,Scaffold198,80589.0,83212.0
1765,Scaffold198,130960.0,145419.0
1766,Scaffold198,176211.0,177361.0
1767,Scaffold198,312188.0,316326.0
1768,Scaffold198,383730.0,385052.0
1769,Scaffold198,399162.0,402726.0
1770,Scaffold198,767450.0,769493.0
1771,Scaffold1982,19885.0,20920.0
1772,Scaffold1982,21905.0,26078.0
1773,Scaffold1982,44397.0,47748.0
1774,Scaffold1982,50063.0,52198.0
1775,Scaffold1983,42605.0,46411.0
1776,Scaffold1985,37166.0,39672.0
1777,Scaffold1986,46216.0,97115.0
1778,Scaffold1989,31833.0,36083.0
1779,Scaffold199,66956.0,82202.0
1780,Scaffold199,198590.0,205811.0
1781,Scaffold199,398820.0,406064.0
1782,Scaffold199,488923.0,491901.0
1783,Scaffold1991,166867.0,171323.0
1784,Scaffold1993,26420.0,31530.0
1785,Scaffold1995,40656.0,47950.0
1786,Scaffold1995,154969.0,162475.0
1787,Scaffold2,653791.0,709578.0
1788,Scaffold2,762375.0,765403.0
1789,Scaffold2,790829.0,792819.0
1790,Scaffold2,1090654.0,1129605.0
1791,Scaffold2,1130473.0,1177573.0
1792,Scaffold2,1389639.0,1394172.0
1793,Scaffold2,1524871.0,1529717.0
1794,Scaffold2,1625846.0,1626922.0
1795,Scaffold2,1637315.0,1707445.0
1796,Scaffold20,56300.0,68014.0
1797,Scaffold20,85277.0,88312.0
1798,Scaffold20,171113.0,173776.0
1799,Scaffold20,173995.0,179829.0
1800,Scaffold20,687529.0,692233.0
1801,Scaffold20,987658.0,991285.0
1802,Scaffold20,1004164.0,1005968.0
1803,Scaffold20,1164484.0,1169284.0
1804,Scaffold200,96987.0,102353.0
1805,Scaffold200,168714.0,172864.0
1806,Scaffold200,183081.0,190290.0
1807,Scaffold200,346021.0,347935.0
1808,Scaffold200,368718.0,371131.0
1809,Scaffold200,415416.0,429209.0
1810,Scaffold2000,68976.0,71887.0
1811,Scaffold2000,76222.0,78853.0
1812,Scaffold2000,121127.0,124466.0
1813,Scaffold2002,89720.0,91041.0
1814,Scaffold2004,16020.0,27245.0
1815,Scaffold2004,71684.0,73953.0
1816,Scaffold2005,12789.0,14530.0
1817,Scaffold2005,28142.0,29630.0
1818,Scaffold2005,54311.0,59493.0
1819,Scaffold2006,1373.0,4026.0
1820,Scaffold2007,7911.0,29512.0
1821,Scaffold2007,84886.0,86354.0
1822,Scaffold2008,0.0,2420.0
1823,Scaffold2008,22014.0,24436.0
1824,Scaffold2008,66741.0,68439.0
1825,Scaffold2009,77799.0,82075.0
1826,Scaffold2009,89711.0,91018.0
1827,Scaffold201,115761.0,119325.0
1828,Scaffold201,177847.0,179867.0
1829,Scaffold201,206562.0,321685.0
1830,Scaffold201,340970.0,341869.0
1831,Scaffold2010,60438.0,64949.0
1832,Scaffold2012,81915.0,87609.0
1833,Scaffold2013,41766.0,43770.0
1834,Scaffold2014,863.0,2149.0
1835,Scaffold2014,24586.0,33275.0
1836,Scaffold2016,18048.0,25142.0
1837,Scaffold2016,32155.0,41336.0
1838,Scaffold2016,47054.0,59733.0
1839,Scaffold2017,9563.0,13341.0
1840,Scaffold2017,46498.0,49092.0
1841,Scaffold2018,35674.0,73627.0
1842,Scaffold2019,197161.0,207898.0
1843,Scaffold202,147175.0,267805.0
1844,Scaffold2021,238275.0,242125.0
1845,Scaffold2024,65830.0,68655.0
1846,Scaffold2025,80837.0,88512.0
1847,Scaffold2027,14792.0,15842.0
1848,Scaffold2027,15922.0,21597.0
1849,Scaffold2027,68004.0,70957.0
1850,Scaffold2028,20999.0,22909.0
1851,Scaffold2028,74224.0,77785.0
1852,Scaffold203,22871.0,25922.0
1853,Scaffold203,34527.0,38012.0
1854,Scaffold203,140216.0,141035.0
1855,Scaffold203,158239.0,198939.0
1856,Scaffold203,262039.0,264386.0
1857,Scaffold203,265340.0,272839.0
1858,Scaffold2030,14016.0,30533.0
1859,Scaffold2031,38268.0,53015.0
1860,Scaffold2032,26278.0,82344.0
1861,Scaffold2034,878.0,96705.0
1862,Scaffold2035,37985.0,53516.0
1863,Scaffold2036,79081.0,81488.0
1864,Scaffold2039,67380.0,105906.0
1865,Scaffold204,216871.0,219586.0
1866,Scaffold204,230909.0,231674.0
1867,Scaffold204,467172.0,471409.0
1868,Scaffold204,512805.0,515141.0
1869,Scaffold204,532475.0,536284.0
1870,Scaffold204,714296.0,734583.0
1871,Scaffold2042,33080.0,41137.0
1872,Scaffold2044,35863.0,38926.0
1873,Scaffold2045,34199.0,43414.0
1874,Scaffold2047,14982.0,27646.0
1875,Scaffold2048,72583.0,75512.0
1876,Scaffold205,45579.0,49799.0
1877,Scaffold205,431502.0,432988.0
1878,Scaffold205,606981.0,614857.0
1879,Scaffold205,620672.0,625549.0
1880,Scaffold2050,1988.0,4963.0
1881,Scaffold2051,51702.0,87294.0
1882,Scaffold2053,56308.0,83920.0
1883,Scaffold2053,89956.0,95384.0
1884,Scaffold2054,2.0,1347.0
1885,Scaffold2054,44837.0,48451.0
1886,Scaffold2054,78550.0,94602.0
1887,Scaffold206,113111.0,114142.0
1888,Scaffold206,154341.0,157530.0
1889,Scaffold206,296106.0,298856.0
1890,Scaffold206,464021.0,470883.0
1891,Scaffold206,494152.0,505141.0
1892,Scaffold206,541729.0,543914.0
1893,Scaffold206,627177.0,629803.0
1894,Scaffold2062,68334.0,143682.0
1895,Scaffold2065,14067.0,16362.0
1896,Scaffold2065,36374.0,38970.0
1897,Scaffold2066,24510.0,26453.0
1898,Scaffold2066,32117.0,35566.0
1899,Scaffold2066,39867.0,48798.0
1900,Scaffold2066,48871.0,57290.0
1901,Scaffold2066,66568.0,71302.0
1902,Scaffold2066,92934.0,94200.0
1903,Scaffold2067,29814.0,35401.0
1904,Scaffold2067,36050.0,38398.0
1905,Scaffold2067,43773.0,44636.0
1906,Scaffold2069,105499.0,138391.0
1907,Scaffold207,410802.0,414957.0
1908,Scaffold207,420687.0,424625.0
1909,Scaffold207,708949.0,711808.0
1910,Scaffold2070,34528.0,196323.0
1911,Scaffold2072,28707.0,30339.0
1912,Scaffold2072,48504.0,52129.0
1913,Scaffold2073,23488.0,30676.0
1914,Scaffold2078,18895.0,23287.0
1915,Scaffold2079,78972.0,79831.0
1916,Scaffold208,190521.0,213433.0
1917,Scaffold208,377569.0,378828.0
1918,Scaffold208,408751.0,415177.0
1919,Scaffold208,454307.0,455724.0
1920,Scaffold208,491542.0,499945.0
1921,Scaffold2081,11652.0,30416.0
1922,Scaffold2084,2255.0,40794.0
1923,Scaffold20850,2294.0,4972.0
1924,Scaffold209,424.0,4999.0
1925,Scaffold209,635605.0,638565.0
1926,Scaffold2090,57216.0,81647.0
1927,Scaffold2091,82093.0,97659.0
1928,Scaffold2095,18725.0,119239.0
1929,Scaffold2097,20338.0,22685.0
1930,Scaffold2097,22749.0,24602.0
1931,Scaffold2097,64018.0,80807.0
1932,Scaffold2098,108699.0,110774.0
1933,Scaffold2099,22295.0,25942.0
1934,Scaffold2099,37457.0,115722.0
1935,Scaffold21,374054.0,446483.0
1936,Scaffold21,509402.0,513396.0
1937,Scaffold21,559485.0,562587.0
1938,Scaffold21,781369.0,785276.0
1939,Scaffold21,806392.0,807527.0
1940,Scaffold21,930336.0,932418.0
1941,Scaffold21,1086385.0,1094679.0
1942,Scaffold21,1095257.0,1098493.0
1943,Scaffold21,1113927.0,1117492.0
1944,Scaffold21,1117578.0,1123055.0
1945,Scaffold21,1123179.0,1124803.0
1946,Scaffold210,117563.0,121125.0
1947,Scaffold210,123041.0,127452.0
1948,Scaffold210,130650.0,213528.0
1949,Scaffold210,472031.0,485847.0
1950,Scaffold2100,1998.0,38511.0
1951,Scaffold2100,38991.0,44598.0
1952,Scaffold2100,50205.0,51421.0
1953,Scaffold2101,8879.0,9572.0
1954,Scaffold2101,19124.0,21314.0
1955,Scaffold2104,15509.0,18141.0
1956,Scaffold2105,56936.0,58839.0
1957,Scaffold2106,20631.0,21768.0
1958,Scaffold2107,13369.0,62797.0
1959,Scaffold211,206345.0,209894.0
1960,Scaffold211,268890.0,275120.0
1961,Scaffold211,340038.0,356853.0
1962,Scaffold211,390792.0,393518.0
1963,Scaffold2111,33667.0,37513.0
1964,Scaffold2114,75410.0,90691.0
1965,Scaffold2115,13687.0,26323.0
1966,Scaffold2116,49461.0,79339.0
1967,Scaffold21169,661.0,6721.0
1968,Scaffold2119,35517.0,40695.0
1969,Scaffold212,408656.0,419862.0
1970,Scaffold212,515449.0,520056.0
1971,Scaffold212,688954.0,803853.0
1972,Scaffold2120,30303.0,34437.0
1973,Scaffold2121,25617.0,29955.0
1974,Scaffold2125,36679.0,67136.0
1975,Scaffold2125,69203.0,73826.0
1976,Scaffold2126,19164.0,20470.0
1977,Scaffold2126,48445.0,57357.0
1978,Scaffold2126,105867.0,110778.0
1979,Scaffold21278,540.0,4617.0
1980,Scaffold2128,74366.0,76188.0
1981,Scaffold2129,113478.0,118128.0
1982,Scaffold213,195117.0,196843.0
1983,Scaffold213,198259.0,201586.0
1984,Scaffold213,352371.0,363439.0
1985,Scaffold213,370016.0,370840.0
1986,Scaffold213,390994.0,395389.0
1987,Scaffold213,395555.0,401885.0
1988,Scaffold213,603595.0,606412.0
1989,Scaffold213,628345.0,633609.0
1990,Scaffold213,663643.0,666175.0
1991,Scaffold2132,21217.0,22305.0
1992,Scaffold2133,44964.0,70370.0
1993,Scaffold2133,72907.0,75405.0
1994,Scaffold2135,14712.0,18186.0
1995,Scaffold214,39129.0,44616.0
1996,Scaffold214,234438.0,261728.0
1997,Scaffold214,266776.0,272335.0
1998,Scaffold2140,67972.0,71394.0
1999,Scaffold2140,74444.0,76475.0
2000,Scaffold2141,19718.0,27969.0
2001,Scaffold2143,102982.0,106471.0
2002,Scaffold2147,29258.0,32449.0
2003,Scaffold2147,50712.0,52775.0
2004,Scaffold2149,45883.0,53679.0
2005,Scaffold2149,62191.0,64508.0
2006,Scaffold2149,153703.0,160830.0
2007,Scaffold215,132439.0,143261.0
2008,Scaffold215,458293.0,464638.0
2009,Scaffold215,494863.0,498553.0
2010,Scaffold2153,54156.0,58301.0
2011,Scaffold21548,34.0,816.0
2012,Scaffold2155,71253.0,74920.0
2013,Scaffold21556,20369.0,26803.0
2014,Scaffold2156,13198.0,67424.0
2015,Scaffold2156,68213.0,94140.0
2016,Scaffold2156,115049.0,117322.0
2017,Scaffold216,100238.0,104021.0
2018,Scaffold216,340483.0,442467.0
2019,Scaffold216,478311.0,481596.0
2020,Scaffold2161,8565.0,10751.0
2021,Scaffold2161,157700.0,158749.0
2022,Scaffold2165,102.0,2230.0
2023,Scaffold21666,1931.0,6711.0
2024,Scaffold217,23779.0,33579.0
2025,Scaffold217,164117.0,168252.0
2026,Scaffold217,171906.0,172545.0
2027,Scaffold217,334849.0,346899.0
2028,Scaffold217,639942.0,643042.0
2029,Scaffold2171,53718.0,55943.0
2030,Scaffold2172,43087.0,57806.0
2031,Scaffold2172,63124.0,71884.0
2032,Scaffold2175,68902.0,74680.0
2033,Scaffold2177,9957.0,48824.0
2034,Scaffold2177,69513.0,71389.0
2035,Scaffold2179,119.0,3047.0
2036,Scaffold2179,44800.0,54796.0
2037,Scaffold218,249779.0,255297.0
2038,Scaffold218,347417.0,350443.0
2039,Scaffold218,478740.0,481349.0
2040,Scaffold218,493957.0,498938.0
2041,Scaffold218,608398.0,610109.0
2042,Scaffold2182,49236.0,59738.0
2043,Scaffold2183,47936.0,50228.0
2044,Scaffold2184,67143.0,71551.0
2045,Scaffold2184,71941.0,72983.0
2046,Scaffold2187,10499.0,11649.0
2047,Scaffold2187,30748.0,35715.0
2048,Scaffold219,401967.0,403978.0
2049,Scaffold219,497102.0,507082.0
2050,Scaffold219,659298.0,662670.0
2051,Scaffold2190,73236.0,75164.0
2052,Scaffold2193,47091.0,48667.0
2053,Scaffold2193,119836.0,130232.0
2054,Scaffold2193,191671.0,194546.0
2055,Scaffold2194,45815.0,67674.0
2056,Scaffold2195,16833.0,22234.0
2057,Scaffold2197,9314.0,13401.0
2058,Scaffold2197,44997.0,52670.0
2059,Scaffold2197,72215.0,74078.0
2060,Scaffold2197,78373.0,81061.0
2061,Scaffold2198,12326.0,17078.0
2062,Scaffold2199,130840.0,133609.0
2063,Scaffold2199,133713.0,136189.0
2064,Scaffold2199,145849.0,155730.0
2065,Scaffold2199,170898.0,188528.0
2066,Scaffold2199,192391.0,203717.0
2067,Scaffold22,60338.0,63495.0
2068,Scaffold22,368331.0,391184.0
2069,Scaffold22,467353.0,471641.0
2070,Scaffold22,471789.0,544307.0
2071,Scaffold22,552830.0,555974.0
2072,Scaffold22,570375.0,602111.0
2073,Scaffold22,974701.0,981254.0
2074,Scaffold22,1038528.0,1040733.0
2075,Scaffold22,1114308.0,1142086.0
2076,Scaffold22,1176037.0,1221860.0
2077,Scaffold220,9631.0,14462.0
2078,Scaffold220,178002.0,179478.0
2079,Scaffold220,425195.0,430780.0
2080,Scaffold220,502104.0,505495.0
2081,Scaffold220,527206.0,534025.0
2082,Scaffold2200,65820.0,70774.0
2083,Scaffold2201,31958.0,32965.0
