,chr,start,stop
14731,Scaffold180,244453.0,244503.0
14732,Scaffold180,249854.0,249904.0
14733,Scaffold180,295756.0,295805.0
14734,Scaffold180,318001.0,318065.0
14735,Scaffold180,332074.0,332134.0
14736,Scaffold180,405493.0,405542.0
14737,Scaffold180,406014.0,406065.0
14738,Scaffold180,422534.0,422591.0
14739,Scaffold180,534150.0,534212.0
14740,Scaffold180,583907.0,583963.0
14741,Scaffold180,632506.0,632592.0
14742,Scaffold180,748961.0,749030.0
14743,Scaffold180,768520.0,768569.0
14744,Scaffold180,775849.0,775905.0
14745,Scaffold180,822708.0,822758.0
14746,Scaffold1800,80699.0,80799.0
14747,Scaffold18018,82.0,192.0
14748,Scaffold18018,206.0,255.0
14749,Scaffold1802,3758.0,3840.0
14750,Scaffold1803,107014.0,107085.0
14751,Scaffold1803,118218.0,118267.0
14752,Scaffold1803,120260.0,120348.0
14753,Scaffold1803,122296.0,122397.0
14754,Scaffold1803,124009.0,124101.0
14755,Scaffold1803,125435.0,125485.0
14756,Scaffold1803,125940.0,126003.0
14757,Scaffold1803,126054.0,126108.0
14758,Scaffold1803,126336.0,126448.0
14759,Scaffold1803,127175.0,127224.0
14760,Scaffold1804,532.0,629.0
14761,Scaffold1805,3851.0,3932.0
14762,Scaffold1805,6454.0,6632.0
14763,Scaffold1805,8392.0,8510.0
14764,Scaffold1805,35003.0,35066.0
14765,Scaffold1805,52118.0,52195.0
14766,Scaffold1805,53232.0,53296.0
14767,Scaffold1805,56831.0,56911.0
14768,Scaffold1805,61665.0,61727.0
14769,Scaffold1805,72242.0,72295.0
14770,Scaffold1805,72350.0,72425.0
14771,Scaffold1805,78948.0,79019.0
14772,Scaffold1805,79063.0,79114.0
14773,Scaffold1805,85071.0,85127.0
14774,Scaffold1805,86101.0,86155.0
14775,Scaffold1805,89865.0,89917.0
14776,Scaffold1805,89974.0,90033.0
14777,Scaffold1805,91119.0,91169.0
14778,Scaffold1805,91171.0,91230.0
14779,Scaffold1805,91239.0,91336.0
14780,Scaffold1805,96960.0,97013.0
14781,Scaffold1805,100084.0,100165.0
14782,Scaffold1805,101754.0,101810.0
14783,Scaffold1805,101937.0,101996.0
14784,Scaffold1805,102002.0,102053.0
14785,Scaffold1805,103084.0,103140.0
14786,Scaffold1805,103625.0,103687.0
14787,Scaffold1805,108437.0,108489.0
14788,Scaffold1805,109737.0,109856.0
14789,Scaffold1805,119266.0,119328.0
14790,Scaffold1805,119375.0,119438.0
14791,Scaffold1805,137889.0,137946.0
14792,Scaffold1805,138014.0,138079.0
14793,Scaffold1805,139544.0,139598.0
14794,Scaffold1805,155328.0,155399.0
14795,Scaffold1805,155444.0,155494.0
14796,Scaffold1805,159645.0,159709.0
14797,Scaffold1805,168496.0,168549.0
14798,Scaffold1805,169921.0,169987.0
14799,Scaffold1805,176271.0,176320.0
14800,Scaffold1805,176662.0,176717.0
14801,Scaffold1805,177700.0,177821.0
14802,Scaffold1805,178554.0,178693.0
14803,Scaffold1805,178731.0,178796.0
14804,Scaffold1805,185923.0,185977.0
14805,Scaffold1805,186061.0,186139.0
14806,Scaffold1805,190163.0,190214.0
14807,Scaffold1805,191477.0,191530.0
14808,Scaffold18054,23.0,84.0
14809,Scaffold18068,3705.0,3793.0
14810,Scaffold18068,4240.0,4299.0
14811,Scaffold18068,4313.0,4363.0
14812,Scaffold18068,5345.0,5394.0
14813,Scaffold18068,5501.0,5551.0
14814,Scaffold18068,5553.0,5613.0
14815,Scaffold18068,23242.0,23297.0
14816,Scaffold1809,25998.0,26081.0
14817,Scaffold1809,107043.0,107103.0
14818,Scaffold1809,128962.0,129041.0
14819,Scaffold181,32075.0,32136.0
14820,Scaffold181,51720.0,51782.0
14821,Scaffold181,56985.0,57045.0
14822,Scaffold181,76946.0,77015.0
14823,Scaffold181,147585.0,147643.0
14824,Scaffold181,148263.0,148315.0
14825,Scaffold181,148380.0,148429.0
14826,Scaffold181,271440.0,271488.0
14827,Scaffold181,357398.0,357565.0
14828,Scaffold181,522939.0,522995.0
14829,Scaffold181,527032.0,527087.0
14830,Scaffold181,527176.0,527250.0
14831,Scaffold181,530868.0,530955.0
14832,Scaffold181,579723.0,579776.0
14833,Scaffold181,582805.0,582882.0
14834,Scaffold181,650248.0,650301.0
14835,Scaffold181,708628.0,708721.0
14836,Scaffold181,710539.0,710606.0
14837,Scaffold181,721271.0,721324.0
14838,Scaffold181,735460.0,735514.0
14839,Scaffold181,766763.0,766907.0
14840,Scaffold181,783727.0,783811.0
14841,Scaffold181,814769.0,814829.0
14842,Scaffold181,815616.0,815674.0
14843,Scaffold181,835128.0,835190.0
14844,Scaffold181,838092.0,838171.0
14845,Scaffold181,856562.0,856625.0
14846,Scaffold181,875074.0,875151.0
14847,Scaffold181,882251.0,882306.0
14848,Scaffold181,900607.0,900663.0
14849,Scaffold181,901056.0,901115.0
14850,Scaffold181,901328.0,901380.0
14851,Scaffold181,911928.0,911986.0
14852,Scaffold181,912599.0,912656.0
14853,Scaffold181,921400.0,921451.0
14854,Scaffold1811,158240.0,158298.0
14855,Scaffold1811,171151.0,171201.0
14856,Scaffold1811,171399.0,171527.0
14857,Scaffold1811,173233.0,173297.0
14858,Scaffold1811,173299.0,173367.0
14859,Scaffold1811,173373.0,173423.0
14860,Scaffold1811,173433.0,173506.0
14861,Scaffold1811,173546.0,173598.0
14862,Scaffold1811,173636.0,173685.0
14863,Scaffold1811,174611.0,174661.0
14864,Scaffold18126,723.0,782.0
14865,Scaffold18127,525.0,601.0
14866,Scaffold1813,30482.0,30559.0
14867,Scaffold1813,134565.0,134638.0
14868,Scaffold1813,134919.0,134993.0
14869,Scaffold1813,136117.0,136192.0
14870,Scaffold1813,137176.0,137233.0
14871,Scaffold1813,169723.0,169781.0
14872,Scaffold1813,191325.0,191378.0
14873,Scaffold18139,75.0,164.0
14874,Scaffold1814,8955.0,9029.0
14875,Scaffold1814,49039.0,49099.0
14876,Scaffold1814,49206.0,49277.0
14877,Scaffold1814,135542.0,135623.0
14878,Scaffold1815,103387.0,103445.0
14879,Scaffold18150,850.0,901.0
14880,Scaffold1817,71936.0,71996.0
14881,Scaffold1817,72523.0,72588.0
14882,Scaffold1817,80417.0,80471.0
14883,Scaffold1817,88209.0,88265.0
14884,Scaffold1817,103554.0,103608.0
14885,Scaffold1817,104229.0,104327.0
14886,Scaffold1817,109811.0,109893.0
14887,Scaffold1817,110549.0,110600.0
14888,Scaffold1817,112043.0,112125.0
14889,Scaffold1817,113449.0,113498.0
14890,Scaffold1817,114668.0,114719.0
14891,Scaffold1817,116724.0,116883.0
14892,Scaffold1817,116894.0,116944.0
14893,Scaffold1817,117260.0,117317.0
14894,Scaffold1817,117455.0,117553.0
14895,Scaffold1817,118124.0,118173.0
14896,Scaffold1817,121528.0,121583.0
14897,Scaffold1817,125680.0,125754.0
14898,Scaffold18171,56.0,106.0
14899,Scaffold18171,805.0,863.0
14900,Scaffold18171,962.0,1026.0
14901,Scaffold1818,139174.0,139225.0
14902,Scaffold1819,14045.0,14119.0
14903,Scaffold1819,22276.0,22341.0
14904,Scaffold1819,49421.0,49483.0
14905,Scaffold1819,78097.0,78171.0
14906,Scaffold1819,117510.0,117574.0
14907,Scaffold1819,117656.0,117705.0
14908,Scaffold1819,120561.0,120650.0
14909,Scaffold1819,120972.0,121061.0
14910,Scaffold182,117552.0,117643.0
14911,Scaffold182,200405.0,200454.0
14912,Scaffold182,265478.0,265529.0
14913,Scaffold182,279153.0,279205.0
14914,Scaffold182,288306.0,288378.0
14915,Scaffold182,301674.0,301730.0
14916,Scaffold182,309890.0,309950.0
14917,Scaffold182,313013.0,313091.0
14918,Scaffold182,328229.0,328320.0
14919,Scaffold182,347158.0,347265.0
14920,Scaffold182,389810.0,389890.0
14921,Scaffold182,391710.0,391810.0
14922,Scaffold182,393245.0,393298.0
14923,Scaffold182,394659.0,394718.0
14924,Scaffold182,403173.0,403227.0
14925,Scaffold182,415879.0,415937.0
14926,Scaffold182,422421.0,422489.0
14927,Scaffold182,431203.0,431256.0
14928,Scaffold182,441466.0,441634.0
14929,Scaffold182,441902.0,442015.0
14930,Scaffold182,446789.0,446869.0
14931,Scaffold182,473442.0,473491.0
14932,Scaffold182,473519.0,473574.0
14933,Scaffold182,581481.0,581551.0
14934,Scaffold182,706830.0,706896.0
14935,Scaffold182,716046.0,716104.0
14936,Scaffold182,717985.0,718043.0
14937,Scaffold182,718081.0,718179.0
14938,Scaffold182,718276.0,718330.0
14939,Scaffold182,729120.0,729189.0
14940,Scaffold182,742042.0,742128.0
14941,Scaffold1820,60089.0,60151.0
14942,Scaffold18204,708.0,763.0
14943,Scaffold18204,1222.0,1295.0
14944,Scaffold18208,613.0,692.0
14945,Scaffold1821,64657.0,64712.0
14946,Scaffold1821,100033.0,100085.0
14947,Scaffold1821,232747.0,232807.0
14948,Scaffold1823,3179.0,3233.0
14949,Scaffold18238,265.0,341.0
14950,Scaffold1824,222.0,364.0
14951,Scaffold1824,477.0,536.0
14952,Scaffold1824,734.0,808.0
14953,Scaffold1824,1035.0,1091.0
14954,Scaffold1824,1126.0,1295.0
14955,Scaffold1824,33060.0,33112.0
14956,Scaffold1824,46142.0,46218.0
14957,Scaffold1824,122142.0,122192.0
14958,Scaffold18246,67.0,125.0
14959,Scaffold1825,25631.0,25704.0
14960,Scaffold1825,27902.0,27955.0
14961,Scaffold1825,78786.0,78862.0
14962,Scaffold1826,14292.0,14390.0
14963,Scaffold1826,15160.0,15257.0
14964,Scaffold1826,16595.0,16655.0
14965,Scaffold1826,20868.0,20984.0
14966,Scaffold1826,24075.0,24176.0
14967,Scaffold1826,24948.0,25012.0
14968,Scaffold1826,27381.0,27433.0
14969,Scaffold1826,29695.0,29744.0
14970,Scaffold1826,60020.0,60107.0
14971,Scaffold1826,88562.0,88614.0
14972,Scaffold1826,166518.0,166576.0
14973,Scaffold1827,91793.0,91842.0
14974,Scaffold18276,1737.0,1818.0
14975,Scaffold1828,102182.0,102258.0
14976,Scaffold1828,104838.0,104896.0
14977,Scaffold1828,105811.0,105867.0
14978,Scaffold1828,106172.0,106264.0
14979,Scaffold1828,106268.0,106346.0
14980,Scaffold1829,90565.0,90633.0
14981,Scaffold1829,93808.0,93869.0
14982,Scaffold1829,95788.0,95838.0
14983,Scaffold1829,112569.0,112632.0
14984,Scaffold1829,151671.0,151737.0
14985,Scaffold1829,160338.0,160431.0
14986,Scaffold1829,200435.0,200495.0
14987,Scaffold183,17593.0,17652.0
14988,Scaffold183,71706.0,71792.0
14989,Scaffold183,103433.0,103500.0
14990,Scaffold183,104103.0,104190.0
14991,Scaffold183,284459.0,284544.0
14992,Scaffold183,293374.0,293459.0
14993,Scaffold183,300085.0,300139.0
14994,Scaffold183,331561.0,331626.0
14995,Scaffold183,340140.0,340209.0
14996,Scaffold183,340454.0,340510.0
14997,Scaffold183,340513.0,340567.0
14998,Scaffold183,340598.0,340689.0
14999,Scaffold183,343157.0,343211.0
15000,Scaffold183,344789.0,344850.0
15001,Scaffold183,353581.0,353635.0
15002,Scaffold183,364417.0,364468.0
15003,Scaffold183,364533.0,364588.0
15004,Scaffold183,364611.0,364660.0
15005,Scaffold183,365375.0,365425.0
15006,Scaffold183,372784.0,372847.0
15007,Scaffold183,373724.0,373875.0
15008,Scaffold183,376418.0,376470.0
15009,Scaffold183,379461.0,379518.0
15010,Scaffold183,386032.0,386084.0
15011,Scaffold183,389403.0,389454.0
15012,Scaffold183,411955.0,412039.0
15013,Scaffold183,412551.0,412605.0
15014,Scaffold183,412612.0,412661.0
15015,Scaffold183,413836.0,413889.0
15016,Scaffold183,554389.0,554441.0
15017,Scaffold183,579519.0,579572.0
15018,Scaffold183,639419.0,639541.0
15019,Scaffold183,645501.0,645598.0
15020,Scaffold183,653087.0,653146.0
15021,Scaffold183,655107.0,655224.0
15022,Scaffold183,655391.0,655445.0
15023,Scaffold183,655563.0,655625.0
15024,Scaffold183,663076.0,663177.0
15025,Scaffold183,670498.0,670552.0
15026,Scaffold183,699719.0,699819.0
15027,Scaffold1830,35436.0,35491.0
15028,Scaffold1830,35699.0,35760.0
15029,Scaffold1830,62687.0,62745.0
15030,Scaffold1830,64056.0,64114.0
15031,Scaffold1831,1.0,84.0
15032,Scaffold1831,122.0,215.0
15033,Scaffold1831,648.0,709.0
15034,Scaffold1831,1143.0,1562.0
15035,Scaffold1831,35416.0,36136.0
15036,Scaffold1831,36140.0,36839.0
15037,Scaffold1831,36840.0,38438.0
15038,Scaffold1831,38455.0,38552.0
15039,Scaffold1831,38591.0,38713.0
15040,Scaffold1831,38719.0,38788.0
15041,Scaffold1831,38844.0,38897.0
15042,Scaffold1831,38904.0,39327.0
15043,Scaffold1831,39441.0,39563.0
15044,Scaffold1831,39569.0,39638.0
15045,Scaffold1831,39754.0,40186.0
15046,Scaffold1831,40763.0,40882.0
15047,Scaffold18369,4907.0,4959.0
15048,Scaffold18369,5113.0,5167.0
15049,Scaffold18369,8409.0,8481.0
15050,Scaffold1837,19307.0,19422.0
15051,Scaffold18379,1278.0,1366.0
15052,Scaffold1838,3499.0,3557.0
15053,Scaffold1838,6176.0,6253.0
15054,Scaffold1838,35369.0,35419.0
15055,Scaffold1839,38272.0,38323.0
15056,Scaffold184,61537.0,61589.0
15057,Scaffold184,89365.0,89429.0
15058,Scaffold184,134505.0,134566.0
15059,Scaffold184,345414.0,345470.0
15060,Scaffold184,372346.0,372427.0
15061,Scaffold184,404557.0,404619.0
15062,Scaffold184,411228.0,411277.0
15063,Scaffold184,412006.0,412065.0
15064,Scaffold184,424727.0,424788.0
15065,Scaffold184,424887.0,424953.0
15066,Scaffold184,425971.0,426031.0
15067,Scaffold184,437123.0,437193.0
15068,Scaffold184,442078.0,442128.0
15069,Scaffold184,451276.0,451338.0
15070,Scaffold184,455927.0,456031.0
15071,Scaffold184,459899.0,459954.0
15072,Scaffold184,469512.0,469586.0
15073,Scaffold184,474530.0,474585.0
15074,Scaffold184,544157.0,544207.0
15075,Scaffold184,551879.0,552002.0
15076,Scaffold184,564213.0,564277.0
15077,Scaffold184,570869.0,570921.0
15078,Scaffold184,571017.0,571066.0
15079,Scaffold184,579181.0,579230.0
15080,Scaffold184,579326.0,579607.0
15081,Scaffold184,579711.0,579760.0
15082,Scaffold184,582471.0,582638.0
15083,Scaffold184,589983.0,590033.0
15084,Scaffold184,590038.0,590090.0
15085,Scaffold184,591689.0,591985.0
15086,Scaffold184,592171.0,592388.0
15087,Scaffold184,592458.0,592520.0
15088,Scaffold184,594832.0,595224.0
15089,Scaffold184,596086.0,596141.0
15090,Scaffold184,596142.0,596251.0
15091,Scaffold184,596254.0,596305.0
15092,Scaffold184,596424.0,596526.0
15093,Scaffold184,601887.0,602124.0
15094,Scaffold184,603520.0,603639.0
15095,Scaffold184,604317.0,604447.0
15096,Scaffold184,605462.0,605511.0
15097,Scaffold184,606719.0,606768.0
15098,Scaffold184,609226.0,609290.0
15099,Scaffold184,609292.0,609445.0
15100,Scaffold184,610767.0,610825.0
15101,Scaffold184,610861.0,611007.0
15102,Scaffold184,611015.0,611096.0
15103,Scaffold184,636839.0,636911.0
15104,Scaffold184,685374.0,685457.0
15105,Scaffold184,686074.0,686154.0
15106,Scaffold184,757051.0,757121.0
15107,Scaffold184,773451.0,773505.0
15108,Scaffold1840,4785.0,4842.0
15109,Scaffold1840,76746.0,76806.0
15110,Scaffold18400,736.0,833.0
15111,Scaffold1841,89249.0,89307.0
15112,Scaffold18410,999.0,1048.0
15113,Scaffold1842,8208.0,8278.0
15114,Scaffold1842,57971.0,58019.0
15115,Scaffold1842,58095.0,58214.0
15116,Scaffold1842,67737.0,67790.0
15117,Scaffold1842,91831.0,91894.0
15118,Scaffold1842,93082.0,93135.0
15119,Scaffold1842,97664.0,97727.0
15120,Scaffold1842,98295.0,98372.0
15121,Scaffold18427,185.0,487.0
15122,Scaffold1844,16043.0,16105.0
15123,Scaffold1844,68421.0,68472.0
15124,Scaffold18448,22.0,96.0
15125,Scaffold1846,2290.0,2349.0
15126,Scaffold1846,11336.0,11389.0
15127,Scaffold18461,1034.0,1086.0
15128,Scaffold1847,824.0,1011.0
15129,Scaffold1847,1075.0,1126.0
15130,Scaffold1847,1182.0,1246.0
15131,Scaffold1847,1248.0,1657.0
15132,Scaffold1847,1752.0,1872.0
15133,Scaffold1847,1936.0,2062.0
15134,Scaffold1847,2193.0,2313.0
15135,Scaffold1847,2424.0,2478.0
15136,Scaffold1847,2493.0,2593.0
15137,Scaffold1847,2629.0,2683.0
15138,Scaffold1847,2700.0,2840.0
15139,Scaffold1847,2949.0,3163.0
15140,Scaffold1847,4621.0,4689.0
15141,Scaffold1847,4823.0,4907.0
15142,Scaffold1847,4909.0,4959.0
15143,Scaffold1847,5302.0,5432.0
15144,Scaffold1847,5444.0,5498.0
15145,Scaffold1847,5534.0,5591.0
15146,Scaffold1847,5710.0,5760.0
15147,Scaffold1847,5793.0,5866.0
15148,Scaffold1847,5891.0,6150.0
15149,Scaffold1847,6206.0,6262.0
15150,Scaffold1847,6366.0,6456.0
15151,Scaffold1847,6574.0,6653.0
15152,Scaffold1847,7189.0,7257.0
15153,Scaffold1847,7260.0,7329.0
15154,Scaffold1847,7398.0,7456.0
15155,Scaffold1847,7472.0,7663.0
15156,Scaffold1847,8010.0,8061.0
15157,Scaffold1847,12154.0,12222.0
15158,Scaffold1847,12356.0,12440.0
15159,Scaffold1847,12442.0,12492.0
15160,Scaffold1847,12842.0,12954.0
15161,Scaffold1847,12956.0,13035.0
15162,Scaffold1847,13043.0,13146.0
15163,Scaffold1847,13191.0,13240.0
15164,Scaffold1847,13293.0,13399.0
15165,Scaffold1847,13401.0,13688.0
15166,Scaffold1847,13740.0,13897.0
15167,Scaffold1847,13905.0,14019.0
15168,Scaffold1847,14021.0,14085.0
15169,Scaffold1847,14104.0,14193.0
15170,Scaffold1847,14223.0,14360.0
15171,Scaffold1847,14451.0,14500.0
15172,Scaffold1847,14536.0,14615.0
15173,Scaffold1847,14707.0,14774.0
15174,Scaffold1847,14776.0,14856.0
15175,Scaffold1847,14896.0,15152.0
15176,Scaffold1847,15570.0,15724.0
15177,Scaffold1847,64930.0,64988.0
15178,Scaffold1847,113256.0,113333.0
15179,Scaffold1848,8233.0,8294.0
15180,Scaffold1848,137089.0,137171.0
15181,Scaffold18486,712.0,797.0
15182,Scaffold1849,111388.0,111464.0
15183,Scaffold1849,111589.0,111645.0
15184,Scaffold1849,113569.0,113649.0
15185,Scaffold1849,114649.0,114734.0
15186,Scaffold18497,737.0,798.0
15187,Scaffold185,7096.0,7148.0
15188,Scaffold185,8122.0,8174.0
15189,Scaffold185,54880.0,54947.0
15190,Scaffold185,62225.0,62285.0
15191,Scaffold185,66903.0,66962.0
15192,Scaffold185,120193.0,120259.0
15193,Scaffold185,157570.0,157638.0
15194,Scaffold185,166324.0,166375.0
15195,Scaffold185,169164.0,169218.0
15196,Scaffold185,171131.0,171179.0
15197,Scaffold185,187688.0,187765.0
15198,Scaffold185,189853.0,189920.0
15199,Scaffold185,197083.0,197137.0
15200,Scaffold185,197992.0,198056.0
15201,Scaffold185,198558.0,198608.0
15202,Scaffold185,211370.0,211443.0
15203,Scaffold185,213768.0,213868.0
15204,Scaffold185,217062.0,217117.0
15205,Scaffold185,222248.0,222348.0
15206,Scaffold185,224512.0,224575.0
15207,Scaffold185,226834.0,226892.0
15208,Scaffold185,227001.0,227083.0
15209,Scaffold185,227207.0,227261.0
15210,Scaffold185,228293.0,228348.0
15211,Scaffold185,228539.0,228588.0
15212,Scaffold185,242721.0,242788.0
15213,Scaffold185,244590.0,244651.0
15214,Scaffold185,258042.0,258096.0
15215,Scaffold185,269845.0,269918.0
15216,Scaffold185,276413.0,276474.0
15217,Scaffold185,281004.0,281062.0
15218,Scaffold185,283710.0,283777.0
15219,Scaffold185,283831.0,283891.0
15220,Scaffold185,284705.0,284763.0
15221,Scaffold185,286407.0,286462.0
15222,Scaffold185,286720.0,286797.0
15223,Scaffold185,286805.0,286887.0
15224,Scaffold185,294047.0,294134.0
15225,Scaffold185,294184.0,294365.0
15226,Scaffold185,297360.0,297433.0
15227,Scaffold185,318271.0,318333.0
15228,Scaffold185,318344.0,318419.0
15229,Scaffold185,320605.0,320656.0
15230,Scaffold185,320843.0,320934.0
15231,Scaffold185,321024.0,321074.0
15232,Scaffold185,322478.0,322528.0
15233,Scaffold185,322774.0,322883.0
15234,Scaffold185,322964.0,323169.0
15235,Scaffold185,323180.0,323240.0
15236,Scaffold185,323707.0,323785.0
15237,Scaffold185,324429.0,324520.0
15238,Scaffold185,324541.0,324593.0
15239,Scaffold185,325366.0,325415.0
15240,Scaffold185,329927.0,329978.0
15241,Scaffold185,330068.0,330150.0
15242,Scaffold185,331394.0,331453.0
15243,Scaffold185,333430.0,333504.0
15244,Scaffold185,335029.0,335078.0
15245,Scaffold185,335087.0,335137.0
15246,Scaffold185,336057.0,336162.0
15247,Scaffold185,338050.0,338372.0
15248,Scaffold185,338390.0,338447.0
15249,Scaffold185,341444.0,341514.0
15250,Scaffold185,343706.0,343793.0
15251,Scaffold185,345877.0,345930.0
15252,Scaffold185,347622.0,347695.0
15253,Scaffold185,349270.0,349325.0
15254,Scaffold185,349684.0,349734.0
15255,Scaffold185,350123.0,350195.0
15256,Scaffold185,350220.0,350421.0
15257,Scaffold185,351687.0,351745.0
15258,Scaffold185,353549.0,353617.0
15259,Scaffold185,356743.0,356803.0
15260,Scaffold185,357198.0,357247.0
15261,Scaffold185,357313.0,357365.0
15262,Scaffold185,357388.0,357461.0
15263,Scaffold185,366172.0,366228.0
15264,Scaffold185,409669.0,409746.0
15265,Scaffold185,415133.0,415207.0
15266,Scaffold185,424997.0,425106.0
15267,Scaffold185,478155.0,478204.0
15268,Scaffold1850,80145.0,80220.0
15269,Scaffold18507,237.0,302.0
15270,Scaffold1851,45190.0,45251.0
15271,Scaffold1851,46295.0,46347.0
15272,Scaffold1851,46380.0,46476.0
15273,Scaffold18513,445.0,560.0
15274,Scaffold1853,8926.0,8998.0
15275,Scaffold18536,327.0,422.0
15276,Scaffold1855,12405.0,12455.0
15277,Scaffold1855,47788.0,47869.0
15278,Scaffold1855,48678.0,48769.0
15279,Scaffold1855,53803.0,53888.0
15280,Scaffold1855,53925.0,53984.0
15281,Scaffold1855,54893.0,54944.0
15282,Scaffold1855,61657.0,61735.0
15283,Scaffold1855,67413.0,67490.0
15284,Scaffold1855,69903.0,69987.0
15285,Scaffold1856,32566.0,32631.0
15286,Scaffold1856,66786.0,66841.0
15287,Scaffold1857,52968.0,53022.0
15288,Scaffold1857,53962.0,54041.0
15289,Scaffold1857,54363.0,54436.0
15290,Scaffold1857,54855.0,54930.0
15291,Scaffold1857,69854.0,69914.0
15292,Scaffold1857,98133.0,98187.0
15293,Scaffold1857,99036.0,99141.0
15294,Scaffold1857,100229.0,100283.0
15295,Scaffold186,2769.0,2830.0
15296,Scaffold186,14849.0,14956.0
15297,Scaffold186,99439.0,99494.0
15298,Scaffold186,204599.0,204662.0
15299,Scaffold186,225735.0,225796.0
15300,Scaffold186,226494.0,226578.0
15301,Scaffold186,253582.0,253636.0
15302,Scaffold186,284827.0,284911.0
15303,Scaffold186,285460.0,285563.0
15304,Scaffold186,286057.0,286127.0
15305,Scaffold186,294869.0,294994.0
15306,Scaffold186,295208.0,295317.0
15307,Scaffold186,295479.0,295558.0
15308,Scaffold186,295609.0,295671.0
15309,Scaffold186,295790.0,295883.0
15310,Scaffold186,296378.0,296448.0
15311,Scaffold186,330910.0,330970.0
15312,Scaffold186,338181.0,338254.0
15313,Scaffold186,356010.0,356061.0
15314,Scaffold186,374003.0,374073.0
15315,Scaffold186,382944.0,383047.0
15316,Scaffold186,388762.0,388811.0
15317,Scaffold186,395130.0,395206.0
15318,Scaffold186,411226.0,411275.0
15319,Scaffold186,417325.0,417409.0
15320,Scaffold186,417472.0,417530.0
15321,Scaffold186,423506.0,423558.0
15322,Scaffold186,451394.0,451449.0
15323,Scaffold186,455966.0,456028.0
15324,Scaffold186,566347.0,566407.0
15325,Scaffold186,573193.0,573269.0
15326,Scaffold186,574961.0,575057.0
15327,Scaffold186,584255.0,584310.0
15328,Scaffold186,584574.0,584629.0
15329,Scaffold186,584651.0,584702.0
15330,Scaffold186,587162.0,587237.0
15331,Scaffold186,590741.0,590795.0
15332,Scaffold186,603879.0,603929.0
15333,Scaffold186,610733.0,610783.0
15334,Scaffold186,611590.0,611654.0
15335,Scaffold186,614139.0,614271.0
15336,Scaffold186,618234.0,618300.0
15337,Scaffold186,620784.0,620916.0
15338,Scaffold186,624494.0,624548.0
15339,Scaffold186,632436.0,632490.0
15340,Scaffold186,633200.0,633266.0
15341,Scaffold186,633564.0,633615.0
15342,Scaffold186,633835.0,633891.0
15343,Scaffold186,637721.0,637772.0
15344,Scaffold186,646543.0,646595.0
15345,Scaffold186,648018.0,648076.0
15346,Scaffold186,653661.0,653717.0
15347,Scaffold186,653964.0,654022.0
15348,Scaffold186,657183.0,657319.0
15349,Scaffold186,657372.0,657421.0
15350,Scaffold186,658018.0,658067.0
15351,Scaffold186,662841.0,662890.0
15352,Scaffold186,667805.0,667890.0
15353,Scaffold186,668970.0,669079.0
15354,Scaffold186,669903.0,669987.0
15355,Scaffold186,679042.0,679090.0
15356,Scaffold186,682264.0,682325.0
15357,Scaffold186,684341.0,684390.0
15358,Scaffold186,694628.0,694692.0
15359,Scaffold186,698246.0,698295.0
15360,Scaffold186,702682.0,702742.0
15361,Scaffold186,716188.0,716266.0
15362,Scaffold186,721660.0,721714.0
15363,Scaffold186,739424.0,739478.0
15364,Scaffold186,751863.0,751943.0
15365,Scaffold186,773164.0,773240.0
15366,Scaffold186,804339.0,804394.0
15367,Scaffold186,821081.0,821168.0
15368,Scaffold186,860714.0,860800.0
15369,Scaffold186,869637.0,869687.0
15370,Scaffold186,878441.0,878516.0
15371,Scaffold186,879347.0,879396.0
15372,Scaffold186,902492.0,902543.0
15373,Scaffold186,979364.0,979438.0
15374,Scaffold186,993442.0,993494.0
15375,Scaffold186,1015349.0,1015398.0
15376,Scaffold186,1015441.0,1015494.0
15377,Scaffold186,1016273.0,1016331.0
15378,Scaffold186,1038386.0,1038437.0
15379,Scaffold1860,75387.0,75456.0
15380,Scaffold1861,11740.0,11793.0
15381,Scaffold1862,9275.0,9325.0
15382,Scaffold1862,12953.0,13013.0
15383,Scaffold1862,17137.0,17195.0
15384,Scaffold1862,26171.0,26234.0
15385,Scaffold1862,81146.0,81196.0
15386,Scaffold1862,93398.0,93465.0
15387,Scaffold1862,125562.0,125624.0
15388,Scaffold18628,644.0,693.0
15389,Scaffold1863,18969.0,19027.0
15390,Scaffold1864,14022.0,14094.0
15391,Scaffold1864,37499.0,37549.0
15392,Scaffold1864,81670.0,81720.0
15393,Scaffold18640,997.0,1051.0
15394,Scaffold1865,27834.0,27919.0
15395,Scaffold1865,60835.0,60886.0
15396,Scaffold1865,77926.0,77986.0
15397,Scaffold1865,149401.0,149462.0
15398,Scaffold1866,9236.0,9298.0
15399,Scaffold1866,9829.0,9914.0
15400,Scaffold1866,11786.0,11882.0
15401,Scaffold1867,1853.0,1906.0
15402,Scaffold1867,50096.0,50152.0
15403,Scaffold1869,4002.0,4101.0
15404,Scaffold1869,4637.0,4738.0
15405,Scaffold1869,4859.0,4908.0
15406,Scaffold1869,4911.0,4983.0
15407,Scaffold1869,5082.0,5131.0
15408,Scaffold1869,5761.0,5817.0
15409,Scaffold1869,24131.0,24203.0
15410,Scaffold1869,62073.0,62146.0
15411,Scaffold1869,64370.0,64427.0
15412,Scaffold1869,64507.0,64601.0
15413,Scaffold1869,81096.0,81157.0
15414,Scaffold1869,128347.0,128399.0
15415,Scaffold18699,542.0,612.0
