# Sp-Alx1 ChIP-seq peaks generated by MACS2. Column 1: Peak location in the S. purpuratus genome (version 3.1) scaffold. Column 2: Peak start coordinate. Column 3: Peak end coordinate. Column 4: Length of peak region. Column 5: Absolute peak summit position. Column 6: Pileup height at peak summit. Column 7: -log10(p-value) for peak summit. Column 8: Fold enrichment for peak summit against random Poisson distribution with local lambda. Column 9: -log10(q-value) at peak summit. Column 10: Designated name for peak.,,,,,,,,,
# This file is generated by MACS version 2.1.2,,,,,,,,,
# Command line: callpeak -t Alx1FTC9M10align1filtered.bam -c MockFTC9M10align1filtered.bam -f BAM -g 8e+8 -m 5 50 -p 0.005 -n Alx1FTC9M10_5_50_p005,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = Alx1FTC9M10_5_50_p005,,,,,,,,,
# format = BAM,,,,,,,,,
# ChIP-seq file = ['Alx1FTC9M10align1filtered.bam'],,,,,,,,,
# control file = ['MockFTC9M10align1filtered.bam'],,,,,,,,,
# effective genome size = 8.00e+08,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# pvalue cutoff = 5.00e-03,,,,,,,,,
# qvalue will not be calculated and reported as -1 in the final output.,,,,,,,,,
# The maximum gap between significant sites is assigned as the read length/tag size.,,,,,,,,,
"# The minimum length of peaks is assigned as the predicted fragment length ""d"".",,,,,,,,,
Scaffold1710,48066,48255,190,48142,13.14,4.00252,2.77026,0.82473,Alx1FTC9M10_5_50_p005_peak_705
Scaffold1719,188693,188923,231,188745,15.77,5.31046,3.35346,1.79124,Alx1FTC9M10_5_50_p005_peak_706
Scaffold1720,94339,94703,365,94445,23.65,7.60524,3.52157,3.65603,Alx1FTC9M10_5_50_p005_peak_707
Scaffold1721,49094,49296,203,49125,14.89,9.15757,5.76383,4.99103,Alx1FTC9M10_5_50_p005_peak_708
Scaffold1721,67311,67500,190,67471,7.88,3.31828,3.22212,0.34448,Alx1FTC9M10_5_50_p005_peak_709
Scaffold1722,65938,66244,307,66084,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_710
Scaffold1723,6348,6599,252,6441,20.15,7.4564,3.67776,3.53812,Alx1FTC9M10_5_50_p005_peak_711
Scaffold1726,245712,245969,258,245839,16.64,5.94584,3.52865,2.28328,Alx1FTC9M10_5_50_p005_peak_712
Scaffold1726,281529,282035,507,281875,54.31,6.306,2.0485,2.58807,Alx1FTC9M10_5_50_p005_peak_713
Scaffold1726,282086,282282,197,282164,32.41,4.93518,2.2185,1.49481,Alx1FTC9M10_5_50_p005_peak_714
Scaffold173,30982,31434,453,31129,34.16,18.33167,6.11522,13.47331,Alx1FTC9M10_5_50_p005_peak_715
Scaffold1730,104565,104754,190,104634,11.39,5.75181,4.05881,2.14393,Alx1FTC9M10_5_50_p005_peak_716
Scaffold1733,173011,173243,233,173070,21.02,3.75708,2.20231,0.62539,Alx1FTC9M10_5_50_p005_peak_717
Scaffold1733,174005,174300,296,174134,22.77,6.99767,3.39643,3.14362,Alx1FTC9M10_5_50_p005_peak_718
Scaffold1733,222411,222629,219,222507,16.64,4.70182,2.94054,1.32417,Alx1FTC9M10_5_50_p005_peak_719
Scaffold1733,224218,224407,190,224312,17.52,4.24476,2.6456,0.97914,Alx1FTC9M10_5_50_p005_peak_720
Scaffold1739,34755,34985,231,34904,49.05,14.16847,3.5474,9.52813,Alx1FTC9M10_5_50_p005_peak_721
Scaffold174,55197,55455,259,55323,8.76,3.78663,3.36538,0.64824,Alx1FTC9M10_5_50_p005_peak_722
Scaffold174,404681,404870,190,404748,28.03,7.29111,2.98057,3.38888,Alx1FTC9M10_5_50_p005_peak_723
Scaffold1740,62383,62577,195,62527,12.26,4.79185,3.31586,1.38501,Alx1FTC9M10_5_50_p005_peak_724
Scaffold1746,23952,24162,211,24058,14.89,7.67158,4.84492,3.70884,Alx1FTC9M10_5_50_p005_peak_725
Scaffold1749,132435,132769,335,132594,34.16,10.40071,3.51625,6.08721,Alx1FTC9M10_5_50_p005_peak_726
Scaffold175,23845,24245,401,24064,24.53,19.01411,8.80239,14.12804,Alx1FTC9M10_5_50_p005_peak_727
Scaffold175,107567,107851,285,107679,44.67,10.42626,3.04494,6.11137,Alx1FTC9M10_5_50_p005_peak_728
Scaffold175,748641,748840,200,748690,12.26,4.79185,3.31586,1.38501,Alx1FTC9M10_5_50_p005_peak_729
Scaffold1755,45145,45335,191,45265,14.89,5.48872,3.59533,1.92015,Alx1FTC9M10_5_50_p005_peak_730
Scaffold1757,17592,17786,195,17660,33.29,8.66882,3.11696,4.56987,Alx1FTC9M10_5_50_p005_peak_731
Scaffold1757,186151,186418,268,186253,23.65,5.42882,2.739,1.87956,Alx1FTC9M10_5_50_p005_peak_732
Scaffold1758,35587,35776,190,35713,17.52,4.00935,2.54735,0.83066,Alx1FTC9M10_5_50_p005_peak_733
Scaffold1759,44533,44724,192,44711,25.4,4.08592,2.20024,0.87935,Alx1FTC9M10_5_50_p005_peak_734
Scaffold176,383464,383692,229,383538,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_735
Scaffold176,627461,627728,268,627659,35.91,8.70635,3.0762,4.59991,Alx1FTC9M10_5_50_p005_peak_736
Scaffold176,629275,629464,190,629372,20.15,5.83711,3.02102,2.21136,Alx1FTC9M10_5_50_p005_peak_737
Scaffold1761,100854,101043,190,100948,7.88,3.04598,3.02371,0.21067,Alx1FTC9M10_5_50_p005_peak_738
Scaffold1763,10433,10646,214,10467,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_739
Scaffold177,200030,200253,224,200120,35.04,14.09659,4.50481,9.45812,Alx1FTC9M10_5_50_p005_peak_740
Scaffold177,513890,514087,198,513992,17.52,6.33424,3.57514,2.61236,Alx1FTC9M10_5_50_p005_peak_741
Scaffold177,929767,929956,190,929804,25.4,7.5446,3.30036,3.60924,Alx1FTC9M10_5_50_p005_peak_742
Scaffold177,962819,963011,193,962979,14.89,5.21267,3.44715,1.72341,Alx1FTC9M10_5_50_p005_peak_743
Scaffold177,965742,966335,594,966176,113.87,56.01951,6.75735,49.8575,Alx1FTC9M10_5_50_p005_peak_744
Scaffold1773,121153,121342,190,121186,7.01,2.9599,2.66923,0.16061,Alx1FTC9M10_5_50_p005_peak_745
Scaffold178,158454,158646,193,158544,16.64,3.01855,2.20541,0.20046,Alx1FTC9M10_5_50_p005_peak_746
Scaffold178,588036,588249,214,588201,17.52,4.24476,2.6456,0.97914,Alx1FTC9M10_5_50_p005_peak_747
Scaffold1781,46064,46253,190,46097,15.77,4.22098,2.82278,0.96332,Alx1FTC9M10_5_50_p005_peak_748
Scaffold1785,125747,125971,225,125800,21.02,5.69132,2.87883,2.08968,Alx1FTC9M10_5_50_p005_peak_749
Scaffold1785,153166,153406,241,153331,10.51,3.46401,2.83605,0.45655,Alx1FTC9M10_5_50_p005_peak_750
Scaffold1788,37261,37450,190,37400,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_751
Scaffold1788,38726,38915,190,38833,11.39,6.0927,4.27155,2.41162,Alx1FTC9M10_5_50_p005_peak_752
Scaffold179,435791,436088,298,435950,15.77,5.31046,3.35346,1.79124,Alx1FTC9M10_5_50_p005_peak_753
Scaffold179,446045,446331,287,446166,21.9,7.73977,3.81651,3.75909,Alx1FTC9M10_5_50_p005_peak_754
Scaffold179,467990,468231,242,468088,13.14,8.22277,5.1284,4.17725,Alx1FTC9M10_5_50_p005_peak_755
Scaffold179,498437,498628,192,498579,15.77,3.2932,2.39533,0.34448,Alx1FTC9M10_5_50_p005_peak_756
Scaffold179,504730,505031,302,504870,19.27,2.46164,1.84283,0,Alx1FTC9M10_5_50_p005_peak_757
Scaffold179,586750,587078,329,586916,24.53,14.51252,6.38173,9.83965,Alx1FTC9M10_5_50_p005_peak_758
Scaffold1795,62638,62835,198,62752,26.28,3.34496,1.94849,0.36655,Alx1FTC9M10_5_50_p005_peak_759
Scaffold18,206944,207176,233,207063,7.01,3.31828,2.90441,0.34448,Alx1FTC9M10_5_50_p005_peak_760
Scaffold18,249453,249691,239,249530,22.77,6.03366,3.03252,2.36226,Alx1FTC9M10_5_50_p005_peak_761
Scaffold18,329854,330045,192,329881,12.26,5.67888,3.82232,2.07862,Alx1FTC9M10_5_50_p005_peak_762
Scaffold18,330575,330804,230,330617,8.76,3.62443,3.2532,0.54145,Alx1FTC9M10_5_50_p005_peak_763
Scaffold18,365677,365993,317,365847,21.02,6.40804,3.14615,2.66501,Alx1FTC9M10_5_50_p005_peak_764
Scaffold18,548032,548221,190,548092,10.51,5.05266,3.81936,1.59413,Alx1FTC9M10_5_50_p005_peak_765
Scaffold18,1150183,1150376,194,1150264,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_766
Scaffold180,240830,241054,225,240920,12.26,7.31741,4.81069,3.40712,Alx1FTC9M10_5_50_p005_peak_767
Scaffold180,327556,327940,385,327773,117.38,90.54578,12.90936,81.5865,Alx1FTC9M10_5_50_p005_peak_768
Scaffold18065,665,974,310,836,14.02,9.15757,5.44612,4.99103,Alx1FTC9M10_5_50_p005_peak_769
Scaffold181,65521,65720,200,65646,21.02,6.40804,3.14615,2.66501,Alx1FTC9M10_5_50_p005_peak_770
Scaffold181,189203,189429,227,189374,7.88,3.31828,3.22212,0.34448,Alx1FTC9M10_5_50_p005_peak_771
Scaffold181,578780,578969,190,578873,9.64,4.66427,3.76614,1.31218,Alx1FTC9M10_5_50_p005_peak_772
Scaffold181,703723,703956,234,703832,9.64,4.51651,3.66744,1.18847,Alx1FTC9M10_5_50_p005_peak_773
Scaffold181,736171,736371,201,736309,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_774
Scaffold1813,91911,92100,190,92023,7.88,2.9599,2.96122,0.16061,Alx1FTC9M10_5_50_p005_peak_775
Scaffold1813,136988,137279,292,137144,22.77,12.68394,5.94375,8.15977,Alx1FTC9M10_5_50_p005_peak_776
Scaffold1813,181292,181481,190,181353,9.64,4.80058,3.85755,1.38501,Alx1FTC9M10_5_50_p005_peak_777
Scaffold1813,187455,187661,207,187488,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_778
Scaffold1813,201662,201924,263,201769,19.27,4.35259,2.53389,1.05553,Alx1FTC9M10_5_50_p005_peak_779
Scaffold1813,208650,208839,190,208756,7.88,3.21366,3.14577,0.32137,Alx1FTC9M10_5_50_p005_peak_780
Scaffold1817,17594,17818,225,17713,17.52,11.029,6.0679,6.64948,Alx1FTC9M10_5_50_p005_peak_781
Scaffold1818,36935,37143,209,37101,18.4,4.67765,2.73943,1.32412,Alx1FTC9M10_5_50_p005_peak_782
Scaffold1819,37172,37409,238,37292,22.77,5.83785,2.96077,2.21164,Alx1FTC9M10_5_50_p005_peak_783
Scaffold1819,96652,96855,204,96714,29.78,15.54114,5.9426,10.81274,Alx1FTC9M10_5_50_p005_peak_784
Scaffold182,510031,510236,206,510113,17.52,5.56606,3.22074,1.98842,Alx1FTC9M10_5_50_p005_peak_785
Scaffold182,702902,703150,249,703064,10.51,2.54672,2.30231,0.00827,Alx1FTC9M10_5_50_p005_peak_786
Scaffold182,722141,722350,210,722279,11.39,4.72989,3.43811,1.34838,Alx1FTC9M10_5_50_p005_peak_787
Scaffold1821,239334,239601,268,239447,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_788
Scaffold1826,139590,139859,270,139726,14.89,3.6454,2.64856,0.54221,Alx1FTC9M10_5_50_p005_peak_789
Scaffold1829,79980,80183,204,80064,16.64,8.41452,4.82056,4.33827,Alx1FTC9M10_5_50_p005_peak_790
Scaffold183,309275,309658,384,309569,68.32,25.13406,4.62167,20.06268,Alx1FTC9M10_5_50_p005_peak_791
Scaffold1831,95989,96264,276,96142,13.14,8.22277,5.1284,4.17725,Alx1FTC9M10_5_50_p005_peak_792
Scaffold1833,136128,136330,203,136193,47.3,5.4507,2.01258,1.89808,Alx1FTC9M10_5_50_p005_peak_793
Scaffold1839,23426,23622,197,23506,18.4,9.25272,4.8488,5.0725,Alx1FTC9M10_5_50_p005_peak_794
Scaffold184,411963,412169,207,412009,16.64,3.75727,2.52047,0.62539,Alx1FTC9M10_5_50_p005_peak_795
Scaffold184,422458,422677,220,422554,23.65,3.92038,2.241,0.75278,Alx1FTC9M10_5_50_p005_peak_796
Scaffold184,523137,523371,235,523242,17.52,4.71315,2.84474,1.33233,Alx1FTC9M10_5_50_p005_peak_797
Scaffold184,609160,609387,228,609251,19.27,7.28508,3.73524,3.3857,Alx1FTC9M10_5_50_p005_peak_798
Scaffold184,619326,619794,469,619431,24.53,16.17876,7.23757,11.41391,Alx1FTC9M10_5_50_p005_peak_799
Scaffold184,625698,625898,201,625766,27.15,5.64714,2.55953,2.05283,Alx1FTC9M10_5_50_p005_peak_800
Scaffold184,683291,683545,255,683429,15.77,5.31046,3.35346,1.79124,Alx1FTC9M10_5_50_p005_peak_801
Scaffold1844,1676,1894,219,1815,25.4,8.48628,3.63176,4.39925,Alx1FTC9M10_5_50_p005_peak_802
Scaffold1847,17533,17752,220,17613,10.51,5.60371,4.17526,2.01624,Alx1FTC9M10_5_50_p005_peak_803
Scaffold1847,116897,117147,251,117062,11.39,4.35472,3.21753,1.05573,Alx1FTC9M10_5_50_p005_peak_804
Scaffold1849,133115,133370,256,133240,12.26,6.47069,4.29238,2.69907,Alx1FTC9M10_5_50_p005_peak_805
Scaffold185,85896,86186,291,86022,21.9,4.47616,2.54434,1.15725,Alx1FTC9M10_5_50_p005_peak_806
Scaffold185,209619,210161,543,209805,71.83,36.06611,6.6208,30.64691,Alx1FTC9M10_5_50_p005_peak_807
Scaffold185,324292,324649,358,324532,27.15,7.53378,3.12831,3.60396,Alx1FTC9M10_5_50_p005_peak_808
Scaffold185,545838,546162,325,546002,15.77,4.1611,2.79455,0.91825,Alx1FTC9M10_5_50_p005_peak_809
Scaffold1850,52664,52871,208,52788,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_810
Scaffold186,9497,9733,237,9657,26.28,12.14867,4.90627,7.66895,Alx1FTC9M10_5_50_p005_peak_811
Scaffold186,628896,629110,215,629009,21.9,5.34426,2.86238,1.80504,Alx1FTC9M10_5_50_p005_peak_812
Scaffold186,664667,664856,190,664719,10.51,4.56426,3.50961,1.23016,Alx1FTC9M10_5_50_p005_peak_813
Scaffold186,857859,858104,246,857965,11.39,4.95076,3.56988,1.50455,Alx1FTC9M10_5_50_p005_peak_814
Scaffold186,860638,860848,211,860716,26.28,9.529,3.89698,5.30017,Alx1FTC9M10_5_50_p005_peak_815
Scaffold186,897560,897749,190,897711,9.64,4.17631,3.44193,0.92449,Alx1FTC9M10_5_50_p005_peak_816
Scaffold186,939454,939643,190,939537,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_817
Scaffold186,944696,944903,208,944861,12.26,5.20717,3.55018,1.72054,Alx1FTC9M10_5_50_p005_peak_818
Scaffold186,1039356,1039545,190,1039437,7.88,3.12824,3.08353,0.26319,Alx1FTC9M10_5_50_p005_peak_819
Scaffold186,1040929,1041119,191,1041008,15.77,6.9063,4.19183,3.07594,Alx1FTC9M10_5_50_p005_peak_820
Scaffold1861,16615,16861,247,16689,12.26,6.60407,4.37305,2.81007,Alx1FTC9M10_5_50_p005_peak_821
Scaffold1869,79964,80282,319,80202,15.77,4.1611,2.79455,0.91825,Alx1FTC9M10_5_50_p005_peak_822
Scaffold187,276398,276587,190,276409,7.88,3.01924,3.00428,0.20046,Alx1FTC9M10_5_50_p005_peak_823
Scaffold187,655178,655382,205,655302,11.39,5.63157,3.9844,2.04084,Alx1FTC9M10_5_50_p005_peak_824
Scaffold1871,170063,170252,190,170144,34.16,12.68939,4.18103,8.16503,Alx1FTC9M10_5_50_p005_peak_825
Scaffold188,516596,516882,287,516821,25.4,6.4496,2.93365,2.68891,Alx1FTC9M10_5_50_p005_peak_826
Scaffold1881,114952,115167,216,115078,10.51,5.60371,4.17526,2.01624,Alx1FTC9M10_5_50_p005_peak_827
Scaffold1882,84951,85143,193,85059,14.89,6.17368,3.97284,2.46721,Alx1FTC9M10_5_50_p005_peak_828
Scaffold1882,101049,101294,246,101189,14.89,4.70046,3.17827,1.32417,Alx1FTC9M10_5_50_p005_peak_829
Scaffold1883,68606,68941,336,68762,19.27,13.19086,6.75705,8.62547,Alx1FTC9M10_5_50_p005_peak_830
Scaffold1888,23041,23255,215,23132,23.65,6.8008,3.22235,2.98796,Alx1FTC9M10_5_50_p005_peak_831
Scaffold189,16702,16926,225,16790,18.4,5.85335,3.23253,2.21854,Alx1FTC9M10_5_50_p005_peak_832
Scaffold189,125835,126224,390,126135,14.89,5.21267,3.44715,1.72341,Alx1FTC9M10_5_50_p005_peak_833
Scaffold189,287685,287875,191,287796,21.02,10.23755,4.75763,5.94055,Alx1FTC9M10_5_50_p005_peak_834
Scaffold189,614302,614565,264,614473,29.78,6.60034,2.79843,2.81007,Alx1FTC9M10_5_50_p005_peak_835
Scaffold189,617351,617591,241,617465,20.15,7.75082,3.80344,3.76901,Alx1FTC9M10_5_50_p005_peak_836
Scaffold189,619365,619554,190,619488,14.02,5.23943,3.27061,1.74964,Alx1FTC9M10_5_50_p005_peak_837
Scaffold189,642710,642957,248,642868,13.14,5.37342,3.48347,1.83174,Alx1FTC9M10_5_50_p005_peak_838
Scaffold189,645217,645558,342,645373,35.91,14.09659,4.6143,9.45812,Alx1FTC9M10_5_50_p005_peak_839
Scaffold1893,70928,71270,343,71108,22.77,7.38669,3.54851,3.47228,Alx1FTC9M10_5_50_p005_peak_840
Scaffold1894,539,735,197,623,36.79,7.38964,2.69931,3.47401,Alx1FTC9M10_5_50_p005_peak_841
Scaffold1896,213748,213966,219,213925,9.64,3.9599,3.2999,0.789,Alx1FTC9M10_5_50_p005_peak_842
Scaffold1896,265450,265793,344,265518,12.26,5.02195,3.44505,1.56572,Alx1FTC9M10_5_50_p005_peak_843
Scaffold1896,369987,370243,257,370067,26.28,5.19227,2.47989,1.7086,Alx1FTC9M10_5_50_p005_peak_844
Scaffold1896,382590,382981,392,382841,23.65,7.60524,3.52157,3.65603,Alx1FTC9M10_5_50_p005_peak_845
Scaffold1896,386862,387260,399,386930,17.52,6.60524,3.70385,2.81007,Alx1FTC9M10_5_50_p005_peak_846
Scaffold1896,584160,584444,285,584213,17.52,5.85821,3.35372,2.22269,Alx1FTC9M10_5_50_p005_peak_847
Scaffold1898,20908,21099,192,20987,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_848
Scaffold19,8515,8705,191,8665,11.39,4.35472,3.21753,1.05573,Alx1FTC9M10_5_50_p005_peak_849
Scaffold19,570233,570439,207,570312,8.76,3.62443,3.2532,0.54145,Alx1FTC9M10_5_50_p005_peak_850
Scaffold19,1257721,1258147,427,1258043,19.27,5.28566,2.89588,1.77816,Alx1FTC9M10_5_50_p005_peak_851
Scaffold190,39908,40105,198,40036,28.03,8.09835,3.22564,4.07636,Alx1FTC9M10_5_50_p005_peak_852
Scaffold190,61993,62297,305,62148,27.15,12.00288,4.69247,7.53647,Alx1FTC9M10_5_50_p005_peak_853
Scaffold190,85877,86102,226,85973,15.77,4.1611,2.79455,0.91825,Alx1FTC9M10_5_50_p005_peak_854
Scaffold190,212320,212509,190,212352,9.64,2.95763,2.65889,0.16061,Alx1FTC9M10_5_50_p005_peak_855
Scaffold190,397666,397855,190,397757,12.26,4.84574,3.34598,1.41741,Alx1FTC9M10_5_50_p005_peak_856
Scaffold190,401260,401486,227,401367,14.02,7.67158,4.57786,3.70884,Alx1FTC9M10_5_50_p005_peak_857
Scaffold190,894758,895078,321,894942,114.75,31.49652,3.7339,26.22539,Alx1FTC9M10_5_50_p005_peak_858
Scaffold191,196497,196686,190,196557,28.03,6.38502,2.71569,2.65935,Alx1FTC9M10_5_50_p005_peak_859
Scaffold191,196758,196987,230,196850,33.29,7.67859,2.85721,3.71445,Alx1FTC9M10_5_50_p005_peak_860
Scaffold191,319059,319284,226,319202,15.77,4.1611,2.79455,0.91825,Alx1FTC9M10_5_50_p005_peak_861
Scaffold1910,78155,78403,249,78233,22.77,8.40735,3.9625,4.33651,Alx1FTC9M10_5_50_p005_peak_862
Scaffold1913,4357,4699,343,4435,9.64,4.80058,3.85755,1.38501,Alx1FTC9M10_5_50_p005_peak_863
Scaffold1914,69528,69761,234,69567,19.27,2.97636,2.02712,0.16987,Alx1FTC9M10_5_50_p005_peak_864
Scaffold192,401596,401845,250,401691,16.64,5.69362,3.40604,2.0904,Alx1FTC9M10_5_50_p005_peak_865
Scaffold192,868796,868994,199,868968,12.26,4.79185,3.31586,1.38501,Alx1FTC9M10_5_50_p005_peak_866
Scaffold192,869217,869478,262,869322,19.27,7.68272,3.91335,3.71718,Alx1FTC9M10_5_50_p005_peak_867
Scaffold192,875837,876075,239,875978,23.65,11.00531,4.93019,6.62836,Alx1FTC9M10_5_50_p005_peak_868
Scaffold192,887433,887627,195,887440,14.89,2.85376,2.27019,0.13982,Alx1FTC9M10_5_50_p005_peak_869
Scaffold192,894886,895157,272,895013,26.28,15.338,6.30725,10.6194,Alx1FTC9M10_5_50_p005_peak_870
Scaffold192,895774,896131,358,896030,16.64,4.56463,2.87818,1.23016,Alx1FTC9M10_5_50_p005_peak_871
Scaffold1923,126,411,286,283,22.77,10.22378,4.755,5.92823,Alx1FTC9M10_5_50_p005_peak_872
Scaffold1924,120465,120762,298,120614,27.15,14.29954,5.63096,9.64647,Alx1FTC9M10_5_50_p005_peak_873
Scaffold1928,62445,62711,267,62568,23.65,9.19404,4.14999,5.02469,Alx1FTC9M10_5_50_p005_peak_874
Scaffold193,328390,328610,221,328513,11.39,4.14638,3.09687,0.91093,Alx1FTC9M10_5_50_p005_peak_875
Scaffold193,492783,493046,264,492929,11.39,6.44359,4.49298,2.68891,Alx1FTC9M10_5_50_p005_peak_876
Scaffold194,390050,390259,210,390212,7.88,2.94093,2.94746,0.16061,Alx1FTC9M10_5_50_p005_peak_877
Scaffold194,591975,592197,223,592124,10.51,5.60371,4.17526,2.01624,Alx1FTC9M10_5_50_p005_peak_878
Scaffold1948,66533,66763,231,66653,34.16,11.77222,3.90694,7.33382,Alx1FTC9M10_5_50_p005_peak_879
Scaffold195,506143,506380,238,506209,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_880
Scaffold1951,70221,70410,190,70357,15.77,4.22098,2.82278,0.96332,Alx1FTC9M10_5_50_p005_peak_881
Scaffold1953,69909,70157,249,70055,13.14,6.72146,4.23717,2.91293,Alx1FTC9M10_5_50_p005_peak_882
Scaffold1957,86653,86865,213,86751,18.4,4.75456,2.77074,1.36017,Alx1FTC9M10_5_50_p005_peak_883
Scaffold1959,113615,113826,212,113640,7.88,2.9599,2.96122,0.16061,Alx1FTC9M10_5_50_p005_peak_884
Scaffold1963,112243,112461,219,112367,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_885
Scaffold1964,37509,38015,507,37832,17.52,4.24476,2.6456,0.97914,Alx1FTC9M10_5_50_p005_peak_886
Scaffold1966,19969,20219,251,20055,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_887
Scaffold197,755443,755824,382,755659,21.9,6.40804,3.27129,2.66501,Alx1FTC9M10_5_50_p005_peak_888
Scaffold1976,37836,38084,249,37945,11.39,5.67122,4.0089,2.07289,Alx1FTC9M10_5_50_p005_peak_889
Scaffold1977,58090,58279,190,58236,8.76,3.09591,2.89174,0.24184,Alx1FTC9M10_5_50_p005_peak_890
Scaffold1979,4626,4815,190,4687,9.64,4.80058,3.85755,1.38501,Alx1FTC9M10_5_50_p005_peak_891
Scaffold198,78564,78807,244,78718,9.64,4.17631,3.44193,0.92449,Alx1FTC9M10_5_50_p005_peak_892
Scaffold198,165249,165561,313,165399,9.64,3.81492,3.20542,0.67485,Alx1FTC9M10_5_50_p005_peak_893
Scaffold198,201507,201854,348,201762,28.03,6.11664,2.63916,2.42553,Alx1FTC9M10_5_50_p005_peak_894
Scaffold198,211384,211582,199,211477,21.9,10.7181,5.18078,6.37939,Alx1FTC9M10_5_50_p005_peak_895
Scaffold198,251526,251718,193,251585,14.89,4.70046,3.17827,1.32417,Alx1FTC9M10_5_50_p005_peak_896
Scaffold198,263395,263983,589,263806,32.41,11.9912,4.17632,7.53087,Alx1FTC9M10_5_50_p005_peak_897
Scaffold198,283474,283924,451,283640,22.77,10.22378,4.755,5.92823,Alx1FTC9M10_5_50_p005_peak_898
Scaffold198,286115,286304,190,286280,7.88,3.31828,3.22212,0.34448,Alx1FTC9M10_5_50_p005_peak_899
Scaffold198,286529,286776,248,286600,8.76,3.62443,3.2532,0.54145,Alx1FTC9M10_5_50_p005_peak_900
Scaffold198,301097,301491,395,301247,17.52,6.06385,3.44865,2.38541,Alx1FTC9M10_5_50_p005_peak_901
Scaffold198,554798,554989,192,554834,13.14,4.58606,3.06712,1.2485,Alx1FTC9M10_5_50_p005_peak_902
Scaffold198,662217,662631,415,662529,9.64,4.62665,3.74097,1.283,Alx1FTC9M10_5_50_p005_peak_903
Scaffold198,848058,848507,450,848333,75.33,46.14143,8.5003,40.40278,Alx1FTC9M10_5_50_p005_peak_904
Scaffold1982,166208,166403,196,166360,13.14,4.11731,2.82788,0.89545,Alx1FTC9M10_5_50_p005_peak_905
Scaffold1983,28275,28472,198,28404,32.41,13.26397,4.59568,8.6949,Alx1FTC9M10_5_50_p005_peak_906
Scaffold1983,50317,50506,190,50409,33.29,9.80686,3.42865,5.55317,Alx1FTC9M10_5_50_p005_peak_907
Scaffold1983,85265,85517,253,85413,21.02,11.79668,5.50577,7.34907,Alx1FTC9M10_5_50_p005_peak_908
Scaffold1985,83145,83336,192,83255,7.88,2.9599,2.96122,0.16061,Alx1FTC9M10_5_50_p005_peak_909
Scaffold1985,126280,126503,224,126401,15.77,4.1611,2.79455,0.91825,Alx1FTC9M10_5_50_p005_peak_910
Scaffold1985,128963,129174,212,129095,32.41,7.18288,2.78421,3.30116,Alx1FTC9M10_5_50_p005_peak_911
Scaffold1985,130042,130415,374,130217,31.53,15.15365,5.42243,10.45231,Alx1FTC9M10_5_50_p005_peak_912
Scaffold1985,131479,131690,212,131607,17.52,8.40118,4.60563,4.3361,Alx1FTC9M10_5_50_p005_peak_913
Scaffold1985,135382,135659,278,135432,17.52,3.44155,2.3149,0.43663,Alx1FTC9M10_5_50_p005_peak_914
Scaffold1985,141639,141916,278,141834,23.65,7.60524,3.52157,3.65603,Alx1FTC9M10_5_50_p005_peak_915
Scaffold1985,143144,143510,367,143371,24.53,9.79599,4.25449,5.54529,Alx1FTC9M10_5_50_p005_peak_916
Scaffold1985,144215,144441,227,144349,21.02,6.40804,3.14615,2.66501,Alx1FTC9M10_5_50_p005_peak_917
Scaffold1985,181109,181559,451,181432,27.15,10.20195,4.02211,5.91069,Alx1FTC9M10_5_50_p005_peak_918
Scaffold1985,189994,190183,190,190039,14.89,6.17368,3.97284,2.46721,Alx1FTC9M10_5_50_p005_peak_919
Scaffold199,184306,184503,198,184429,31.53,8.65647,3.25346,4.56062,Alx1FTC9M10_5_50_p005_peak_920
Scaffold199,190451,190650,200,190476,24.53,8.23007,3.6467,4.1782,Alx1FTC9M10_5_50_p005_peak_921
Scaffold199,506124,506313,190,506180,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_922
Scaffold199,573415,573639,225,573564,15.77,6.83042,4.15032,3.01093,Alx1FTC9M10_5_50_p005_peak_923
Scaffold1991,139371,139561,191,139436,35.04,7.96119,2.81991,3.96411,Alx1FTC9M10_5_50_p005_peak_924
